,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,28.526,29.182,28.478,28.539,28.416,28.906,28.57014,28.48,29.638,28.615,26.826,26.478
15060039,43.07,42.935,43.069,43.148,43.032,43.071,43.08438,43.058,43.028,43.066,44.7,44.35
15060056,31.023,31.815,30.187,31.376,30.355,30.899,30.63591,31.918,32.785,31.057,27.033,30.826
15060063,39.529,39.952,39.655,39.323,39.513,38.715,39.01894,38.69,40.555,39.189,38.106,39.282
15060070,30.29,30.462,30.183,30.416,30.209,30.46,30.13512,29.852,31.622,30.559,27.035,27.707
15060072,38.391,37.903,38.727,37.896,38.349,38.581,39.82412,39.515,36.924,38.956,40.037,39.951
15060081,29.023,30.305,28.635,28.985,28.305,28.813,29.53929,29.221,32.25,28.327,27.037,27.922
15060082,31.677,31.819,31.188,31.693,31.566,32.882,31.54322,32.195,30.693,32.281,27.033,29.753
15060085,30.367,30.83,29.79,30.437,29.983,30.207,30.1204,30.989,32.539,30.886,27.04,28.069
15060087,30.165,30.364,30.037,30.307,30.03,30.46,30.00807,29.835,31.622,30.5,27.035,27.607
15060090,33.551,33.302,33.332,33.473,33.323,33.933,33.58999,33.805,33.111,33.387,29.833,28.411
15060097,44.918,43.872,43.925,45.227,43.997,42.952,36.64738,37.111,42.88,43.733,27.034,34.458
15060101,32.096,31.777,32.046,32.316,32.209,31.89,32.18047,31.895,31.935,31.826,27.964,27.93
15060102,29.659,29.555,29.589,29.539,29.589,29.91,29.93204,29.973,30.222,29.587,27.041,27.692
15060114,41.253,40.945,41.312,41.143,41.246,41.638,41.8445,41.641,40.623,41.475,46.963,47.471
15060120,38.416,39.379,38.366,37.971,38.112,38.229,37.88471,37.691,38.888,38.006,37.26,43.948
15060122,33.775,33.5,33.52,33.621,33.546,34.105,33.75285,33.849,34.09,33.729,32.037,31.315
15060138,33.514,31.282,32.745,33.367,32.817,32.626,32.40483,32.55,31.773,32.952,27.034,29.688
15060160,34.114,31.444,33.68,33.917,33.357,31.527,30.40719,32.45,30.153,32.07,27.038,31.063
15060188,30.75,30.572,30.466,30.84,30.469,29.491,31.07852,30.023,31.167,29.721,27.036,29.992
15060190,29.976,30.162,29.721,29.972,29.899,29.27,29.92047,30.577,29.716,30.071,27.034,29.979
15060191,28.763,29.078,28.673,28.876,28.743,28.463,28.48624,28.351,28.858,28.481,27.035,26.816
15060215,41.004,40.739,41.088,40.969,41.048,40.576,41.14426,40.645,39.912,41.013,33.484,35.103
15060313,44.367,44.534,44.36,43.877,44.375,44.501,44.55313,43.767,44.561,44.267,44.799,36.443
15060320,40.426,40.603,41.114,40.401,40.903,39.595,40.62179,40.463,39.834,40.213,41.624,42.076
15060345,43.996,43.784,44.115,43.793,44.118,43.686,44.0461,43.966,43.47,43.695,45.037,42.494
15060383,44.433,44.769,44.637,44.014,44.553,44.976,44.97747,44.056,44.732,44.384,50.945,51.468
15060420,44.074,43.873,44.217,43.861,44.212,43.831,44.03148,43.976,43.47,43.75,45.779,35.79
15060536,39.551,38.874,39.77,40.079,39.868,40.039,39.01578,38.926,35.754,39.654,45.964,41.174
15060543,43.369,44.181,43.776,42.805,43.876,43.351,44.14345,43.765,43.285,43.435,46.587,47.005
15060797,30.002,25.464,29.728,30.472,29.733,28.903,30.09254,31.409,29.549,30.379,27.037,30.412
15060846,33.283,33.094,32.935,33.201,33.044,33.614,33.56745,33.717,32.661,33.079,27.037,31.098
15060907,39.105,38.732,39.321,39.713,39.323,39.587,37.97445,38.085,35.26,39.164,29.037,34.107
15060909,46.721,47.322,46.988,46.393,46.946,47.168,47.5786,47.257,47.41,46.887,47.126,38.439
15060910,42.687,41.449,42.938,42.572,43.265,41.838,43.51967,43.334,40.947,43.163,46.963,45.592
15060933,43.589,44.243,43.958,43.015,44.076,43.486,44.31496,43.795,43.285,43.594,46.581,46.962
15060964,41.033,40.971,41.492,41.099,41.338,40.954,40.92358,40.448,41.339,40.646,41.965,42.709
15061007,40.866,40.783,41.256,40.937,41.175,40.275,40.74757,40.343,41.339,40.47,41.964,42.566
15061122,33.637,33.419,33.405,33.484,33.428,33.704,33.8608,34.1,33.379,33.632,36.802,41.565
15061204,29.206,29.923,28.972,30.146,29.305,30.061,29.17852,31.356,28.657,29.038,27.037,30.877
15061213,43.154,42.893,43.233,43.293,43.144,43.146,43.134,43.063,43.027,43.121,42.864,40.457
15061215,43.218,42.822,43.196,43.329,43.154,42.965,43.21563,43.159,43.028,43.049,48.578,48.058
15061225,41.516,41.158,41.616,41.318,41.574,41.644,42.33415,42.392,41.033,41.965,57.964,53.023
15061226,38.558,38.014,39.08,39.014,39.297,40.758,40.32231,39.796,38.272,40.201,41.964,40.541
15061228,29.392,27.797,29.093,29.99,29.06,29.111,30.23465,31.239,30.793,29.317,27.036,30.483
15061237,43.629,44.229,43.984,42.954,44.087,43.474,44.29923,43.82,43.285,43.543,46.964,47.238
15061256,29.579,25.893,29.02,30.065,29.686,29.704,30.07239,29.626,24.668,30.037,27.039,27.167
15061257,41.859,42.456,41.81,41.416,41.614,42.057,41.64303,40.819,43.668,42.046,41.968,42.249
15061258,36.959,37.577,37.181,36.902,36.794,36.599,37.1387,37.302,37.613,36.879,27.036,31.039
15061259,30.09,30.323,29.941,30.214,29.983,30.086,29.98912,29.731,30.911,30.294,27.033,28.413
15061260,28.496,29.196,28.398,28.518,28.369,29.072,28.56837,28.536,29.638,28.643,27.036,26.841
15061261,28.673,29.236,28.521,28.612,28.568,28.857,28.7397,28.596,28.927,28.693,27.211,28.949
15061262,32.165,31.737,32.062,32.323,32.25,31.342,32.24691,31.879,31.482,31.723,27.036,29.698
15061263,40.258,41.586,41.611,39.703,41.298,40.868,42.41468,42.218,42.46,41.712,56.962,49.286
15061264,33.518,32.726,33.145,33.538,33.272,32.581,32.45353,31.812,32.525,32.521,27.034,28.897
15061265,30.332,29.999,29.877,30.445,29.803,30.139,30.41665,30.251,31.911,29.989,26.703,27.116
15061270,28.024,27.103,27.806,28.246,27.914,27.764,28.38812,27.779,28.195,28.121,27.035,26.298
15061273,30.206,29.934,29.764,30.36,29.665,30.045,30.32797,30.233,31.911,29.888,27.036,27.052
15061274,39.649,39.909,40.002,39.546,40.281,40.333,39.94728,39.482,38.972,39.585,42.967,43.046
15061277,38.286,40.226,38.004,38.402,37.911,38.999,35.9813,35.977,40.382,37.346,28.033,33.348
15061279,33.596,34.499,33.6,33.686,33.447,33.63,33.17822,33.072,35.31,33.669,31.961,31.203
15061283,30.48,29.902,30.298,30.657,30.405,29.983,30.35285,29.825,29.585,30.435,27.51,31.061
15061286,35.004,35.172,34.985,35.086,35.184,36.73,35.40175,35.392,36.481,35.542,34.619,32.257
15061288,42.855,42.925,42.803,42.916,42.658,42.792,42.52156,42.796,42.317,42.695,36.698,37.884
15061289,43.21,43.073,43.41,43.321,43.258,43.057,43.32224,43.282,43.028,43.225,47.695,51.051
15061290,35.009,32.806,34.565,35.373,34.748,32.851,32.32422,33.317,31.711,33.727,27.036,32.069
15061291,39.608,40.658,40.147,39.163,40.043,38.24,39.7438,39.43,40.757,39.237,43.96,43.221
15061293,27.795,28.42,26.946,27.93,27.453,27.935,28.38248,29.113,30.925,27.923,28.038,29.897
15061295,30.205,30.43,29.717,30.268,29.842,29.701,29.71746,30.015,29.608,29.742,27.036,29.648
15061297,29.66,25.92,29.156,30.135,29.772,29.771,30.13168,29.674,24.668,30.074,27.039,27.144
15061298,31.844,32.81,32.004,31.811,32.153,32.723,32.29924,32.982,32.574,32.707,34.041,33.229
15061301,32.12,33.039,32.347,32.074,32.453,33.079,32.52092,33.12,33.315,32.921,33.913,33.389
15061302,30.942,32.636,30.566,31.196,30.313,30.912,30.87431,31.132,34.602,31.277,26.886,28.005
15061303,46.847,47.56,47.17,46.438,47.097,47.599,47.81438,47.551,47.41,47.05,51.089,52.504
15061305,28.596,27.196,28.27,28.885,28.589,27.475,29.89007,29.802,28.598,29.062,27.035,29.12
15061308,35.521,35.6,35.43,35.517,35.391,35.371,35.42576,35.328,35.232,35.449,34.296,32.754
15061312,40.393,41.311,40.853,39.703,40.486,38.362,40.04655,39.597,41.654,39.484,43.532,41.397
15061313,28.709,29.14,28.642,28.867,28.714,28.548,28.36229,28.362,28.858,28.454,27.039,27.113
15061314,36.393,36.15,36.354,36.537,36.154,36.152,35.95799,35.691,35.348,36.073,37.965,36.773
15061317,32.174,31.885,32.167,32.38,32.377,32.003,32.23026,31.926,32.391,31.862,31.963,31.983
15061318,30.507,28.603,29.885,30.392,30.147,29.924,29.9136,30.543,30.897,31.057,27.036,29.908
15061319,28.703,29.369,28.694,28.719,28.658,29.124,28.73673,28.657,29.638,28.761,27.037,29.03
15061320,41.403,39.355,41.622,41.345,41.804,41.431,43.03809,41.724,36.535,42.152,40.036,43.57
15061323,40.429,40.487,40.467,40.4,40.35,40.243,40.57496,40.543,39.82,40.557,34.036,35.278
15061324,31.818,32.563,31.085,32.443,31.194,30.426,29.92394,32.506,34.352,32.094,27.036,31.746
15061327,28.868,29.333,28.783,28.753,28.686,29.362,28.84284,28.818,29.598,28.912,27.034,28.756
15061330,36.184,36.623,36.511,36.511,36.198,36.561,37.55268,38.572,35.104,37.147,37.965,39.898
