,PREDICTED,ACTUAL
15060025,28.551,26
15060039,43.033,45
15060056,30.85,26
15060063,39.631,39
15060070,30.319,26
15060072,38.328,39
15060081,28.838,26
15060082,31.765,26
15060085,30.427,26
15060087,30.229,26
15060090,33.451,26
15060097,44.803,26
15060101,32.126,26
15060102,29.594,26
15060114,41.238,48
15060120,38.205,52
15060122,33.634,31
15060138,33.26,26
15060160,33.818,26
15060188,30.715,26
15060190,29.691,26
15060191,28.775,26
15060215,41.056,31
15060313,44.288,26
15060320,40.511,39
15060345,43.973,44
15060383,44.385,62
15060420,44.065,26
15060536,40.082,47
15060543,43.449,47
15060797,30.158,26
15060846,33.173,26
15060907,39.641,28
15060909,46.617,27
15060910,43.047,48
15060933,43.617,47
15060964,41.021,43
15061007,40.835,43
15061122,33.535,49
15061204,29.556,26
15061213,43.163,36
15061215,43.125,52
15061225,41.495,59
15061226,38.898,43
15061228,29.807,26
15061237,43.622,48
15061256,29.888,26
15061257,41.66,43
15061258,36.993,26
15061259,30.144,26
15061260,28.523,26
15061261,28.676,33
15061262,32.194,26
15061263,40.342,58
15061264,33.25,26
15061265,30.242,26
15061270,28.12,26
15061273,30.13,26
15061274,39.539,44
15061277,38.098,27
15061279,33.545,33
15061283,30.49,27
15061286,35.067,26
15061288,42.831,33
15061289,43.229,57
15061290,34.781,26
15061291,39.497,45
15061293,27.8,27
15061295,29.916,26
15061297,29.991,26
15061298,32.15,33
15061301,32.464,33
15061302,30.883,27
15061303,46.73,52
15061305,28.343,26
15061308,35.472,27
15061312,40.049,38
15061313,28.784,26
15061314,36.442,39
15061317,32.245,33
15061318,30.173,26
15061319,28.734,26
15061320,41.395,39
15061323,40.4,33
15061324,31.573,26
15061327,28.809,26
15061330,36.304,39
15061331,34.791,33
15061333,31.262,27
15061334,42.609,54
15061335,31.688,27
15061336,30.515,26
15061340,30.415,27
15061342,30.505,27
15061346,44.253,48
15061347,28.868,26
15061348,30.451,26
15061349,31.842,33
15061350,39.673,48
15061352,35.449,26
15061353,30.36,27
15061355,30.147,26
15061356,33.695,54
15061357,28.66,26
15061360,30.247,26
15061365,42.878,42
15061367,43.149,42
15061368,29.504,26
15061369,29.365,26
15061370,44.346,48
15061376,44.096,48
15061377,28.719,48
15061378,31.53,43
15061380,28.827,26
15061382,40.926,58
15061384,30.1,27
15061385,30.134,26
15061386,29.262,26
15061388,38.618,57
15061389,35.91,48
15061390,35.519,26
15061391,35.468,26
15061392,40.525,43
15061404,35.621,26
15061405,40.548,26
15061406,30.218,26
15061410,37.946,36
15061411,35.38,26
15061414,35.434,36
15061415,37.38,39
15061417,35.774,31
15061418,35.455,31
15061419,30.13,26
15061420,41.395,49
15061421,28.614,26
15061422,40.917,39
15061424,37.127,65
15061425,43.989,48
15061428,43.933,48
15061430,44.041,39
15061434,37.355,39
15061436,44.807,43
15061437,32.257,33
15061438,35.445,33
15061439,32.139,27
15061441,41.919,65
15061442,35.574,38
15061443,44.65,57
15061444,31.99,26
15061445,41.834,38
