,PREDICTED,ACTUAL
15061404,85.132,84
15061406,85.281,84
15061410,89.384,92
15061411,92.905,94
15061414,84.482,84
15061415,87.195,84
15061417,86,84
15061418,89.717,92
15061419,91.767,92
15061420,87.922,92
15061421,85.004,84
15061422,91.194,92
15061424,84.066,84
15061425,84,84
15061428,84,84
15061430,84.008,84
15061435,84.789,84
15061436,89.786,92
15061437,88.112,92
15061439,85.525,84
15061441,84.242,84
15061442,92.017,92
15061444,90.306,92
15061445,84.22,84
15061447,90.355,92
15061449,85.753,84
15061454,85.508,84
15061458,84.013,84
15061459,88.678,92
15061461,84,84
15061463,88.785,88
15061469,86.576,88
15061470,91.78,92
15061471,91.365,92
15061475,85.219,84
15061476,91.389,92
15061478,90.748,88
15061479,89.022,88
15061480,84.257,84
15061481,88.102,92
15061484,84.076,84
15061485,86.105,84
15061486,91.155,92
15061489,85.444,84
15061490,83.933,84
15061491,84.422,84
15061492,84.19,82
15061493,84.642,84
15061494,91.007,92
15061495,86.609,84
15061496,88.123,92
15061499,84.904,84
15061500,89.693,92
15061501,89.064,92
15061503,87.402,84
15061504,91.763,92
15061505,84.302,84
15061507,92.037,92
15061508,92.001,92
15061509,85.105,84
15061511,88.425,92
15061515,84.605,84
15061516,90.89,94
15061517,85.303,84
15061518,91.192,92
15061521,85.498,82
15061522,90.168,92
15061524,91.141,92
15061525,92.056,92
15061526,84.274,84
15061528,86.453,84
15061529,84.965,84
15061530,92,92
15061533,92.273,92
15061534,81.889,80
15061535,84.97,84
15061536,91.945,92
15061540,84.694,84
15061542,84.658,84
15061543,85.632,84
15061544,91.45,92
15061546,91.358,92
15061548,85.723,84
15061549,84.234,84
15061550,84.012,84
15061553,84.857,84
15061555,84.601,84
15061556,90.238,92
15061560,84.696,84
15061561,85.335,84
15061564,90.707,92
15061565,83.766,84
15061566,92.11,92
15061568,85.583,84
15061571,91.268,92
15061575,84.113,84
15061576,87.661,84
15061577,84.038,84
15061578,87.657,92
15061579,88.303,92
15061580,85.849,84
15061583,91.545,92
15061584,90.333,92
15061585,89.563,92
15061586,91.627,92
15061588,85.411,84
15061600,86.423,84
15061602,84.808,84
15061603,92.104,92
15061604,85.775,84
15061605,88.737,89
15061608,87.533,84
15061609,91.734,92
15061610,88.617,92
15061612,90.731,92
15061613,93.006,94
15061619,85.396,84
15061621,86.553,84
15061622,85.449,84
15061623,87.286,92
15061624,91.859,92
15061628,85.547,84
15061631,87.589,92
15061632,91.788,92
15061637,85.14,84
15061638,84.884,84
15061639,91.744,92
15061640,84.454,84
15061642,85.509,84
15061645,84.445,84
15061646,84.994,84
15061647,89.39,92
15061648,84.094,84
15061649,85.975,84
15061650,84.222,82
15061651,92.07,92
15061653,84.024,84
15061654,91.951,92
15061655,85.352,84
15061658,91.362,92
15061659,91.826,92
15061661,92.002,92
15061662,89.326,92
15061665,86.19,84
15061668,87.042,84
15061670,91.709,92
15061671,84.169,84
15061673,90.356,92
15061677,89.298,92
15061678,84.095,84
15061679,84.882,84
15061680,91.725,92
15061682,84.471,84
15061683,89.612,92
15061684,90.251,92
15061686,84.626,84
15061687,90.3,92
15061688,85.981,84
15061689,84.617,84
15061704,91.417,92
15061706,85.827,84
15061709,88.527,92
15061712,86.023,84
15061713,85.315,84
15061714,90.109,92
15061717,84.749,84
15061718,88.933,92
15061720,86.363,84
15061723,86.649,84
15061724,84.756,84
15061725,89.964,92
15061726,84.536,84
15061729,84,84
15061730,84,84
15061733,84.107,84
15061734,88.72,92
15061735,90.962,94
15061736,84.024,84
15061737,84.126,84
15061738,84.441,84
15061740,88.962,92
15061742,88.996,92
15061744,90.223,92
15061747,84.609,84
15061751,91.908,92
15061752,86.775,84
15061753,90.546,92
15061754,85.696,84
15061755,84.648,84
15061756,84.667,84
15061757,84.534,84
15061758,85.229,84
15061759,85.803,84
15061760,84.048,84
15061762,84.676,84
15061765,85.258,84
15061766,84.57,84
15061767,85.416,84
15061769,90.162,92
15061771,85.429,84
