X33.49,X26.96,X32.59,X36.82,X23.79,X4.04,X36.31,X15.17,X8.31,X7.16,X4.22,X67.25
33.49,26.96,32.59,36.82,23.79,4.04,36.31,15.17,8.31,7.16,4.22,67.25
