X25.42,X20.8,X22.97,X27.29,X15.51,X2.34,X24.19,X10.12,X8.64,X4.84,X3.15,X97.52
25.42,20.8,22.97,27.29,15.51,2.34,24.19,10.12,8.64,4.84,3.15,97.52
