X33.89,X28.92,X33.09,X37.18,X26.62,X3.68,X40.61,X17.51,X9.01,X7.14,X4.38,X59.43
33.89,28.92,33.09,37.18,26.62,3.68,40.61,17.51,9.01,7.14,4.38,59.43
