X4.28,X3.44,X4.14,X4.81,X4.76,X0.48,X7.79,X3.3,X1.6,X1.11,X0.87,X9.34
4.28,3.44,4.14,4.81,4.76,0.48,7.79,3.3,1.6,1.11,0.87,9.34
