,PREDICTED,ACTUAL
15060025,36.156,19
15060039,36.819,42
15060056,34.83,29
15060063,37.242,47
15060070,38.705,42
15060072,35.032,35
15060081,35.235,29
15060082,34.221,22
15060085,35.769,33
15060087,38.714,32
15060090,32.787,32
15060097,32.495,24
15060101,33.34,42
15060102,35.825,25
15060114,34.374,35
15060120,35.2,38
15060122,32.843,36
15060138,37.051,36
15060160,32.912,32
15060188,37.218,29
15060190,34.841,31
15060191,34.766,37
15060215,34.461,41
15060313,33.166,33
15060320,36.303,39
15060345,38.746,39
15060383,33.172,29
15060420,38.693,35
15060536,36.018,35
15060543,35.309,42
15060797,36.488,41
15060846,32.852,32
15060907,36.084,41
15060909,34.358,37
15060910,36.627,42
15060933,35.269,32
15060964,37.36,47
15061007,37.366,35
15061122,32.829,35
15061204,37.673,47
15061213,36.778,35
15061215,36.783,42
15061225,34.198,24
15061226,33.35,23
15061228,35.25,35
15061237,35.29,32
15061256,36.843,35
15061257,34.95,35
15061258,35.62,41
15061259,38.733,41
15061260,36.219,35
15061261,36.201,29
15061262,33.329,40
15061263,34.602,36
15061264,33.651,33
15061265,35.974,42
15061270,36.784,41
15061273,35.957,32
15061274,37.468,42
15061277,34.975,29
15061279,36.475,35
15061283,37.312,42
15061286,37.113,35
15061288,36.75,35
15061289,36.777,35
15061290,34.329,33
15061291,36.768,42
15061293,34.937,29
15061295,33.759,19
15061297,36.838,47
15061298,37.718,42
15061301,37.689,42
15061302,38.154,42
15061303,34.335,33
15061305,36.508,36
15061308,36.813,41
15061312,36.766,35
15061313,34.777,39
15061314,37.015,41
15061317,33.251,35
15061318,37.268,42
15061319,36.227,40
15061320,35.834,35
15061323,34.334,36
15061324,37.445,47
15061327,36.164,42
15061330,36.247,41
15061331,36.765,39
15061333,35.903,32
15061334,37.739,47
15061335,35.269,36
15061336,37.202,42
15061340,38.705,35
15061342,37.331,42
15061346,38.76,32
15061347,37.073,42
15061348,37.348,35
15061349,35.86,32
15061350,36.782,35
15061352,36.775,36
15061353,37.332,35
15061355,37.351,41
15061356,32.753,26
15061357,37.11,35
15061360,37.339,35
15061365,36.757,35
15061367,36.784,35
15061368,34.431,26
15061369,34.4,32
15061370,38.744,41
15061376,38.731,35
15061377,36.215,37
15061378,35.284,26
15061380,37.13,47
15061382,34.291,42
15061384,38.756,41
15061385,38.741,41
15061386,34.393,32
15061388,34.93,26
15061389,36.824,47
15061390,36.749,41
15061391,36.807,41
15061392,35.888,36
15061404,36.816,35
15061405,34.358,35
15061406,37.335,32
15061410,34.841,32
15061411,36.667,35
15061414,36.811,19
15061415,38.086,42
15061417,36.803,47
15061418,36.804,39
15061419,38.774,42
15061420,35.834,41
15061421,36.139,35
15061422,38.219,41
15061424,35.601,42
15061425,38.719,42
15061428,38.741,42
15061430,38.726,47
15061434,38.08,39
15061436,34.645,39
15061437,34.173,26
15061438,36.787,32
15061439,34.159,31
15061441,37.201,32
15061442,36.629,35
15061443,34.664,39
15061444,37.098,41
15061445,37.216,42
15061447,38.183,42
15061449,38.36,42
15061454,38.327,42
15061458,38.748,47
15061459,36.83,42
15061461,38.735,32
15061463,37.715,42
15061469,35.819,36
15061470,32.742,22
15061471,32.826,32
15061475,36.235,42
15061476,37.392,42
15061478,38.782,42
15061479,38.246,42
15061480,37.204,42
15061481,34.744,25
15061484,36.781,28
15061485,34.717,37
15061486,37.949,42
15061489,36.811,35
15061490,36.798,42
15061491,36.81,41
15061492,36.807,41
15061494,33.874,29
15061495,37.115,41
15061498,36.994,41
15061499,34.713,39
15061501,35.053,32
15061503,38.157,35
15061504,34.377,35
15061505,37.104,41
15061508,36.653,29
15061509,35.85,42
15061511,35.897,47
15061514,36.231,41
15061515,33.289,31
15061517,37.319,42
15061518,38.278,41
15061520,36.828,41
15061522,36.763,32
15061523,38.769,42
15061524,33.925,42
15061525,36.664,42
15061526,35.492,35
15061528,36.96,32
15061530,36.657,37
15061533,36.75,41
15061536,36.719,41
15061537,33.355,30
15061538,38.723,47
15061539,38.72,22
15061540,34.686,32
15061543,36.792,41
15061544,38.525,47
15061546,38.67,41
15061548,35.762,35
15061549,36.382,32
15061551,34.324,29
15061553,35.766,42
15061555,36.194,35
15061556,34.498,28
15061557,36.243,42
15061560,35.442,32
15061561,36.725,36
15061564,38.132,42
