,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,35.28,35.564,35.29,35.206,35.196,35.538,34.36216,34.661,35.833,35.219,38.135,37.902
15060025,34.12,33.913,33.777,33.906,33.598,34.4,33.55511,33.693,34.158,34.284,33.311,27.805
15060027,33.192,33.026,31.583,32.515,30.639,33.31,30.96405,32.104,34.382,33.549,34.162,28.996
15060039,36.11,36.893,36.574,36.274,36.653,36.414,36.75044,36.301,36.303,36.281,40.762,39.4
15060042,36.557,36.584,37.54,37.048,38.057,36.497,37.92436,37.057,35.857,36.328,41.162,41.309
15060056,33.529,33.787,32.62,33.08,32.1,33.294,32.48434,33.278,34.049,33.557,29.834,30.221
15060063,34.916,34.667,35.171,35.003,34.955,34.889,35.27513,34.929,34.371,35.018,32.837,33.947
15060070,36.504,36.647,37.27,36.842,37.613,36.328,37.71654,37.412,35.376,36.337,41.166,41.171
15060081,33.889,33.562,33.432,33.637,33.192,33.792,33.29826,33.384,34.018,33.956,29.231,30.379
15060085,35.068,34.462,35.064,35.185,35.095,35.266,34.36783,34.549,34.882,35.138,31.997,29.597
15060087,36.512,36.648,37.262,36.852,37.607,36.328,37.68231,37.4,35.376,36.335,40.489,36.712
15060097,34.184,34.412,34.548,34.268,34.618,33.918,37.49608,35.468,34.618,34.221,41.166,37.461
15060102,35.884,36.132,36.265,35.942,36.436,36.081,36.35143,36.208,35.04,35.812,35.919,32.674
15060112,35.051,35.406,35.2,35.12,35.198,35.007,35.51242,35.517,35.234,35.146,36.268,36.481
15060114,30.473,30.209,29.291,29.903,28.779,30.092,28.40878,29.371,32.198,30.261,34.169,32.013
15060120,34.997,34.878,35.131,35.139,35.137,34.754,35.21592,34.657,35.378,34.964,37.17,36.419
15060121,35.083,35.441,34.769,34.978,34.638,35.521,34.71395,35.061,35.15,35.319,36.275,36.985
15060122,33.885,33.999,33.773,33.886,33.651,33.761,33.58048,33.623,34.308,33.815,35.166,35.685
15060138,35.249,35.076,35.146,35.338,35.268,35.125,34.95142,34.986,34.368,35.289,35.166,35.347
15060160,33.396,33.406,33.037,33.386,32.974,33.114,32.77267,33.408,34.475,33.333,32.828,30.447
15060187,35.048,34.236,35.264,35.132,35.361,35.333,35.48885,35.172,36.078,35.086,35.151,34.984
15060188,35.868,35.878,36.066,36.004,36.226,35.519,35.55761,35.321,34.897,35.607,11.835,21.939
15060190,33.474,34.033,32.383,32.985,31.631,33.987,32.22746,32.921,34.742,33.852,30.168,28.856
15060191,33.752,33.718,33.703,33.607,33.681,33.79,34.4203,34.192,34.564,33.871,36.713,36.347
15060214,34.36,34.201,34.054,34.293,33.973,34.666,34.52195,34.651,34.897,34.727,36.162,34.802
15060313,32.338,32.829,31.571,32.113,31.288,32.392,31.36299,32.262,33.853,32.359,32.165,31.093
15060320,35.395,35.646,35.559,35.461,35.658,35.238,35.15932,35.249,35.705,35.397,36.417,36.283
