,PREDICTED,ACTUAL
15062351,40.999,41
15062353,45.189,45
15062354,48.538,54
15062356,47.4,59
15062357,45.751,43
15062358,44.296,43
15062360,58.959,65
15062361,41.731,43
15062363,43.743,36
15062366,53.194,53
15062367,43.63,41
15062368,48.645,49
15062369,44.936,43
15062370,45.509,43
