,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,44.764,44.716,44.847,44.796,44.879,44.734,44.85996,44.882,44.521,44.736,45.689,46.764
15060039,44.164,44.212,43.928,44.161,43.873,44.277,43.65355,43.848,44.521,44.316,40.684,40.647
15060056,44.746,44.631,45.071,44.855,45.261,44.518,45.23493,44.804,44.521,44.577,47.645,46.471
15060063,44.712,44.771,45.104,44.739,45.356,44.64,45.73762,45.032,44.521,44.637,49.645,47.708
15060070,44.48,44.566,44.381,44.452,44.314,44.622,44.29855,44.444,44.521,44.58,44.356,43.52
15060072,44.265,44.066,44.532,44.363,44.718,44.359,46.19042,44.742,44.521,44.307,49.644,47.487
15060081,44.4,44.222,44.19,44.404,44.088,44.385,43.98554,44.184,44.521,44.455,38.355,40.242
15060082,44.377,44.36,44.163,44.305,43.997,44.482,43.82976,44.168,44.521,44.526,40.582,40.606
15060085,44.913,44.909,45.285,44.997,45.448,44.862,45.52862,45.146,44.521,44.775,45.356,46
15060087,44.472,44.555,44.354,44.439,44.271,44.622,44.27594,44.425,44.521,44.576,44.147,41.259
15060090,43.806,43.85,43.674,43.798,43.626,43.802,43.69204,43.691,44.521,43.902,44.892,45.498
15060097,44.394,44.517,44.649,44.493,44.85,44.152,45.13796,44.474,44.521,44.269,44.645,44.753
15060101,44.043,44.02,43.853,43.99,43.801,44.151,43.69607,43.86,44.521,44.203,43.151,40.449
15060102,44.879,44.848,45.181,44.923,45.32,44.802,45.39871,45.195,44.521,44.741,47.079,45.64
15060114,43.671,43.737,43.495,43.615,43.463,43.75,43.48972,43.555,44.521,43.797,44.357,44.125
15060120,44.453,44.429,44.589,44.439,44.705,44.444,45.15689,44.789,44.521,44.502,49.644,48.496
15060122,43.807,43.846,43.661,43.786,43.613,43.8,43.57729,43.663,44.521,43.903,40.458,40.315
15060138,44.495,44.534,44.189,44.422,43.996,44.493,43.77662,44.131,44.521,44.556,38.357,40.691
15060160,43.676,43.694,43.528,43.666,43.483,43.568,43.95607,43.805,44.521,43.717,44.645,44.14
15060188,44.373,44.376,44.212,44.373,44.16,44.461,44.23299,44.295,44.521,44.467,44.643,44.245
15060190,45.085,45.087,45.608,45.215,45.92,44.911,45.92624,45.332,44.521,44.867,49.644,48.09
15060191,44.433,44.499,44.453,44.426,44.388,44.535,44.11719,44.165,44.521,44.493,44.604,44.727
15060215,43.683,43.742,43.523,43.639,43.492,43.772,43.47723,43.55,44.521,43.805,44.356,43.016
15060313,43.035,42.868,42.112,42.887,41.618,43.279,40.36682,42.057,44.521,43.337,38.356,38.37
15060320,44.859,44.865,45.066,44.922,45.194,44.733,45.17686,44.931,44.521,44.735,47.644,45.584
15060345,45.376,45.196,45.713,45.45,45.861,45.183,45.86443,45.721,44.521,45.06,47.774,48.507
15060383,43.02,42.882,42.079,42.875,41.582,43.269,40.3628,42.053,44.521,43.339,38.356,38.408
15060420,45.391,45.199,45.74,45.464,45.897,45.184,45.88824,45.722,44.521,45.063,46.718,45.327
15060536,44.057,43.975,43.849,44.077,43.771,44.124,43.82204,43.987,44.521,44.202,43.97,43.612
15060543,44.811,44.674,45.191,44.949,45.378,44.627,45.57086,45.05,44.521,44.676,45.839,45.686
15060797,44.636,44.647,44.917,44.744,44.808,44.519,44.7001,44.566,44.521,44.574,44.356,44.019
15060846,43.798,43.84,43.663,43.798,43.622,43.795,43.67426,43.707,44.521,43.903,44.357,43.95
15060907,44.034,43.967,43.809,44.066,43.721,44.102,43.79767,43.979,44.521,44.191,44.008,43.631
15060909,44.663,44.625,44.835,44.706,44.905,44.565,45.03142,44.758,44.521,44.6,44.356,44.425
15060910,43.429,43.469,42.758,43.296,42.517,43.649,42.19566,43.055,44.521,43.658,40.485,40.511
15060933,44.816,44.676,45.208,44.962,45.39,44.623,45.60273,45.054,44.521,44.68,47.645,46.609
15060964,44.088,44.01,43.613,43.992,43.417,44.286,43.21067,43.738,44.521,44.32,41.572,40.624
15061007,44.105,44.018,43.64,44.015,43.441,44.305,43.2416,43.76,44.521,44.329,43.644,42.259
15061122,43.806,43.842,43.663,43.797,43.619,43.81,43.62618,43.694,44.521,43.912,42.701,40.807
15061204,43.914,43.797,43.361,43.912,43.074,43.998,41.92773,43.407,44.521,44.085,38.356,40.094
15061213,44.158,44.203,43.923,44.157,43.863,44.271,43.68551,43.872,44.521,44.312,43.403,41.66
15061215,44.163,44.193,43.946,44.159,43.897,44.269,43.6976,43.868,44.521,44.314,43.933,43.679
15061225,43.694,43.785,43.552,43.638,43.543,43.752,43.53049,43.588,44.521,43.799,47.645,45.736
15061226,44.161,44.164,43.76,44.088,43.471,44.218,42.93888,43.764,44.521,44.357,38.356,40.418
15061228,44.242,44.284,44.188,44.245,44.151,44.245,44.25509,44.186,44.521,44.292,44.645,44.608
15061237,44.812,44.662,45.199,44.939,45.384,44.617,45.6063,45.055,44.521,44.674,47.644,46.832
15061256,44.659,44.781,44.824,44.845,44.797,44.676,44.63104,44.617,44.521,44.627,44.355,44.127
15061257,44.792,44.587,45.088,44.841,45.187,44.637,45.60641,44.98,44.521,44.652,47.645,46.056
15061258,44.405,44.431,44.41,44.395,44.371,44.514,44.4452,44.555,44.521,44.535,44.355,43.295
15061259,44.479,44.557,44.373,44.45,44.304,44.625,44.3056,44.444,44.521,44.578,44.422,41.854
15061260,44.77,44.719,44.852,44.795,44.87,44.742,44.87302,44.887,44.521,44.737,45.09,44.933
15061261,44.78,44.753,44.876,44.81,44.913,44.743,44.89453,44.904,44.521,44.741,46.617,47.607
15061262,44.048,44.051,43.867,43.992,43.812,44.139,43.73105,43.852,44.521,44.196,44.648,44.647
15061263,44.133,44.135,44.082,44.107,44.171,44.251,44.14823,44.076,44.521,44.291,44.723,44.806
15061264,43.95,43.988,43.705,43.882,43.658,44.046,43.75881,43.916,44.521,44.129,44.356,43.249
15061265,44.904,44.942,45.077,44.905,45.239,44.775,45.17983,45.074,44.521,44.764,45.403,46.343
15061270,44.876,44.893,45.061,44.886,45.141,44.878,45.1208,45.093,44.521,44.805,44.355,45.319
15061273,44.909,44.94,45.09,44.914,45.248,44.778,45.18842,45.08,44.521,44.765,44.639,45.272
15061274,43.967,43.996,43.405,43.833,43.077,44.216,42.63037,43.377,44.521,44.276,38.356,39.18
15061277,44.095,44.218,43.906,44.097,43.823,44.313,44.06662,44.043,44.521,44.263,44.644,44.415
15061279,44.134,44.305,43.568,44.015,43.174,44.436,43.19593,43.707,44.521,44.441,40.28,41.864
15061283,44.543,44.607,44.482,44.518,44.468,44.536,44.45626,44.562,44.521,44.593,44.839,45.954
15061286,44.529,44.657,44.422,44.534,44.358,44.698,44.2186,44.409,44.521,44.611,44.283,43.178
15061288,44.154,44.226,43.922,44.147,43.868,44.283,43.72778,43.865,44.521,44.314,43.926,44.156
15061289,44.171,44.21,43.948,44.161,43.887,44.285,43.70379,43.868,44.521,44.319,43.506,45.654
15061290,44.593,44.43,44.813,44.725,44.932,44.504,44.86973,44.403,44.521,44.483,44.646,44.717
15061291,44.551,44.654,44.554,44.535,44.525,44.705,44.71488,44.731,44.521,44.64,44.807,45.111
15061293,44.793,44.69,45.175,44.92,45.386,44.658,45.48211,44.958,44.521,44.695,47.645,46.897
15061295,44.905,44.79,45.393,45.012,45.668,44.756,45.83561,45.113,44.521,44.724,49.645,47.879
15061297,44.661,44.781,44.822,44.847,44.79,44.674,44.61045,44.614,44.521,44.627,44.333,44.164
15061298,44.87,44.875,45.102,44.881,45.245,44.749,45.2276,44.998,44.521,44.741,46.913,46.493
15061301,44.86,44.865,45.086,44.875,45.226,44.738,45.19178,44.974,44.521,44.737,45.068,45.054
15061302,44.814,44.797,44.939,44.856,45.068,44.739,45.13532,44.904,44.521,44.736,45.921,46.425
15061303,44.68,44.667,44.866,44.73,44.942,44.567,45.06972,44.78,44.521,44.606,45.557,46.557
15061305,44.792,44.688,44.931,44.782,45.097,44.717,45.20928,44.924,44.521,44.701,47.644,46.688
15061308,44.811,44.791,44.848,44.816,44.851,44.819,44.826,44.872,44.521,44.759,44.572,45.313
15061312,44.56,44.65,44.575,44.548,44.555,44.704,44.74601,44.741,44.521,44.642,45.568,46.243
15061313,44.431,44.498,44.441,44.428,44.386,44.536,44.08614,44.15,44.521,44.492,43.657,42.465
15061314,44.473,44.712,44.377,44.422,44.317,44.649,44.51706,44.644,44.521,44.591,47.643,46.854
15061317,44.04,44.057,43.858,43.981,43.799,44.134,43.734,43.853,44.521,44.195,45.06,45.465
15061318,44.567,44.583,44.595,44.552,44.581,44.556,44.65255,44.668,44.521,44.599,44.357,44.127
15061319,44.773,44.726,44.867,44.815,44.888,44.732,44.87101,44.872,44.521,44.74,44.643,43.396
15061320,43.853,43.817,43.765,43.966,43.791,43.987,44.44101,44.14,44.521,44.021,44.356,44.316
15061323,43.677,43.735,43.491,43.63,43.448,43.774,43.44947,43.545,44.521,43.809,43.646,43.943
15061324,44.332,44.287,44.442,44.365,44.622,44.191,44.59187,44.06,44.521,44.166,44.134,44.066
15061327,44.776,44.728,44.861,44.801,44.905,44.736,44.89729,44.904,44.521,44.74,44.355,45.509
15061330,43.9,43.618,43.517,43.842,43.413,43.908,43.27459,43.737,44.521,43.969,43.356,42.784
15061331,44.797,44.622,44.841,44.84,44.864,44.814,44.74355,44.831,44.521,44.765,44.356,44.362
15061333,44.761,44.754,44.679,44.74,44.61,44.671,44.61797,44.627,44.521,44.696,44.356,44.201
15061334,44.884,44.777,45.115,44.865,45.269,44.811,45.16491,44.993,44.521,44.778,47.643,46.538
15061335,44.8,44.804,45.018,44.802,45.059,44.731,45.15742,44.974,44.521,44.724,45.855,46.183
15061336,44.726,44.698,44.709,44.795,44.628,44.755,44.65084,44.681,44.521,44.724,44.355,44.089
15061340,44.484,44.563,44.393,44.458,44.34,44.629,44.32302,44.457,44.521,44.582,44.259,43.589
15061342,44.528,44.609,44.458,44.503,44.437,44.536,44.42845,44.547,44.521,44.59,44.65,46.503
15061346,45.387,45.199,45.733,45.465,45.883,45.181,45.89821,45.726,44.521,45.062,47.222,45.849
15061347,44.582,44.508,44.601,44.553,44.634,44.523,44.51723,44.528,44.521,44.573,44.33,44.171
15061348,44.541,44.608,44.468,44.515,44.461,44.536,44.44796,44.549,44.521,44.592,44.7,44.787
15061349,44.804,44.905,44.919,44.771,44.975,44.75,44.94446,44.855,44.521,44.735,45.355,44.825
15061350,44.559,44.651,44.57,44.543,44.535,44.704,44.7305,44.729,44.521,44.641,45.294,45.3
15061352,44.811,44.789,44.843,44.813,44.859,44.816,44.82634,44.869,44.521,44.757,44.935,47.089
15061353,44.532,44.607,44.461,44.505,44.445,44.536,44.44138,44.549,44.521,44.591,44.419,45.083
15061355,44.52,44.571,44.438,44.497,44.415,44.536,44.40805,44.539,44.521,44.589,44.274,44.263
15061356,43.796,43.845,43.662,43.794,43.616,43.79,43.69051,43.697,44.521,43.899,44.231,44.225
15061357,44.765,44.806,44.752,44.745,44.691,44.859,44.60178,44.699,44.521,44.76,44.356,44.043
15061360,44.528,44.608,44.462,44.503,44.443,44.536,44.42576,44.544,44.521,44.591,44.356,44.338
15061365,44.169,44.208,43.938,44.159,43.879,44.283,43.72923,43.885,44.521,44.317,44.357,44.637
15061367,44.169,44.216,43.952,44.168,43.904,44.281,43.77763,43.887,44.521,44.317,44.884,45.642
15061368,45.229,45.146,45.657,45.318,45.896,45.031,45.80475,45.489,44.521,44.936,47.726,47.783
15061369,45.208,45.145,45.627,45.298,45.847,45.025,45.77888,45.473,44.521,44.931,47.656,47.578
15061370,45.389,45.2,45.742,45.475,45.894,45.186,45.87471,45.722,44.521,45.063,46.936,44.944
15061376,45.394,45.202,45.746,45.469,45.901,45.188,45.89806,45.733,44.521,45.065,47.417,46.26
15061377,44.777,44.726,44.877,44.816,44.907,44.742,44.90595,44.902,44.521,44.741,44.798,44.417
15061378,44.816,44.806,45.056,44.829,45.118,44.739,45.18678,44.998,44.521,44.729,45.201,45.204
15061380,44.579,44.499,44.6,44.559,44.626,44.517,44.55476,44.541,44.521,44.572,44.355,44.419
15061382,43.67,43.715,43.501,43.624,43.451,43.744,43.39198,43.514,44.521,43.796,41.825,40.057
15061384,44.481,44.554,44.373,44.448,44.305,44.628,44.28289,44.444,44.521,44.58,44.294,43.97
15061385,44.481,44.554,44.379,44.451,44.319,44.625,44.30276,44.447,44.521,44.579,44.366,44.115
15061386,45.223,45.145,45.646,45.31,45.876,45.031,45.78247,45.49,44.521,44.936,47.644,47.616
15061388,44.718,44.652,44.843,44.677,44.899,44.659,44.87982,44.811,44.521,44.676,45.356,45.287
15061389,44.824,44.797,44.871,44.829,44.883,44.819,44.83597,44.869,44.521,44.763,44.696,46.127
15061390,44.819,44.791,44.856,44.828,44.872,44.823,44.81841,44.868,44.521,44.762,44.355,45.333
15061391,44.813,44.792,44.849,44.817,44.855,44.817,44.82632,44.876,44.521,44.759,44.766,44.83
15061392,44.651,44.494,44.704,44.759,44.758,44.588,44.70243,44.618,44.521,44.617,44.356,44.102
15061404,44.826,44.794,44.872,44.828,44.885,44.819,44.83786,44.879,44.521,44.762,45.018,46.982
15061405,43.668,43.72,43.484,43.621,43.443,43.768,43.40855,43.529,44.521,43.8,43.193,40.307
15061406,44.53,44.608,44.458,44.504,44.438,44.536,44.42653,44.543,44.521,44.59,44.356,45.187
15061410,44.489,44.411,44.635,44.526,44.759,44.287,45.24451,44.7,44.521,44.341,44.357,45.06
15061411,44.408,44.378,44.362,44.343,44.364,44.414,44.41373,44.485,44.521,44.504,45.878,41.514
15061414,44.814,44.792,44.85,44.818,44.855,44.819,44.8232,44.873,44.521,44.759,44.961,46.835
15061415,44.259,44.219,44.094,44.269,44.026,44.377,43.81468,44.143,44.521,44.437,43.231,40.891
15061417,44.822,44.794,44.866,44.826,44.874,44.816,44.83721,44.861,44.521,44.761,44.643,45.603
15061418,44.818,44.791,44.855,44.821,44.864,44.82,44.8192,44.873,44.521,44.762,44.463,46.188
15061419,44.482,44.554,44.38,44.452,44.319,44.628,44.31639,44.448,44.521,44.58,44.335,44.112
15061420,43.853,43.817,43.765,43.966,43.791,43.987,44.44038,44.14,44.521,44.021,44.356,44.316
15061421,44.776,44.752,44.869,44.814,44.906,44.743,44.93688,44.898,44.521,44.735,47.643,47.502
15061422,44.411,44.548,44.219,44.394,44.194,44.506,44.25842,44.319,44.521,44.52,44.355,44.713
15061424,44.418,44.442,44.426,44.405,44.404,44.529,44.47462,44.557,44.521,44.541,43.9,43.67
15061425,45.376,45.195,45.712,45.447,45.864,45.178,45.87145,45.717,44.521,45.059,46.009,45.463
15061428,45.39,45.199,45.741,45.462,45.903,45.177,45.88629,45.734,44.521,45.061,47.644,47.329
15061430,45.386,45.198,45.735,45.461,45.893,45.18,45.89502,45.726,44.521,45.062,47.352,45.587
15061434,44.262,44.233,44.085,44.282,44.012,44.375,43.77159,44.135,44.521,44.441,42.17,41.078
15061436,44.463,44.572,44.544,44.544,44.65,44.432,44.69376,44.557,44.521,44.443,43.931,41.722
15061437,44.679,44.79,44.999,44.703,45.177,44.581,45.48607,45,44.521,44.627,46.274,47.841
15061438,44.805,44.786,44.832,44.805,44.833,44.808,44.80253,44.864,44.521,44.755,44.746,45.279
15061439,44.679,44.791,45.002,44.707,45.176,44.577,45.47667,44.993,44.521,44.626,44.607,45.278
15061441,45.062,45.024,45.52,45.114,45.764,44.83,45.83129,45.384,44.521,44.839,47.287,46.699
15061442,44.411,44.381,44.372,44.351,44.387,44.408,44.44966,44.491,44.521,44.504,47.369,47.066
15061443,44.473,44.583,44.566,44.554,44.678,44.435,44.74883,44.568,44.521,44.448,45.239,46.939
