,PREDICTED,ACTUAL
15061649,43.984,30
15061650,70.585,80
15061651,43.706,30
15061653,46.219,75
15061654,46.003,50
15061655,66.349,76
15061658,47.192,42
15061659,53.491,42
15061661,46.384,42
15061662,33.866,28
15061665,64.503,74
15061668,63.535,75
15061670,42.263,38
15061671,37.328,34
15061673,52.071,37
15061677,40.378,30
15061678,39.552,30
15061679,43.481,35
15061680,42.162,34
15061682,52.91,75
15061683,34.178,40
15061684,48.465,39
15061686,33.53,30
15061687,37.364,29
15061688,33.425,27
15061689,39.802,28
15061704,52.768,27
15061706,70.132,84
15061709,65.069,76
15061712,34.437,28
15061713,53.014,76
15061714,46.485,92
15061717,40.776,28
15061718,33.925,28
15061720,49.369,38
15061723,47.055,40
15061724,53.102,84
15061725,46.485,34
15061726,45.345,34
15061729,48.405,30
15061730,48.986,27
15061733,40.025,74
15061734,39.917,34
15061735,46.627,79
15061736,49.141,80
15061737,47.836,81
15061738,39.837,30
15061740,33.782,28
15061742,68.74,75
15061744,57.768,66
15061747,44.524,43
15061751,53.368,43
15061752,33.383,27
15061753,39.633,51
15061754,74.564,76
15061755,34.374,30
15061756,34.886,30
15061757,43,30
15061758,55.22,27
15061759,56.787,77
15061760,48.224,43
15061762,35.292,30
15061765,35.309,28
15061766,68.832,76
15061767,35.421,30
15061769,41.568,34
15061771,39.012,28
15061772,35.605,29
15061773,38.865,30
15061777,43.02,27
15061778,39.615,28
15061784,39.722,29
15061785,56.425,75
15061788,32.25,28
15061790,43.262,75
15061795,33.254,30
15061797,39.846,75
15061798,35.003,34
15061800,58.044,80
15061801,65.539,50
15061808,65.771,81
15061811,52.625,28
15061813,66.13,80
15061815,45.474,34
15061826,35.47,35
15061905,44.08,39
15061906,35.068,29
15061908,40.086,35
15061909,35.902,28
15061910,46.239,50
15061911,63.564,44
15061912,67.953,80
15061915,62.89,76
15061917,46.455,35
15061918,53.017,50
15061926,46.268,28
15061927,44.097,29
15061928,41.624,30
15061929,50.339,75
15061930,53.192,50
15061933,33.434,28
15061934,49.003,80
15061935,62.624,42
15061937,44.249,28
15061939,40.515,80
15061941,64.907,75
15061942,37.835,39
15061944,57.44,80
15061945,46.295,75
15061946,34.344,27
15061948,33.388,57
15061949,35.289,29
15061951,46.392,42
15061952,48.827,34
15061953,34.96,28
15061958,64.893,76
15061960,35.109,29
15061961,33.977,27
15061962,62.657,75
15061963,39.864,28
15061965,49.496,42
15061966,39.869,29
15061967,36.884,27
15061968,42.808,27
15062036,47.329,50
15062038,46.388,39
15062039,44.346,82
15062046,68.508,80
15062050,64.454,75
15062051,45.969,40
15062067,65.718,80
15062069,32.662,28
15062071,44.317,60
15062080,61.061,76
15062092,33.45,35
15062094,34.059,29
15062097,53.213,40
15062099,39.831,27
15062100,67.08,80
15062101,42.151,41
15062102,61.969,79
15062103,54.337,76
15062105,33.993,30
15062106,39.477,30
15062107,44.014,50
15062108,40.076,29
15062109,46.326,39
15062111,40.302,62
15062112,34.398,45
15062114,58.463,76
15062117,46.498,38
15062118,46.243,38
15062122,39.747,29
15062124,35.374,28
15062126,34.72,30
15062130,47.528,40
15062136,37.06,30
15062137,39.258,30
15062138,36.688,29
15062139,46.579,30
15062142,63.886,80
15062145,33.204,28
15062146,33.381,45
15062149,46.738,35
15062150,41.464,28
15062151,37.166,45
15062152,39.728,30
15062153,39.681,38
15062331,53.006,50
15062332,53.021,42
15062333,43.969,30
15062334,54.199,81
15062335,44.319,40
15062337,45.846,40
15062338,46.184,42
15062346,65.227,80
15062347,35.489,28
15062348,46.545,35
15062349,31.551,28
15062350,35.612,30
15062351,35.258,27
15062353,65.185,76
15062354,46.66,75
15062356,33.343,29
15062357,34.24,30
15062358,40.275,28
15062360,65.088,80
15062361,40.117,30
15062363,44.005,39
15062366,36.925,30
15062367,58.393,75
15062368,46.202,39
15062369,46.099,34
15062370,31.762,29
