,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,53.091,52.816,53.023,53.076,52.986,52.82,53.19996,53.174,51.938,52.539,52.813,53.922
15060039,54.347,54.314,54.456,54.557,54.365,53.961,54.3784,53.854,52.414,53.961,55.186,54.13
15060056,51.3,54.512,51.606,51.452,51.05,51.518,51.51289,51.828,53.817,50.007,52.808,50.676
15060063,32.202,32.443,31.676,31.658,32.473,31.103,32.24598,32.907,35.341,34.62,29.192,34.017
15060070,30.248,30.768,30.328,30.198,30.239,30.19,30.31248,30.093,32.589,31.524,29.03,28.104
15060072,54.673,54.979,54.645,54.275,54.669,53.991,54.34095,53.909,55.75,53.846,52.811,52.454
15060081,53.866,52.942,53.599,54.042,53.586,53.512,52.84617,53.14,51.812,53.4,52.811,53.877
15060082,39.655,40.052,39.897,39.848,39.673,40.777,40.1892,40.642,39.772,39.299,44.79,44.761
15060085,54.789,55.436,54.591,54.684,54.433,54.653,53.93946,53.437,53.926,53.492,52.814,52.649
15060087,30.19,30.685,30.232,30.077,30.236,30.19,30.29322,30.069,32.589,31.445,29.138,28.212
15060090,52.981,52.567,53.152,53.117,53.021,52.897,53.04557,52.795,52.689,52.952,52.807,53.76
15060097,59.352,61.196,59.509,59.47,59.968,57.942,56.95546,54.657,62.379,59.741,52.813,51.328
15060101,52.48,52.36,52.421,52.514,52.455,52.549,52.70267,52.824,51.344,52.221,52.814,53.449
15060102,51.334,51.046,51.311,51.352,51.189,51.017,51.35912,51.521,49.362,50.05,52.814,53.338
15060114,52.817,53.396,52.864,52.815,52.877,52.2,52.99718,52.908,54.054,52.713,52.813,52.927
15060120,32.291,35.911,32.655,32.065,32.079,32.418,31.80889,31.313,39.225,33.714,29.19,31.054
15060122,52.519,52.583,52.737,52.715,52.665,52.509,52.92719,52.81,52.689,52.837,52.809,53.075
15060138,34.857,33.127,35.347,34.343,35.181,35.843,35.26647,35.695,34.564,38.805,29.185,34.595
15060160,55.337,55.704,54.808,54.37,55.003,54.425,54.42151,53.754,52.428,54.22,52.816,50.826
15060188,39.618,40.77,39.349,39.498,39.203,40.065,39.66481,42.767,38.117,37.957,52.807,47.196
15060190,51.988,50.987,51.586,52.047,51.182,51.677,51.38003,51.491,48.971,49.433,52.81,50.886
15060191,54.082,55.638,54.389,54.105,54.269,54.676,54.07296,53.919,56.687,54.209,52.848,53.948
15060215,53.805,53.396,53.499,53.376,53.674,53.419,53.47143,52.977,54.194,53.129,52.817,53.358
15060313,49.453,50.949,49.455,49.443,49.459,49.657,49.58253,49.943,50.368,48.745,52.812,50.624
15060320,52.752,53.202,52.464,52.608,52.361,52.512,52.4696,52.716,50.784,50.604,53.005,53.819
15060345,53.947,53.683,54.029,54.084,54.07,53.921,53.89802,53.673,52.888,53.193,53.319,54.022
15060383,49.531,50.75,49.426,49.413,49.536,49.879,49.64201,49.986,50.368,48.74,52.812,50.976
15060420,53.428,53.56,53.381,53.489,53.493,53.33,53.5457,53.525,52.888,52.959,52.811,53.998
15060536,41.674,40.327,41.767,41.55,41.841,41.543,42.16571,43.575,42.649,42.336,52.806,45.565
15060543,52.934,54.259,52.665,52.758,52.533,53.15,52.5985,52.474,51.237,51.208,52.81,53.119
