X6.31,X5.21,X5.97,X6.78,X4.31,X0.57,X6.09,X3.1,X0.92,X1.02,X0.48,X230.42
6.31,5.21,5.97,6.78,4.31,0.57,6.09,3.1,0.92,1.02,0.48,230.42
