,PREDICTED,ACTUAL
15060025,120.674,117
15060039,123.296,117
15060056,139.525,117
15060063,299.177,359
15060070,262.509,359
15060072,123.633,117
15060081,124.764,117
15060082,250.68,117
15060085,125.813,117
15060087,263.018,359
15060090,120.303,117
15060097,78.443,117
15060101,120.421,117
15060102,138.951,117
15060114,123.203,117
15060120,303.51,359
15060122,121.487,117
15060138,241.672,359
15060160,113.141,117
15060188,225.688,117
15060190,129.731,117
15060191,113.749,117
15060215,120.321,117
15060313,149.098,117
15060320,140.572,117
15060345,118.629,117
15060383,149.053,117
15060420,120.642,117
15060536,221.136,117
15060543,138.051,117
15060797,163.044,117
15060846,118.307,117
15060907,229.129,359
15060909,111.131,117
15060910,263.334,359
15060933,139.757,117
15060964,129.085,117
15061007,131.204,117
15061122,117.989,117
15061204,155.16,117
15061213,125.964,117
15061215,125.234,117
15061225,117.591,117
15061226,153.434,117
15061228,258.907,359
15061237,138,117
15061256,123.341,117
15061257,239.375,359
15061258,320.991,359
15061259,262.111,359
15061260,120.534,117
15061261,120.413,117
15061262,120.206,117
15061263,121.208,117
15061264,128.696,117
15061265,144.412,117
15061270,220.64,117
15061273,144.421,117
15061274,133.132,117
15061277,118.441,117
15061279,198.331,117
15061283,168.688,117
15061286,134.916,117
15061288,127.243,117
15061289,125.93,117
15061290,106.152,117
15061291,144.67,117
15061293,227.28,359
15061295,193.227,28
15061297,124.159,117
15061298,157.038,117
15061301,157.989,117
15061302,140.62,117
15061303,112.432,117
15061305,168.023,117
15061308,191.882,23
15061312,141.071,117
15061313,109.479,117
15061314,157.39,117
15061317,121.587,117
15061318,189.165,117
15061319,117.269,117
15061320,113.121,117
15061323,120.923,117
15061324,124.49,117
15061327,122.36,117
15061330,130.584,117
15061331,123.032,117
15061333,161.932,117
15061334,140.347,117
15061335,140.48,117
15061336,167.792,117
15061340,262.926,359
15061342,167.486,117
15061346,120.532,117
15061347,264.444,117
15061348,169.393,117
15061349,128.34,117
15061350,138.796,117
15061352,193.429,117
15061353,167.801,117
15061355,167.182,359
15061356,118.637,117
15061357,196.459,359
15061360,168.42,117
15061365,123.15,117
15061367,121.396,117
15061368,125.058,117
15061369,123.554,117
15061370,120.626,117
15061376,120.431,117
15061377,117.474,117
15061378,139.212,117
15061380,262.804,359
15061382,118.106,117
15061384,263.141,359
15061385,262.874,359
15061386,125.038,117
15061388,181.93,117
15061389,192.304,359
15061390,193.452,359
15061391,192.175,359
15061392,135.449,117
15061404,193.295,23
15061405,122.216,117
15061406,168.768,117
15061410,117.678,117
15061411,172.341,117
15061414,192.069,359
15061415,217.249,117
15061417,195.448,359
15061418,193.281,359
15061419,262.974,359
15061420,113.121,117
15061421,125.189,117
15061422,110.146,117
15061424,319.735,359
15061425,119.575,117
15061428,121,117
15061430,120.362,117
15061434,215.428,359
15061436,124.291,117
15061437,144.733,117
15061438,191.026,23
15061439,145.241,117
15061441,292.48,359
15061442,170.244,117
15061443,123.436,117
15061444,168.051,117
15061445,290.836,23
15061447,125.396,117
15061449,170.957,117
15061454,165.764,117
15061458,119.492,117
15061459,190.714,23
15061461,120.331,117
15061463,119.871,117
15061469,127.079,117
15061470,122.043,117
15061471,117.568,132
15061475,120.443,117
15061476,256.169,359
15061478,261.325,359
15061479,112.965,117
15061480,292.331,359
15061481,111.9,117
15061484,221.33,134
15061485,126.334,117
15061486,184.147,23
15061489,194.842,359
15061490,194.863,359
15061491,192.256,359
15061492,193.311,23
15061494,272.173,359
15061495,264.607,359
15061498,194.864,23
15061499,111.975,117
15061501,231.908,359
15061503,115.962,117
15061504,119.39,134
15061505,132.197,132
15061508,171.261,359
15061509,138.911,117
15061511,138.503,117
15061514,120.156,117
15061515,121.991,134
