,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,121.257,124.655,120.698,121.386,121.423,123.775,122.29295,123.754,124.428,124.069,119.593,116.669
15060039,127.777,129.432,128.447,129.028,125.699,127.833,124.88163,124.282,132.522,126.8,127.914,117.543
15060056,152.737,140.183,148.12,153.482,150.246,148.379,152.23142,151.7,131.548,148.465,127.905,145.518
15060063,264.441,258.454,265.573,261.024,272.501,275.168,268.90829,252.087,236.432,271.454,348.106,294.499
15060070,257.024,257.418,257.455,254.775,260.44,256.811,257.73445,258.673,251.758,255.807,348.107,332.115
15060072,126.06,124.472,128.069,128.048,124.593,121.061,123.94021,124.33,109.622,125.116,127.881,129.72
15060081,127.915,125.409,128.917,129.169,126.138,139.733,133.02233,132.063,132.988,128.956,127.93,120.89
15060082,242.281,249.146,244.894,241.209,248.625,231.161,236.81808,233.841,261.398,243.809,189.926,193.211
15060085,135.414,140.497,131.849,138.376,130.26,130.136,141.82535,144.952,121.996,137.134,127.892,127.293
15060087,256.914,256.918,257.437,254.489,259.976,256.811,257.67025,258.601,251.758,256.11,348.123,319.964
15060090,121.872,121.565,121.685,120.947,121.035,121.905,122.24935,122.221,124.387,121.119,127.396,117.598
15060097,71.201,72.904,70.941,74.102,70.228,91.962,85.55014,109.23,84.601,77.146,127.892,130.458
15060101,124.715,126.627,123.499,123.167,121.076,127.775,122.91523,122.841,129.62,123.67,127.894,118.536
15060102,143.638,146.894,141.023,143.55,142.318,152.663,142.07175,144.307,154.125,147.285,127.291,118.217
15060114,124.304,121.479,124.506,124.329,123.234,127.533,123.61249,123.712,120.709,123.993,127.844,121.583
15060120,283.236,272.296,286.298,276.361,290.437,266.905,282.86116,279.877,266.485,282.577,348.147,325.724
15060122,122.751,122.38,121.926,121.457,121.952,121.7,124.1984,122.19,124.387,121.777,127.877,120.534
15060138,227.634,224.484,228.645,221.044,228.298,215.562,223.29978,222.701,253.253,220.07,348.096,282.749
15060160,112.43,106.754,113.541,111.944,105.121,107.018,112.36076,115.868,141.033,110.356,127.91,132.129
15060188,233.885,229.228,235.14,233.718,233.529,234.874,230.10371,223.321,235.123,229.872,127.898,151.521
15060190,132.679,131.558,129.609,132.521,132.751,132.697,133.60778,138.086,138.108,138.09,124.022,130.049
15060191,115.401,114.426,117.614,118.521,117.041,108.951,119.751,120.965,103.912,115.085,126.381,117.083
15060215,120.776,119.193,120.599,120.953,119.066,124.315,122.77215,123.924,120.709,122.047,127.846,120.282
15060313,154.111,145.646,153.137,155.283,152.859,143.95,142.60174,142.668,151.311,154.921,127.884,127.868
15060320,150.355,152.576,148.566,153.045,148.39,144.472,150.19399,150.763,137.872,151.824,125.474,118.582
15060345,120.282,121.902,118.875,120.941,119.31,121.954,121.91743,122.483,125.812,122.697,120.673,117
15060383,154.015,145.405,152.753,155.518,152.146,143.173,142.30021,142.594,151.311,154.743,127.877,126.905
15060420,122.288,122.909,120.962,122.942,121.746,124.49,123.39722,123.431,125.812,124.041,123.903,117
15060536,213.051,211.992,214.706,211.256,213.704,225.002,211.3332,198.7,222.001,215.309,127.836,187.216
15060543,146.943,141.856,144.015,148.024,143.958,149.571,146.53256,148.25,128.85,147.302,127.844,122.281
15060797,182.85,178.022,180.592,184.722,179.247,172.655,168.7437,163.918,157.985,176.354,127.887,155.524
15060846,120.841,120.933,120.857,119.982,120.241,119.601,121.7042,122.332,124.387,120.059,127.658,118.221
15060907,213.084,209.948,214.434,211.331,214.766,225.896,218.05386,203.73,212.738,218.248,348.073,275.265
15060909,107.297,105.699,108.039,107.723,109.134,107.218,114.53351,117.485,113.67,109.304,127.898,117.011
15060910,216.474,221.47,218.403,208.473,226.369,223.957,247.14887,231.109,220.166,227.438,348.101,320.146
15060933,147.297,142.887,144.08,148.193,144.032,148.965,146.16711,148.306,128.85,148.383,127.844,122.495
15060964,138.129,139.579,137.046,142.46,134.939,129.123,145.35396,143.421,116.621,139.534,127.892,128.7
15061007,138.697,139.612,137.126,142.879,135.206,131.288,143.87023,143.644,116.621,140.807,127.888,127.804
15061122,119.815,120.555,118.924,119.086,118.774,120.153,121.41872,121.597,124.387,119.72,127.745,117.55
15061204,156.252,171.783,156.054,159.345,158.136,163.582,144.91299,145.502,186.94,161.384,127.924,146.838
15061213,129.884,130.357,131.262,131.731,127.709,130.642,125.98606,123.537,132.522,128.485,127.383,118.242
15061215,128.743,129.737,129.37,130.398,126.658,128.577,124.29146,123.502,132.522,127.543,127.245,120.504
15061225,121.917,118.894,121.808,122.329,119.698,123.434,122.4514,123.255,120.709,120.382,127.857,126.63
15061226,154.98,166.444,156.752,160.493,150.778,163.773,153.57168,158.44,169.058,162.549,127.934,145.339
15061228,226.542,234.927,228.174,219.664,230.948,219.934,236.21299,215.278,259.514,229.857,348.145,287.198
15061237,145.605,140.335,143.044,146.463,142.288,148.327,145.48033,148.146,128.85,147.077,127.859,122.988
15061256,135.023,132.277,130.942,136.912,128.444,128.726,137.39969,144.654,128.568,133.853,127.893,123.698
15061257,217.815,230.173,223.232,216.316,222.611,213.839,229.51049,210.264,239.863,215.821,348.133,278.92
15061258,302.362,298.82,305.596,297.182,309.883,291.062,303.73436,301.034,304.182,299.919,348.073,357.633
15061259,256.815,257.008,257.188,254.524,260.128,256.149,258.09002,258.658,251.758,255.674,348.077,335.229
15061260,120.888,123.848,120.318,121.21,120.833,125.21,121.88036,123.831,124.428,123.872,118.9,117.015
15061261,121.033,123.826,120.66,121.655,121.167,124.776,122.95115,123.852,124.428,124.088,121.596,118.155
15061262,124.546,126.455,123.337,123.526,120.896,129.764,122.15186,121.463,129.62,123.333,127.482,117.692
15061263,123.962,124.527,122.771,122.828,119.581,122.665,124.48142,125.715,132.013,121.867,127.901,135.809
15061264,132.236,132.134,132.448,132.117,128.645,134.7,129.30826,129.43,129.175,128.326,127.883,118.531
15061265,144.314,145.498,143.928,146.948,144.419,145.664,147.16756,150.13,140.702,151.933,127.889,128.737
15061270,210.419,212.744,212.004,207.831,215.149,210.56,210.73442,210.658,217.921,209.515,144.828,214.942
15061273,144.09,145.523,144.066,146.955,144.2,146.714,147.73151,150.087,140.702,152.245,126.012,128.72
15061274,141.172,144.961,140.96,143.685,140.225,157.035,146.80979,151.914,156.585,149.172,127.889,125.601
15061277,129.408,131.032,129.211,133.453,126.362,124.799,132.70548,131.563,123.428,127.842,127.891,136.209
15061279,194.467,196.911,196.127,190.05,198.121,191.912,194.57054,190.556,218.226,191.984,127.9,165.499
15061283,169.958,172.329,171.407,170.361,168.824,170.268,168.26245,169.41,173.569,170.929,127.896,127.669
15061286,143.897,144.568,141.22,146.551,141.815,151.047,144.91042,146.37,133.109,143.651,127.89,123.258
15061288,131.828,131.625,132.638,132.968,129.645,130.761,126.53314,124.283,138.743,129.854,127.724,118.06
15061289,130.291,130.911,131.09,131.912,128.143,126.832,127.00025,124.469,132.522,128.584,127.903,117.484
15061290,114.989,111.389,117.894,117.708,112.577,116.477,119.6199,119.33,104.713,108.248,127.892,135.986
15061291,154.565,156.872,155.151,159.353,149.332,168.299,157.73683,157.826,146.197,157.682,127.87,119.948
15061293,221.116,210.474,221.699,218.192,225.255,235.606,218.91786,217.697,215.791,214.44,348.121,288.582
15061295,203.925,195.551,205.671,207.609,196.904,230.903,189.84855,193.085,202.357,208.838,38.853,101.26
15061297,135.585,132.773,131.388,137.454,129.184,129.686,137.7537,144.95,128.568,134.398,127.836,123.668
15061298,157.432,146.841,156.756,158.379,153.678,172.173,155.76655,163.153,163.386,163.533,122.411,126.905
15061301,156.359,145.914,155.76,157.474,153.219,171.263,155.72109,163.006,157.164,163.787,127.869,126.235
15061302,150.641,149.426,147.515,151.126,143.997,144.331,151.36832,154.568,142.37,151.747,127.911,129.897
15061303,108.173,106.173,109.205,109.281,109.729,108.853,114.63431,117.399,113.393,110.53,127.894,116.973
15061305,172.675,172.978,169.325,174.187,167.43,185.372,172.84958,177.335,168.064,178.713,127.848,155.795
15061308,190.983,191.438,191.398,190.813,191.672,191.164,191.82312,192.674,192.9,191.24,131.083,150.125
15061312,150.836,155.53,150.986,155.301,144.817,167.51,154.70705,155.414,146.197,155.019,124.883,118.976
15061313,112.93,113.08,115.87,116.536,113.685,102.947,118.05366,119.088,103.912,111.806,125.298,117.191
15061314,161.147,164.436,163.553,162.748,161.905,172.487,159.4076,157.791,158.347,164.356,127.916,125.586
15061317,125.82,127.483,124.831,124.439,121.912,129.999,123.29816,122.407,129.62,124.784,127.265,118.805
15061318,195.473,179.892,193.088,193.154,196.444,186.245,186.57749,184.368,156.146,191.296,127.911,144.702
15061319,119.058,118.251,118.412,119.647,118.563,124.361,120.61025,122.435,117.893,121.767,118.378,117.039
15061320,118.302,111.696,115.428,119.428,111.229,119.677,114.1419,117.598,129.535,114.111,127.869,126.561
15061323,124.144,124.118,124.258,123.855,123.45,124.44,125.10768,123.317,120.709,122.412,127.845,118.007
15061324,133.535,129.934,133.023,134.486,128.145,135.601,126.8571,130.171,118.119,128.577,127.881,140.434
15061327,121.498,126.277,121.225,122.376,122.317,126.017,123.81538,125.453,124.428,125.461,127.746,118.192
15061330,136.497,131.555,133.901,136.446,132.369,139.39,133.16762,134.813,132.866,135.907,127.904,138.258
15061331,131.356,130.005,127.709,134.327,125.745,143.298,141.14765,147.477,116.959,136.341,127.838,136.016
15061333,171.01,171.536,168.186,173.836,168.662,154.869,170.9336,164.631,197.637,169.361,127.852,142.743
15061334,151.877,147.969,149.746,156.042,145.44,163.207,155.56182,159.032,136.829,151.321,127.908,135.83
15061335,148.958,150.363,143.62,150.504,145.664,153.768,152.51134,151.724,139.409,152.626,127.875,129.171
