X48.42,X37.36,X43.22,X52.78,X34.45,X5.42,X53.91,X22.65,X17.03,X10.34,X5.56,X64.25
48.42,37.36,43.22,52.78,34.45,5.42,53.91,22.65,17.03,10.34,5.56,64.25
