Prefix,HCL_component,Traits,Models,Predictive_ability
CPBrote,L,CPBrote.L,RR,0.45
CPBrote,L,CPBrote.L,RR,0.527
CPBrote,L,CPBrote.L,RR,0.38
CPBrote,L,CPBrote.L,RR,0.411
CPBrote,L,CPBrote.L,RR,0.563
CPBrote,L,CPBrote.L,RR,0.477
CPBrote,L,CPBrote.L,RR,0.425
CPBrote,L,CPBrote.L,RR,0.371
CPBrote,L,CPBrote.L,RR,0.456
CPBrote,L,CPBrote.L,RR,0.567
CPBrote,L,CPBrote.L,RR,0.269
CPBrote,L,CPBrote.L,RR,0.498
CPBrote,L,CPBrote.L,SVM,0.426
CPBrote,L,CPBrote.L,SVM,0.438
CPBrote,L,CPBrote.L,SVM,0.51
CPBrote,L,CPBrote.L,SVM,0.497
CPBrote,L,CPBrote.L,SVM,0.426
CPBrote,L,CPBrote.L,SVM,0.405
CPBrote,L,CPBrote.L,SVM,0.324
CPBrote,L,CPBrote.L,SVM,0.352
CPBrote,L,CPBrote.L,SVM,0.458
CPBrote,L,CPBrote.L,SVM,0.601
CPBrote,L,CPBrote.L,SVM,0.501
CPBrote,L,CPBrote.L,SVM,0.441
CPBrote,L,CPBrote.L,SVM,0.436
CPBrote,L,CPBrote.L,SVM,0.418
CPBrote,L,CPBrote.L,SVM,0.416
CPBrote,L,CPBrote.L,SVM,0.304
CPBrote,L,CPBrote.L,SVM,0.596
CPBrote,L,CPBrote.L,SVM,0.371
CPBrote,L,CPBrote.L,SVM,0.424
CPBrote,L,CPBrote.L,SVM,0.43
CPBrote,L,CPBrote.L,SVM,0.428
CPBrote,L,CPBrote.L,SVM,0.57
CPBrote,L,CPBrote.L,SVM,0.418
CPBrote,L,CPBrote.L,SVM,0.445
CPBrote,L,CPBrote.L,SVM,0.458
CPBrote,L,CPBrote.L,RF,0.459
CPBrote,L,CPBrote.L,RF,0.342
CPBrote,L,CPBrote.L,RF,0.486
CPBrote,L,CPBrote.L,RF,0.37
CPBrote,L,CPBrote.L,RF,0.542
CPBrote,L,CPBrote.L,RF,0.358
CPBrote,L,CPBrote.L,RF,0.261
CPBrote,L,CPBrote.L,RF,0.365
CPBrote,L,CPBrote.L,RF,0.466
CPBrote,L,CPBrote.L,RF,0.582
CPBrote,L,CPBrote.L,RF,0.442
CPBrote,L,CPBrote.L,RF,0.477
CPBrote,L,CPBrote.L,RF,0.469
CPBrote,L,CPBrote.L,RF,0.374
CPBrote,L,CPBrote.L,RF,0.319
CPBrote,L,CPBrote.L,RF,0.325
CPBrote,L,CPBrote.L,RF,0.441
CPBrote,L,CPBrote.L,RF,0.606
CPBrote,L,CPBrote.L,RF,0.415
CPBrote,L,CPBrote.L,RF,0.334
CPBrote,L,CPBrote.L,RF,0.376
CPBrote,L,CPBrote.L,RF,0.419
CPBrote,L,CPBrote.L,RF,0.162
CPBrote,L,CPBrote.L,RF,0.489
CPBrote,L,CPBrote.L,RF,0.454
CPFlor,C,CPFlor.C,BA,0.643
CPFlor,C,CPFlor.C,BA,0.561
CPFlor,C,CPFlor.C,BA,0.614
CPFlor,C,CPFlor.C,BA,0.567
CPFlor,C,CPFlor.C,BA,0.708
CPFlor,C,CPFlor.C,BA,0.281
CPFlor,C,CPFlor.C,BA,0.578
CPFlor,C,CPFlor.C,BA,0.748
CPFlor,C,CPFlor.C,BA,0.528
CPFlor,C,CPFlor.C,BA,0.612
CPFlor,C,CPFlor.C,BA,0.723
CPFlor,C,CPFlor.C,BA,0.755
CPFlor,C,CPFlor.C,BA,0.537
CPFlor,C,CPFlor.C,BA,0.619
CPFlor,C,CPFlor.C,BA,0.018
CPFlor,C,CPFlor.C,BA,0.533
CPFlor,C,CPFlor.C,BA,0.643
CPFlor,C,CPFlor.C,BA,0.593
CPFlor,C,CPFlor.C,BA,0.692
CPFlor,C,CPFlor.C,BA,0.66
CPFlor,C,CPFlor.C,BA,0.683
CPFlor,C,CPFlor.C,BA,0.626
CPFlor,C,CPFlor.C,BA,0.447
CPFlor,C,CPFlor.C,BA,0.729
CPFlor,C,CPFlor.C,BA,0.481
CPFlor,C,CPFlor.C,BB,0.695
CPFlor,C,CPFlor.C,BB,0.771
CPFlor,C,CPFlor.C,BB,0.399
CPFlor,C,CPFlor.C,BB,0.497
CPFlor,C,CPFlor.C,BB,0.533
CPFlor,C,CPFlor.C,BB,0.689
CPFlor,C,CPFlor.C,BB,0.093
CPFlor,C,CPFlor.C,BB,0.72
CPFlor,C,CPFlor.C,BB,0.604
CPFlor,C,CPFlor.C,BB,0.637
CPFlor,C,CPFlor.C,BB,0.398
CPFlor,C,CPFlor.C,BB,0.761
CPFlor,C,CPFlor.C,BB,0.452
CPFlor,C,CPFlor.C,BB,0.616
CPFlor,C,CPFlor.C,BB,0.689
CPFlor,C,CPFlor.C,BB,0.648
CPFlor,C,CPFlor.C,BB,0.567
CPFlor,C,CPFlor.C,BB,0.707
CPFlor,C,CPFlor.C,BB,0.505
CPFlor,C,CPFlor.C,BB,0.603
CPFlor,C,CPFlor.C,BB,0.66
CPFlor,C,CPFlor.C,BB,0.497
CPFlor,C,CPFlor.C,BB,0.632
CPFlor,C,CPFlor.C,BB,0.539
CPFlor,C,CPFlor.C,BB,0.592
CPFlor,C,CPFlor.C,BC,0.596
CPFlor,C,CPFlor.C,BC,0.744
CPFlor,C,CPFlor.C,BC,0.747
CPFlor,C,CPFlor.C,BC,0.444
CPFlor,C,CPFlor.C,BC,0.396
CPFlor,C,CPFlor.C,BC,0.536
CPFlor,C,CPFlor.C,BC,0.707
CPFlor,C,CPFlor.C,BC,0.516
CPFlor,C,CPFlor.C,BC,0.665
CPFlor,C,CPFlor.C,BC,0.656
CPFlor,C,CPFlor.C,BC,0.545
CPFlor,C,CPFlor.C,BC,0.663
CPFlor,C,CPFlor.C,BC,0.636
CPFlor,C,CPFlor.C,BC,0.551
CPFlor,C,CPFlor.C,BC,0.66
CPFlor,C,CPFlor.C,BC,0.568
CPFlor,C,CPFlor.C,BC,0.535
CPFlor,C,CPFlor.C,BC,0.544
CPFlor,C,CPFlor.C,BC,0.715
CPFlor,C,CPFlor.C,BC,0.684
CPFlor,C,CPFlor.C,BC,0.741
CPFlor,C,CPFlor.C,BC,0.354
CPFlor,C,CPFlor.C,BC,0.65
CPFlor,C,CPFlor.C,BC,0.642
CPFlor,C,CPFlor.C,BC,0.524
CPFlor,C,CPFlor.C,BL,0.752
CPFlor,C,CPFlor.C,BL,0.481
CPFlor,C,CPFlor.C,BL,0.407
CPFlor,C,CPFlor.C,BL,0.731
CPFlor,C,CPFlor.C,BL,0.664
CPFlor,C,CPFlor.C,BL,0.72
CPFlor,C,CPFlor.C,BL,0.55
CPFlor,C,CPFlor.C,BL,0.47
CPFlor,C,CPFlor.C,BL,0.616
CPFlor,C,CPFlor.C,BL,0.648
CPFlor,C,CPFlor.C,BL,0.684
CPFlor,C,CPFlor.C,BL,0.601
CPFlor,C,CPFlor.C,BL,0.68
CPFlor,C,CPFlor.C,BL,0.618
CPFlor,C,CPFlor.C,BL,0.451
CPFlor,C,CPFlor.C,BL,0.546
CPFlor,C,CPFlor.C,BL,0.554
CPFlor,C,CPFlor.C,BL,0.806
CPFlor,C,CPFlor.C,BL,0.672
CPFlor,C,CPFlor.C,BL,0.415
CPFlor,C,CPFlor.C,BL,0.574
CPFlor,C,CPFlor.C,BL,0.549
CPFlor,C,CPFlor.C,BL,0.76
CPFlor,C,CPFlor.C,BL,0.392
CPFlor,C,CPFlor.C,BL,0.712
CPFlor,C,CPFlor.C,BRR,0.693
CPFlor,C,CPFlor.C,BRR,0.701
CPFlor,C,CPFlor.C,BRR,0.555
CPFlor,C,CPFlor.C,BRR,0.744
CPFlor,C,CPFlor.C,BRR,-0.106
CPFlor,C,CPFlor.C,BRR,0.699
CPFlor,C,CPFlor.C,BRR,0.589
CPFlor,C,CPFlor.C,BRR,0.505
CPFlor,C,CPFlor.C,BRR,0.645
CPFlor,C,CPFlor.C,BRR,0.655
CPFlor,C,CPFlor.C,BRR,0.812
CPFlor,C,CPFlor.C,BRR,0.525
CPFlor,C,CPFlor.C,BRR,0.397
CPFlor,C,CPFlor.C,BRR,0.749
CPFlor,C,CPFlor.C,BRR,0.433
CPFlor,C,CPFlor.C,BRR,0.487
CPFlor,C,CPFlor.C,BRR,0.656
CPFlor,C,CPFlor.C,BRR,0.695
CPFlor,C,CPFlor.C,BRR,0.649
CPFlor,C,CPFlor.C,BRR,0.563
CPFlor,C,CPFlor.C,BRR,0.713
CPFlor,C,CPFlor.C,BRR,0.617
CPFlor,C,CPFlor.C,BRR,0.579
CPFlor,C,CPFlor.C,BRR,0.675
CPFlor,C,CPFlor.C,BRR,0.556
CPFlor,C,CPFlor.C,GBLUP,0.566
CPFlor,C,CPFlor.C,GBLUP,0.429
CPFlor,C,CPFlor.C,GBLUP,0.63
CPFlor,C,CPFlor.C,GBLUP,0.595
CPFlor,C,CPFlor.C,GBLUP,0.746
CPFlor,C,CPFlor.C,GBLUP,0.422
CPFlor,C,CPFlor.C,GBLUP,0.563
CPFlor,C,CPFlor.C,GBLUP,0.619
CPFlor,C,CPFlor.C,GBLUP,0.764
CPFlor,C,CPFlor.C,GBLUP,0.453
CPFlor,C,CPFlor.C,GBLUP,0.572
CPFlor,C,CPFlor.C,GBLUP,0.755
CPFlor,C,CPFlor.C,GBLUP,0.448
CPFlor,C,CPFlor.C,GBLUP,0.642
CPFlor,C,CPFlor.C,GBLUP,0.374
CPFlor,C,CPFlor.C,GBLUP,0.302
CPFlor,C,CPFlor.C,GBLUP,0.637
CPFlor,C,CPFlor.C,GBLUP,0.581
CPFlor,C,CPFlor.C,GBLUP,0.674
CPFlor,C,CPFlor.C,GBLUP,0.657
CPFlor,C,CPFlor.C,GBLUP,0.533
CPFlor,C,CPFlor.C,GBLUP,0.422
CPFlor,C,CPFlor.C,GBLUP,0.637
CPFlor,C,CPFlor.C,GBLUP,0.74
CPFlor,C,CPFlor.C,GBLUP,0.498
CPFlor,C,CPFlor.C,EGBLUP,0.667
CPFlor,C,CPFlor.C,EGBLUP,0.681
CPFlor,C,CPFlor.C,EGBLUP,0.68
CPFlor,C,CPFlor.C,EGBLUP,0.686
CPFlor,C,CPFlor.C,EGBLUP,0.507
CPFlor,C,CPFlor.C,EGBLUP,0.673
CPFlor,C,CPFlor.C,EGBLUP,0.648
CPFlor,C,CPFlor.C,EGBLUP,0.214
CPFlor,C,CPFlor.C,EGBLUP,0.472
CPFlor,C,CPFlor.C,EGBLUP,0.752
CPFlor,C,CPFlor.C,EGBLUP,0.692
CPFlor,C,CPFlor.C,EGBLUP,0.457
CPFlor,C,CPFlor.C,EGBLUP,0.656
CPFlor,C,CPFlor.C,EGBLUP,0.67
CPFlor,C,CPFlor.C,EGBLUP,0.601
CPFlor,C,CPFlor.C,EGBLUP,0.374
CPFlor,C,CPFlor.C,EGBLUP,0.706
CPFlor,C,CPFlor.C,EGBLUP,0.678
CPFlor,C,CPFlor.C,EGBLUP,0.611
CPFlor,C,CPFlor.C,EGBLUP,0.716
CPFlor,C,CPFlor.C,EGBLUP,0.638
CPFlor,C,CPFlor.C,EGBLUP,0.743
CPFlor,C,CPFlor.C,EGBLUP,0.756
CPFlor,C,CPFlor.C,EGBLUP,0.505
CPFlor,C,CPFlor.C,EGBLUP,0.427
CPFlor,C,CPFlor.C,RKHS,0.603
CPFlor,C,CPFlor.C,RKHS,0.664
CPFlor,C,CPFlor.C,RKHS,0.638
CPFlor,C,CPFlor.C,RKHS,0.68
CPFlor,C,CPFlor.C,RKHS,0.557
CPFlor,C,CPFlor.C,RKHS,0.562
CPFlor,C,CPFlor.C,RKHS,0.664
CPFlor,C,CPFlor.C,RKHS,0.711
CPFlor,C,CPFlor.C,RKHS,0.413
CPFlor,C,CPFlor.C,RKHS,0.732
CPFlor,C,CPFlor.C,RKHS,0.638
CPFlor,C,CPFlor.C,RKHS,0.505
CPFlor,C,CPFlor.C,RKHS,0.529
CPFlor,C,CPFlor.C,RKHS,0.568
CPFlor,C,CPFlor.C,RKHS,0.739
CPFlor,C,CPFlor.C,RKHS,0.182
CPFlor,C,CPFlor.C,RKHS,0.666
CPFlor,C,CPFlor.C,RKHS,0.683
CPFlor,C,CPFlor.C,RKHS,0.67
CPFlor,C,CPFlor.C,RKHS,0.666
CPFlor,C,CPFlor.C,RKHS,0.565
CPFlor,C,CPFlor.C,RKHS,0.543
CPFlor,C,CPFlor.C,RKHS,0.681
CPFlor,C,CPFlor.C,RKHS,0.804
CPFlor,C,CPFlor.C,RKHS,0.378
CPFlor,C,CPFlor.C,Lasso,0.688
CPFlor,C,CPFlor.C,Lasso,0.645
CPFlor,C,CPFlor.C,Lasso,0.61
CPFlor,C,CPFlor.C,Lasso,0.471
CPFlor,C,CPFlor.C,Lasso,0.63
CPFlor,C,CPFlor.C,Lasso,0.626
CPFlor,C,CPFlor.C,Lasso,0.597
CPFlor,C,CPFlor.C,Lasso,0.53
CPFlor,C,CPFlor.C,Lasso,0.426
CPFlor,C,CPFlor.C,Lasso,0.647
CPFlor,C,CPFlor.C,Lasso,0.603
CPFlor,C,CPFlor.C,Lasso,0.743
CPFlor,C,CPFlor.C,Lasso,0.264
CPFlor,C,CPFlor.C,Lasso,0.679
CPFlor,C,CPFlor.C,Lasso,0.607
CPFlor,C,CPFlor.C,Lasso,0.557
CPFlor,C,CPFlor.C,Lasso,0.643
CPFlor,C,CPFlor.C,Lasso,0.623
CPFlor,C,CPFlor.C,Lasso,0.456
CPFlor,C,CPFlor.C,Lasso,0.609
CPFlor,C,CPFlor.C,Lasso,0.581
CPFlor,C,CPFlor.C,Lasso,0.642
CPFlor,C,CPFlor.C,Lasso,0.599
CPFlor,C,CPFlor.C,Lasso,0.661
CPFlor,C,CPFlor.C,Lasso,0.57
CPFlor,C,CPFlor.C,RR,0.68
CPFlor,C,CPFlor.C,RR,0.614
CPFlor,C,CPFlor.C,RR,0.58
CPFlor,C,CPFlor.C,RR,0.584
CPFlor,C,CPFlor.C,RR,0.572
CPFlor,C,CPFlor.C,RR,0.606
CPFlor,C,CPFlor.C,RR,0.763
CPFlor,C,CPFlor.C,RR,0.544
CPFlor,C,CPFlor.C,RR,0.646
CPFlor,C,CPFlor.C,RR,0.417
CPFlor,C,CPFlor.C,RR,0.669
CPFlor,C,CPFlor.C,RR,0.729
CPFlor,C,CPFlor.C,RR,0.538
CPFlor,C,CPFlor.C,RR,0.626
CPFlor,C,CPFlor.C,RR,0.529
CPFlor,C,CPFlor.C,RR,0.719
CPFlor,C,CPFlor.C,RR,0.677
CPFlor,C,CPFlor.C,RR,0.362
CPFlor,C,CPFlor.C,RR,0.452
CPFlor,C,CPFlor.C,RR,0.72
CPFlor,C,CPFlor.C,RR,0.582
CPFlor,C,CPFlor.C,RR,0.654
CPFlor,C,CPFlor.C,RR,0.568
CPFlor,C,CPFlor.C,RR,0.624
CPFlor,C,CPFlor.C,RR,0.693
CPFlor,C,CPFlor.C,SVM,0.675
CPFlor,C,CPFlor.C,SVM,0.53
CPFlor,C,CPFlor.C,SVM,0.705
CPFlor,C,CPFlor.C,SVM,0.583
CPFlor,C,CPFlor.C,SVM,0.548
CPFlor,C,CPFlor.C,SVM,0.663
CPFlor,C,CPFlor.C,SVM,0.645
CPFlor,C,CPFlor.C,SVM,0.526
CPFlor,C,CPFlor.C,SVM,0.559
CPFlor,C,CPFlor.C,SVM,0.629
CPFlor,C,CPFlor.C,SVM,0.571
CPFlor,C,CPFlor.C,SVM,0.733
CPFlor,C,CPFlor.C,SVM,0.566
CPFlor,C,CPFlor.C,SVM,0.544
CPFlor,C,CPFlor.C,SVM,0.501
CPFlor,C,CPFlor.C,SVM,0.513
CPFlor,C,CPFlor.C,SVM,0.57
CPFlor,C,CPFlor.C,SVM,0.769
CPFlor,C,CPFlor.C,SVM,0.274
CPFlor,C,CPFlor.C,SVM,0.733
CPFlor,C,CPFlor.C,SVM,0.599
CPFlor,C,CPFlor.C,SVM,0.392
CPFlor,C,CPFlor.C,SVM,0.475
CPFlor,C,CPFlor.C,SVM,0.812
CPFlor,C,CPFlor.C,SVM,0.603
CPFlor,C,CPFlor.C,RF,0.385
CPFlor,C,CPFlor.C,RF,0.73
CPFlor,C,CPFlor.C,RF,0.659
CPFlor,C,CPFlor.C,RF,0.645
CPFlor,C,CPFlor.C,RF,0.704
CPFlor,C,CPFlor.C,RF,0.596
CPFlor,C,CPFlor.C,RF,0.385
CPFlor,C,CPFlor.C,RF,0.741
CPFlor,C,CPFlor.C,RF,0.45
CPFlor,C,CPFlor.C,RF,0.716
CPFlor,C,CPFlor.C,RF,0.705
CPFlor,C,CPFlor.C,RF,0.28
CPFlor,C,CPFlor.C,RF,0.564
CPFlor,C,CPFlor.C,RF,0.798
CPFlor,C,CPFlor.C,RF,0.524
CPFlor,C,CPFlor.C,RF,0.685
CPFlor,C,CPFlor.C,RF,0.606
CPFlor,C,CPFlor.C,RF,0.457
CPFlor,C,CPFlor.C,RF,0.621
CPFlor,C,CPFlor.C,RF,0.688
CPFlor,C,CPFlor.C,RF,0.613
CPFlor,C,CPFlor.C,RF,0.705
CPFlor,C,CPFlor.C,RF,0.553
CPFlor,C,CPFlor.C,RF,0.641
CPFlor,C,CPFlor.C,RF,0.518
CPFlor,H,CPFlor.H,BA,0.944
CPFlor,H,CPFlor.H,BA,0.925
CPFlor,H,CPFlor.H,BA,0.775
CPFlor,H,CPFlor.H,BA,0.877
CPFlor,H,CPFlor.H,BA,0.749
CPFlor,H,CPFlor.H,BA,0.918
CPFlor,H,CPFlor.H,BA,0.751
CPFlor,H,CPFlor.H,BA,0.954
CPFlor,H,CPFlor.H,BA,0.938
CPFlor,H,CPFlor.H,BA,0.709
CPFlor,H,CPFlor.H,BA,0.754
CPFlor,H,CPFlor.H,BA,0.749
CPFlor,H,CPFlor.H,BA,0.854
CPFlor,H,CPFlor.H,BA,0.956
CPFlor,H,CPFlor.H,BA,0.188
CPFlor,H,CPFlor.H,BA,0.747
CPFlor,H,CPFlor.H,BA,0.882
CPFlor,H,CPFlor.H,BA,0.908
CPFlor,H,CPFlor.H,BA,0.592
CPFlor,H,CPFlor.H,BA,0.876
CPFlor,H,CPFlor.H,BA,0.88
CPFlor,H,CPFlor.H,BA,0.829
CPFlor,H,CPFlor.H,BA,0.629
CPFlor,H,CPFlor.H,BA,0.918
CPFlor,H,CPFlor.H,BA,0.902
CPFlor,H,CPFlor.H,BB,0.795
CPFlor,H,CPFlor.H,BB,0.624
CPFlor,H,CPFlor.H,BB,0.792
CPFlor,H,CPFlor.H,BB,0.335
CPFlor,H,CPFlor.H,BB,0.856
CPFlor,H,CPFlor.H,BB,0.856
CPFlor,H,CPFlor.H,BB,0.763
CPFlor,H,CPFlor.H,BB,0.62
CPFlor,H,CPFlor.H,BB,0.786
CPFlor,H,CPFlor.H,BB,0.563
CPFlor,H,CPFlor.H,BB,0.811
CPFlor,H,CPFlor.H,BB,0.863
CPFlor,H,CPFlor.H,BB,0.951
CPFlor,H,CPFlor.H,BB,0.629
CPFlor,H,CPFlor.H,BB,0.791
CPFlor,H,CPFlor.H,BB,0.772
CPFlor,H,CPFlor.H,BB,0.961
CPFlor,H,CPFlor.H,BB,0.845
CPFlor,H,CPFlor.H,BB,0.527
CPFlor,H,CPFlor.H,BB,0.636
CPFlor,H,CPFlor.H,BB,0.733
CPFlor,H,CPFlor.H,BB,0.94
CPFlor,H,CPFlor.H,BB,0.819
CPFlor,H,CPFlor.H,BB,0.666
CPFlor,H,CPFlor.H,BB,0.777
CPFlor,H,CPFlor.H,BC,0.917
CPFlor,H,CPFlor.H,BC,0.804
CPFlor,H,CPFlor.H,BC,0.891
CPFlor,H,CPFlor.H,BC,0.936
CPFlor,H,CPFlor.H,BC,0.761
CPFlor,H,CPFlor.H,BC,0.856
CPFlor,H,CPFlor.H,BC,0.928
CPFlor,H,CPFlor.H,BC,0.967
CPFlor,H,CPFlor.H,BC,0.852
CPFlor,H,CPFlor.H,BC,0.433
CPFlor,H,CPFlor.H,BC,0.684
CPFlor,H,CPFlor.H,BC,0.675
CPFlor,H,CPFlor.H,BC,0.908
CPFlor,H,CPFlor.H,BC,0.938
CPFlor,H,CPFlor.H,BC,0.954
CPFlor,H,CPFlor.H,BC,0.902
CPFlor,H,CPFlor.H,BC,0.734
CPFlor,H,CPFlor.H,BC,0.95
CPFlor,H,CPFlor.H,BC,0.844
CPFlor,H,CPFlor.H,BC,0.772
CPFlor,H,CPFlor.H,BC,0.63
CPFlor,H,CPFlor.H,BC,0.821
CPFlor,H,CPFlor.H,BC,0.936
CPFlor,H,CPFlor.H,BC,0.808
CPFlor,H,CPFlor.H,BC,0.834
CPFlor,H,CPFlor.H,BL,0.817
CPFlor,H,CPFlor.H,BL,0.806
CPFlor,H,CPFlor.H,BL,0.836
CPFlor,H,CPFlor.H,BL,0.935
CPFlor,H,CPFlor.H,BL,0.9
CPFlor,H,CPFlor.H,BL,0.449
CPFlor,H,CPFlor.H,BL,0.953
CPFlor,H,CPFlor.H,BL,0.849
CPFlor,H,CPFlor.H,BL,0.824
CPFlor,H,CPFlor.H,BL,0.935
CPFlor,H,CPFlor.H,BL,0.87
CPFlor,H,CPFlor.H,BL,0.626
CPFlor,H,CPFlor.H,BL,0.671
CPFlor,H,CPFlor.H,BL,0.889
CPFlor,H,CPFlor.H,BL,0.85
CPFlor,H,CPFlor.H,BL,0.469
CPFlor,H,CPFlor.H,BL,0.921
CPFlor,H,CPFlor.H,BL,0.914
CPFlor,H,CPFlor.H,BL,0.847
CPFlor,H,CPFlor.H,BL,0.92
CPFlor,H,CPFlor.H,BL,0.79
CPFlor,H,CPFlor.H,BL,0.893
CPFlor,H,CPFlor.H,BL,0.453
CPFlor,H,CPFlor.H,BL,0.967
CPFlor,H,CPFlor.H,BL,0.948
CPFlor,H,CPFlor.H,BRR,0.755
CPFlor,H,CPFlor.H,BRR,0.843
CPFlor,H,CPFlor.H,BRR,0.973
CPFlor,H,CPFlor.H,BRR,0.757
CPFlor,H,CPFlor.H,BRR,0.853
CPFlor,H,CPFlor.H,BRR,0.901
CPFlor,H,CPFlor.H,BRR,0.956
CPFlor,H,CPFlor.H,BRR,0.838
CPFlor,H,CPFlor.H,BRR,0.685
CPFlor,H,CPFlor.H,BRR,0.939
CPFlor,H,CPFlor.H,BRR,0.847
CPFlor,H,CPFlor.H,BRR,0.918
CPFlor,H,CPFlor.H,BRR,0.914
CPFlor,H,CPFlor.H,BRR,0.666
CPFlor,H,CPFlor.H,BRR,0.95
CPFlor,H,CPFlor.H,BRR,0.742
CPFlor,H,CPFlor.H,BRR,0.959
CPFlor,H,CPFlor.H,BRR,0.842
CPFlor,H,CPFlor.H,BRR,0.856
CPFlor,H,CPFlor.H,BRR,0.884
CPFlor,H,CPFlor.H,BRR,0.658
CPFlor,H,CPFlor.H,BRR,0.956
CPFlor,H,CPFlor.H,BRR,0.905
CPFlor,H,CPFlor.H,BRR,0.895
CPFlor,H,CPFlor.H,BRR,0.848
CPFlor,H,CPFlor.H,GBLUP,0.801
CPFlor,H,CPFlor.H,GBLUP,0.861
CPFlor,H,CPFlor.H,GBLUP,0.666
CPFlor,H,CPFlor.H,GBLUP,0.846
CPFlor,H,CPFlor.H,GBLUP,0.921
CPFlor,H,CPFlor.H,GBLUP,0.839
CPFlor,H,CPFlor.H,GBLUP,0.818
CPFlor,H,CPFlor.H,GBLUP,0.844
CPFlor,H,CPFlor.H,GBLUP,0.59
CPFlor,H,CPFlor.H,GBLUP,0.878
CPFlor,H,CPFlor.H,GBLUP,0.615
CPFlor,H,CPFlor.H,GBLUP,0.777
CPFlor,H,CPFlor.H,GBLUP,0.884
CPFlor,H,CPFlor.H,GBLUP,0.895
CPFlor,H,CPFlor.H,GBLUP,0.873
CPFlor,H,CPFlor.H,GBLUP,0.711
CPFlor,H,CPFlor.H,GBLUP,0.937
CPFlor,H,CPFlor.H,GBLUP,0.877
CPFlor,H,CPFlor.H,GBLUP,0.819
CPFlor,H,CPFlor.H,GBLUP,0.887
CPFlor,H,CPFlor.H,GBLUP,0.81
CPFlor,H,CPFlor.H,GBLUP,0.591
CPFlor,H,CPFlor.H,GBLUP,0.944
CPFlor,H,CPFlor.H,GBLUP,0.843
CPFlor,H,CPFlor.H,GBLUP,0.912
CPFlor,H,CPFlor.H,EGBLUP,0.954
CPFlor,H,CPFlor.H,EGBLUP,0.693
CPFlor,H,CPFlor.H,EGBLUP,0.654
CPFlor,H,CPFlor.H,EGBLUP,0.949
CPFlor,H,CPFlor.H,EGBLUP,0.826
CPFlor,H,CPFlor.H,EGBLUP,0.816
CPFlor,H,CPFlor.H,EGBLUP,0.937
CPFlor,H,CPFlor.H,EGBLUP,0.973
CPFlor,H,CPFlor.H,EGBLUP,0.892
CPFlor,H,CPFlor.H,EGBLUP,0.83
CPFlor,H,CPFlor.H,EGBLUP,0.934
CPFlor,H,CPFlor.H,EGBLUP,0.842
CPFlor,H,CPFlor.H,EGBLUP,0.716
CPFlor,H,CPFlor.H,EGBLUP,0.931
CPFlor,H,CPFlor.H,EGBLUP,0.923
CPFlor,H,CPFlor.H,EGBLUP,0.911
CPFlor,H,CPFlor.H,EGBLUP,0.634
CPFlor,H,CPFlor.H,EGBLUP,0.886
CPFlor,H,CPFlor.H,EGBLUP,0.885
CPFlor,H,CPFlor.H,EGBLUP,0.982
CPFlor,H,CPFlor.H,EGBLUP,0.881
CPFlor,H,CPFlor.H,EGBLUP,0.85
CPFlor,H,CPFlor.H,EGBLUP,0.891
CPFlor,H,CPFlor.H,EGBLUP,0.923
CPFlor,H,CPFlor.H,EGBLUP,0.795
CPFlor,H,CPFlor.H,RKHS,0.885
CPFlor,H,CPFlor.H,RKHS,0.828
CPFlor,H,CPFlor.H,RKHS,0.851
CPFlor,H,CPFlor.H,RKHS,0.862
CPFlor,H,CPFlor.H,RKHS,0.916
CPFlor,H,CPFlor.H,RKHS,0.869
CPFlor,H,CPFlor.H,RKHS,0.94
CPFlor,H,CPFlor.H,RKHS,0.798
CPFlor,H,CPFlor.H,RKHS,0.872
CPFlor,H,CPFlor.H,RKHS,0.827
CPFlor,H,CPFlor.H,RKHS,0.535
CPFlor,H,CPFlor.H,RKHS,0.933
CPFlor,H,CPFlor.H,RKHS,0.754
CPFlor,H,CPFlor.H,RKHS,0.952
CPFlor,H,CPFlor.H,RKHS,0.979
CPFlor,H,CPFlor.H,RKHS,0.795
CPFlor,H,CPFlor.H,RKHS,0.888
CPFlor,H,CPFlor.H,RKHS,0.91
CPFlor,H,CPFlor.H,RKHS,0.945
CPFlor,H,CPFlor.H,RKHS,0.805
CPFlor,H,CPFlor.H,RKHS,0.878
CPFlor,H,CPFlor.H,RKHS,0.691
CPFlor,H,CPFlor.H,RKHS,0.961
CPFlor,H,CPFlor.H,RKHS,0.945
CPFlor,H,CPFlor.H,RKHS,0.843
CPFlor,H,CPFlor.H,Lasso,0.868
CPFlor,H,CPFlor.H,Lasso,0.203
CPFlor,H,CPFlor.H,Lasso,0.873
CPFlor,H,CPFlor.H,Lasso,0.764
CPFlor,H,CPFlor.H,Lasso,0.781
CPFlor,H,CPFlor.H,Lasso,0.878
CPFlor,H,CPFlor.H,Lasso,0.675
CPFlor,H,CPFlor.H,Lasso,0.722
CPFlor,H,CPFlor.H,Lasso,0.924
CPFlor,H,CPFlor.H,Lasso,0.836
CPFlor,H,CPFlor.H,Lasso,0.758
CPFlor,H,CPFlor.H,Lasso,0.825
CPFlor,H,CPFlor.H,Lasso,0.881
CPFlor,H,CPFlor.H,Lasso,0.946
CPFlor,H,CPFlor.H,Lasso,0.117
CPFlor,H,CPFlor.H,Lasso,0.777
CPFlor,H,CPFlor.H,Lasso,0.93
