X5.49,X4.4,X5.32,X5.97,X4.47,X0.56,X7.09,X2.85,X1.23,X1.03,X0.6,X6.61
5.49,4.4,5.32,5.97,4.47,0.56,7.09,2.85,1.23,1.03,0.6,6.61
