,PREDICTED,ACTUAL
15060025,6.907,5
15060039,11.604,6
15060056,8.634,3
15060063,15.911,18
15060070,5.871,6
15060072,21.682,26
15060081,8.528,5
15060082,7.52,6
15060085,10.446,5
15060087,4.713,4
15060090,7.209,5
15060097,8.579,5
15060101,13.341,6
15060102,12.539,6
15060114,6.161,6
15060120,7.037,6
15060122,14.355,18
15060138,9.798,6
15060160,16.705,18
15060188,7.645,5
15060190,16.568,18
15060191,19.734,26
15060215,5.96,6
15060313,22.406,18
15060320,14.544,18
15060345,23.84,26
15060383,28.398,35
15060420,20.648,18
15060536,14.482,18
15060543,17.628,26
15060797,27.661,35
15060846,5.445,3
15060907,10.385,6
15060909,9.225,6
15060910,19.56,18
15060933,11.302,5
15060964,28.856,32
15061007,28.724,32
15061122,6.655,6
15061204,16.849,18
15061213,19.392,24
15061215,18.167,18
15061225,6.061,6
15061226,8.728,6
15061228,16.606,18
15061237,10.213,5
15061256,8.132,6
15061257,16.641,18
15061258,11.885,3
15061259,5.384,6
15061260,9.679,6
15061261,24.935,35
15061262,21.625,18
15061263,22.849,26
15061264,22.741,26
15061265,13.058,6
15061270,19.41,18
15061273,19.562,26
15061274,14.328,18
15061277,9.38,6
15061279,24.614,26
15061283,17.499,18
15061286,23.507,26
15061288,10.786,6
15061289,17.499,18
15061290,9.363,6
15061291,16.276,18
15061293,16.939,18
15061295,8.774,6
15061297,8.322,8
15061298,17.065,18
15061301,17.374,18
15061302,19.961,26
15061303,8.51,6
15061305,9.812,6
15061308,23.709,35
15061312,14.206,6
15061313,17.34,18
15061314,20.043,18
15061317,24.284,26
15061318,9.266,6
15061319,12.189,6
15061320,12.443,18
15061323,6.742,6
15061324,22.212,26
15061327,11.601,6
15061330,21.65,26
15061331,9.952,6
15061333,16.912,18
15061334,22.239,26
15061335,17.388,18
15061336,16.367,18
15061340,11.846,18
15061342,16.028,18
15061346,23.571,26
15061347,17.386,18
15061348,17.605,18
15061349,16.438,18
15061350,25.591,35
15061352,21.967,26
15061353,15.423,6
15061355,17.613,18
15061356,6.329,6
15061357,18.392,18
15061360,17.697,18
15061365,15.426,18
15061367,11.773,6
15061368,21.468,26
15061369,12.941,6
15061370,21.272,18
15061376,23.344,26
15061377,22.442,26
15061378,17.438,18
15061380,16.455,18
15061382,5.935,6
15061384,5.406,6
15061385,5.82,6
15061386,19.707,18
15061388,9.284,6
15061389,17.143,18
15061390,15.014,18
15061391,16.041,18
15061392,21.058,26
15061404,18.529,18
15061405,6.5,6
15061406,16.924,18
15061410,10.665,6
15061411,4.959,4
15061414,17.972,18
15061415,12.303,18
15061417,19.608,24
15061418,8.807,6
15061419,5.367,3
15061420,12.443,6
15061421,20.128,18
15061422,7.311,6
15061424,24.415,26
15061425,19.751,18
15061428,18.842,18
15061430,18.893,18
15061434,13.582,18
15061436,10.602,6
15061437,12.828,6
15061438,10.83,6
15061439,17.425,18
15061441,19.241,18
15061442,5.9,6
15061443,14.507,18
15061444,8.762,6
15061445,18.55,18
15061447,8.337,6
15061449,14.668,18
15061454,15.371,18
15061458,23.348,26
15061459,11.125,6
15061461,23.035,26
15061463,9.835,10
15061469,14.187,10
15061470,6.219,6
15061471,6.576,6
15061475,20.946,18
15061476,7.263,6
15061478,8.108,10
15061479,9.39,10
15061480,21.117,26
15061481,13.125,6
15061484,22.381,26
15061485,15.35,18
15061486,7.497,6
15061489,16.385,18
15061490,23.944,26
15061491,22.646,18
15061492,22.669,35
15061494,8.312,6
15061495,16.223,18
15061498,17.619,18
15061499,16.941,18
15061501,13.219,6
15061503,17.809,26
15061504,6.284,6
15061505,23.326,26
15061508,5.838,6
15061509,16.817,18
15061511,11.509,6
15061514,19.605,18
15061515,21.631,18
15061517,16.389,18
15061518,6.838,6
15061520,25.59,35
15061522,13.653,6
15061523,7.563,6
15061524,8.261,6
15061525,5.872,6
15061526,22.959,26
15061528,16.297,18
15061530,5.908,6
15061533,5.804,6
15061536,6.326,6
15061537,23.504,26
15061538,5.543,6
15061539,12.215,18
15061540,17.386,18
15061543,16.276,18
15061544,6.029,3
15061546,6.935,6
15061548,21.144,26
15061549,20.943,18
15061551,7.339,6
15061553,17.63,18
15061555,19.128,18
15061556,7.92,6
15061557,16.597,18
15061560,18.607,18
15061561,16.956,18
15061564,7.913,6
15061565,24.606,26
15061568,16.351,18
15061571,7.764,6
15061576,12.192,18
15061579,12.126,6
15061580,18.473,18
15061583,6.379,6
15061584,9.602,6
15061585,7.504,3
15061588,15.213,18
15061600,14.317,18
15061601,20.906,26
15061602,21.929,26
15061603,4.093,3
15061604,19.431,18
15061605,9.954,8
15061608,17.279,26
15061609,5.898,6
15061612,7.32,6
15061613,4.852,4
15061619,16.985,18
15061621,20.331,26
15061622,16.686,18
15061623,14.49,6
15061626,7.512,6
15061628,16.82,18
15061629,7.008,6
15061630,31.631,35
15061631,16.263,6
15061632,5.768,6
15061638,22.203,26
15061640,17.614,18
15061641,6.248,5
15061642,17.943,18
15061645,17.469,18
15061646,23.179,26
15061648,19.945,18
15061650,26.507,35
15061651,5.808,6
15061654,6.037,6
15061656,9.325,6
15061658,6.757,6
15061661,4.524,3
15061662,8.233,3
15061666,7.642,6
15061667,19.851,18
15061668,14.018,18
15061669,10.902,6
15061670,6.48,6
15061671,21.881,26
15061676,16.816,18
15061677,9.316,6
15061678,17.869,18
15061679,17.642,18
15061680,6.478,6
15061682,20.03,18
15061683,10.47,6
15061684,9.736,6
15061685,22.241,26
15061686,18.121,18
15061687,9.86,6
15061688,14.881,18
15061689,18.443,18
15061690,18.507,18
15061702,17.419,18
15061704,9.458,6
15061707,17.456,18
15061709,9.761,6
15061710,31.011,35
15061712,14.758,18
15061713,19.855,24
15061714,8.071,6
15061718,9.625,6
15061719,23.369,26
15061720,14.512,18
15061721,17.183,18
15061722,8.397,6
15061723,16.789,18
15061724,17.994,18
15061725,8.577,6
15061726,22.079,26
15061731,17.972,18
15061733,25.624,26
15061734,10.59,6
15061735,7.452,5
15061736,24.12,26
15061738,20.174,18
15061740,9.485,6
15061742,11.733,6
15061744,9.478,6
15061747,23.489,26
15061753,9.947,6
15061754,16.143,18
15061756,20.932,26
15061758,21.096,26
15061759,20.695,26
15061760,24.494,26
15061762,16.98,18
15061763,22.124,26
15061764,20.05,26
15061765,17.665,18
15061767,22.347,26
15061768,6.07,6
15061771,18.025,18
15061772,20.018,18
15061776,10.183,6
15061777,22.415,26
15061778,28.53,35
15061784,21.024,18
15061788,7.806,6
15061789,10.544,6
15061790,12.729,6
15061797,21.289,18
15061798,7.207,6
15061799,17.464,18
15061800,10.292,6
15061801,7.047,6
15061808,7.976,10
15061811,17.519,18
15061813,14.182,18
15061815,11.648,18
15061826,5.493,3
15061905,17.561,18
15061907,20.787,26
15061908,23.852,24
15061909,13.673,18
15061910,5.806,6
15061911,12.729,18
15061912,24.512,26
15061915,11.655,18
15061917,20.188,18
15061918,5.593,6
15061927,9.309,6
15061928,10.529,6
15061929,9.971,6
15061932,8.924,6
15061933,22.071,26
15061934,23.333,26
15061935,8.179,6
15061939,21.192,26
15061941,15.476,18
15061942,17.251,18
15061944,10.68,6
15061945,21.544,18
15061946,12.364,6
15061948,16.631,18
15061949,12.742,6
15061951,20.195,18
15061952,20.912,18
15061953,6.635,6
15061954,20.042,18
15061957,10.528,6
15061960,16.953,18
15061961,8.352,6
15061962,8.722,6
15061963,12.098,6
15061965,17.556,18
15061967,7.452,6
15061968,18.744,18
15061969,6.839,6
15062036,8.349,6
