,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,15.55,15.305,15.617,15.568,15.623,15.32,15.59805,15.555,14.461,15.393,12.667,7.011
15060039,15.092,14.539,15.066,14.968,15.102,14.675,15.32115,15.041,13.464,14.909,13.517,11.33
15060056,11.656,11.726,11.204,11.972,11.372,13.022,10.27454,10.839,13.705,11.904,3.847,8.027
15060063,16.173,15.138,15.992,15.997,16.208,16.668,15.96559,15.571,16.369,15.683,17.155,16.148
15060070,8.351,8.245,8.164,8.455,8.204,8.515,8.06943,7.866,8.59,8.502,5.154,5.669
15060072,19.365,18.464,19.669,19.119,19.74,20.126,20.82054,19.205,16.892,20.043,25.154,22.223
15060081,15.023,14.738,14.767,14.989,14.942,14.948,13.92849,13.024,15.171,14.855,5.844,8.175
15060082,11.139,10.359,10.762,11.583,10.964,10.474,10.6346,10.798,11.929,11.538,6.844,7.435
15060085,13.64,14.93,13.547,13.904,13.443,13.896,13.418,13.557,17.001,13.953,13.441,10.141
15060087,8.392,8.211,8.209,8.537,8.248,8.515,8.11901,7.93,8.59,8.578,4.799,4.821
15060090,9.412,9.56,9.319,9.44,9.277,8.978,9.17571,9.273,10.218,9.349,6.259,7.092
15060097,9.766,9.625,9.88,10.351,9.467,8.891,7.02162,9.281,10.284,9.2,5.847,8.951
15060101,20.26,20.562,20.594,20.077,20.453,20.719,20.62568,20.441,20.296,20.441,21.098,13.765
15060102,14.975,15.538,15.003,14.906,15.017,15.151,15.09202,15.169,15.814,15.049,15.79,12.405
15060114,7.59,7.404,7.385,7.715,7.397,6.861,6.79618,7.144,8.333,7.119,6.252,6.222
15060120,10.732,8.624,10.165,10.884,10.406,10.245,9.83681,10.011,9.48,10.349,6.847,7.483
15060122,9.51,9.671,9.486,9.512,9.429,9.779,9.60095,9.576,10.218,9.757,13.26,14.118
15060138,13.727,13.437,13.263,13.882,13.402,13.832,13.15962,13.116,13.789,13.895,6.846,9.065
15060160,9.788,8.622,9.952,9.925,10.083,11.059,13.4982,13.118,7.938,10.549,17.153,16.108
15060188,8.479,8.492,8.207,8.677,8.329,8.179,8.91099,8.765,9.489,8.81,5.846,8.084
15060190,16.147,16.827,16.046,16.208,16.125,16.875,16.56889,16.592,16.159,16.425,17.151,16.308
15060191,16.785,16.853,16.668,16.782,16.642,16.258,15.89773,16.066,17.728,16.695,17.287,19.692
15060215,7.595,7.592,7.38,7.714,7.479,7.445,7.05814,7.264,8.247,7.499,6.843,5.915
15060313,21.561,22.552,22.202,21.147,22.039,22.419,23.74566,22.309,20.634,22.252,23.309,23
15060320,14.043,14.871,13.939,14.197,14.005,14.586,14.02799,14.005,15.282,14.196,17.155,14.552
15060345,20.394,20.669,20.562,20.364,20.515,20.711,20.74177,20.917,20.363,20.48,19.933,23.868
15060383,21.652,22.757,22.286,21.24,22.131,22.636,24.08071,22.42,20.706,22.291,28.274,28.925
15060420,20.565,20.679,20.744,20.478,20.692,20.757,20.85745,20.94,20.363,20.522,18.846,20.358
15060536,13.854,13.327,13.876,14.041,13.808,14.086,13.19304,13.281,15.858,13.968,17.154,14.391
15060543,13.347,12.574,13.364,13.416,13.562,14.065,12.90691,13.255,12.471,13.611,10.086,17.26
15060797,20.736,22.972,21.782,20.445,21.104,21.962,23.31137,22.12,21.968,21.549,34.155,26.368
15060846,9.338,9.693,9.193,9.342,9.227,9.45,8.95338,9.118,10.165,9.367,3.847,5.535
15060907,14.022,13.147,14.042,14.234,13.994,13.754,12.54182,12.972,14.513,14.024,6.844,10.446
15060909,11.005,11.068,10.928,11.115,10.82,11.005,9.72679,10.176,12.365,10.782,6.845,8.97
15060910,18.982,19.724,19.512,18.816,19.535,20.022,19.6753,18.673,17.995,19.65,18.846,19.482
15060933,13.414,12.587,13.42,13.517,13.633,13.981,12.9116,13.162,12.471,13.646,5.845,11.307
15060964,23.19,24.117,23.86,22.578,23.775,23.1,24.33598,23.403,23.962,23.002,31.15,29.303
15061007,23.35,24.103,24.049,22.709,23.95,23.014,24.48732,23.488,23.962,23.13,31.15,29.092
