,PREDICTED,ACTUAL
15060025,5.759,7
15060039,5.313,7
15060056,6.191,7
15060063,6.334,7
15060070,5.406,7
15060072,5.63,5
15060081,5.758,5
15060082,5.856,4
15060085,5.749,5
15060087,5.414,5
15060090,5.305,7
15060097,4.836,4
15060101,5.773,7
15060102,5.65,7
15060114,6.154,5
15060120,5.891,7
15060122,5.324,7
15060138,6.113,7
15060160,5.212,5
15060188,5.574,7
15060190,6.254,7
15060191,5.444,7
15060215,6.164,7
15060313,6.111,7
15060320,5.13,4
15060345,5.712,7
15060383,6.118,7
15060420,5.748,7
15060536,6.431,7
15060543,6.225,7
15060797,6.283,7
15060846,5.299,4
15060907,6.437,7
15060909,5.076,4
15060910,5.729,7
15060933,6.233,7
15060964,6.368,7
15061007,6.374,7
15061122,5.33,7
15061204,5.373,4
15061213,5.291,4
15061215,5.305,4
15061225,6.208,7
15061226,5.545,4
15061228,5.953,7
15061237,6.2,7
15061256,6.406,7
15061257,5.377,4
15061258,5.354,5
15061259,5.412,4
15061260,5.734,4
15061261,5.765,7
15061262,5.763,4
15061263,5.7,7
15061264,5.686,4
15061265,5.754,7
15061270,5.43,7
15061273,5.754,5
15061274,5.928,7
15061277,5.839,7
15061279,5.907,7
15061283,5.531,5
15061286,6.22,7
15061288,5.311,4
15061289,5.287,4
15061290,5.966,7
15061291,5.106,4
15061293,5.676,4
15061295,5.942,7
15061297,6.412,7
15061298,5.647,4
15061301,5.618,7
15061302,5.559,4
15061303,5.065,4
15061305,5.181,4
15061308,5.508,7
15061312,5.115,4
15061313,5.464,4
15061314,6.115,7
15061317,5.775,4
15061318,5.499,4
15061319,5.749,5
15061320,5.616,4
15061323,6.17,7
15061324,5.088,4
15061327,5.797,7
15061330,5.147,4
15061331,5.971,7
15061333,5.831,7
15061334,5.749,7
15061335,6.189,7
15061336,5.145,4
15061340,5.421,7
15061342,5.518,7
15061346,5.724,4
15061347,5.986,7
15061348,5.529,7
15061349,5.943,7
15061350,5.099,4
15061352,5.506,7
15061353,5.524,7
15061355,5.523,4
15061356,5.321,7
15061357,5.166,4
15061360,5.52,4
15061365,5.303,7
15061367,5.285,4
15061368,5.911,7
15061369,5.896,7
15061370,5.751,7
15061376,5.73,7
15061377,5.749,4
15061378,6.198,7
15061380,5.983,4
15061382,6.191,7
15061384,5.41,7
15061385,5.406,4
15061386,5.903,7
15061388,5.628,4
15061389,5.505,4
15061390,5.488,4
15061391,5.505,5
15061392,6.479,7
15061404,5.5,7
15061405,6.169,4
15061406,5.526,7
15061410,5.193,4
15061411,5.343,4
15061414,5.492,4
15061415,6.037,7
15061417,5.488,5
15061418,5.504,4
15061419,5.406,4
15061420,5.616,7
15061421,5.804,7
15061422,5.216,4
15061424,5.365,7
15061425,5.723,7
15061428,5.723,4
15061430,5.722,4
15061434,6.024,7
15061436,4.686,4
15061437,6.003,7
15061438,5.487,5
15061439,6.001,4
15061441,5.487,7
15061442,5.375,4
15061443,4.674,4
15061444,5.141,4
15061445,5.481,4
15061447,5.124,4
15061449,5.395,7
15061454,5.393,4
15061458,5.725,7
15061459,5.488,7
15061461,5.741,7
15061463,5.206,4
15061469,5.084,4
15061470,5.304,4
15061471,5.323,7
15061475,5.76,7
15061476,5.554,4
15061478,5.416,4
15061479,5.152,4
15061480,5.491,7
15061481,5.459,5
15061484,5.439,4
15061485,4.679,4
15061486,5.82,7
15061489,5.495,4
15061490,5.486,4
15061491,5.51,7
15061492,5.487,4
15061494,6.083,4
15061495,5.993,7
15061498,5.591,7
15061499,5.47,7
15061501,6.085,7
15061503,5.177,7
15061504,6.157,7
15061505,6.22,7
15061508,5.357,4
15061509,5.638,4
15061511,5.627,4
15061514,5.749,7
15061515,5.772,7
15061517,5.53,7
15061518,5.108,4
15061520,5.147,4
15061522,5.138,4
15061523,5.364,4
15061524,6.119,7
15061525,5.356,7
15061526,5.395,4
15061528,5.925,5
15061530,5.364,4
15061533,5.367,7
15061536,5.371,7
15061537,5.772,4
15061538,5.407,4
15061539,5.416,7
15061540,5.491,4
15061543,5.289,4
15061544,5.383,4
15061546,5.416,7
15061548,6.05,7
15061549,5.886,4
15061551,4.685,4
15061553,6.189,7
15061555,5.785,7
15061556,4.629,4
