,PREDICTED,ACTUAL
15061624,116.507,117
15061628,116.875,106
15061631,116.885,118
15061632,117.468,117
15061637,116.91,106
15061638,116.91,117
15061639,117.903,117
15061640,117.368,117
15061642,116.91,117
15061645,117.364,106
15061646,117.93,117
15061647,116.913,117
15061648,117.087,118
15061649,117.993,128
15061650,117.821,118
15061651,116.727,106
15061653,116.598,117
15061654,117.463,117
15061655,117.501,118
15061658,117.497,117
15061659,116.985,117
15061661,117.455,132
15061662,117.883,117
15061665,116.779,117
15061668,116.793,106
15061670,117.9,132
15061671,117.085,117
15061673,116.876,115
15061677,117.233,117
15061678,117.262,106
15061679,116.953,107
15061680,117.897,118
15061682,116.912,115
15061683,117.353,115
15061684,117.513,115
15061686,117.353,106
15061687,117.111,117
15061688,117.347,117
15061689,117.241,106
15061704,116.915,107
15061706,117.19,117
15061709,117.013,106
15061712,117.883,117
15061713,116.911,115
15061714,118.624,117
15061717,117.04,117
15061718,117.898,118
15061720,118.834,128
15061723,117.467,118
15061724,117.413,106
15061725,118.624,117
15061726,117.498,117
15061729,117.566,117
15061730,117.567,115
15061733,117.25,115
15061734,117.241,117
15061735,118.63,115
15061736,117.555,124
15061737,117.789,117
15061738,117.243,117
15061740,118.114,128
15061742,116.525,111
15061744,117.082,106
15061747,117.925,117
15061751,116.983,120
15061752,118.113,118
15061753,117.229,118
15061754,116.986,106
15061755,116.452,115
15061756,116.448,117
15061757,116.953,128
15061758,116.819,106
15061759,116.916,106
15061760,117.564,118
15061762,117.48,115
15061765,116.876,118
15061766,116.52,118
15061767,116.781,106
15061769,117.202,117
15061771,117.233,106
15061772,116.774,118
15061773,117.001,117
15061777,116.949,106
15061778,117.243,117
15061784,117.258,117
15061785,117.507,132
15061788,117.736,117
15061790,116.955,118
15061795,116.914,115
15061797,117.242,117
15061798,118.369,132
15061800,117.079,117
15061801,117.216,118
15061808,117.209,118
15061811,116.925,132
15061813,117.659,115
15061815,117.47,118
15061826,118.328,117
15061905,117.691,117
15061906,117.015,117
15061908,117.173,115
15061909,117.339,115
15061910,117.455,117
15061911,117.089,117
15061912,117.639,117
15061915,117.092,117
15061917,116.6,106
15061918,116.998,124
15061926,117.457,106
15061927,116.574,106
15061928,117.06,117
15061929,117.136,117
15061930,116.983,115
15061933,117.353,116
15061934,117.57,132
15061935,117.075,106
15061937,117.166,115
15061939,117.236,118
15061941,117.014,115
15061942,116.941,118
15061944,116.664,106
15061945,116.601,118
15061946,117.478,117
15061948,117.353,117
15061949,117.274,117
15061951,116.6,106
15061952,117.565,118
15061953,116.508,106
15061958,116.592,117
15061960,117.007,117
15061961,116.511,106
15061962,117.093,117
15061963,117.242,128
15061965,117.25,118
15061966,117.169,117
15061967,117.268,117
15061968,116.954,116
15062036,117.542,132
15062038,116.6,128
15062039,117.66,132
15062046,117.686,117
15062050,118.409,132
15062051,116.6,117
15062067,117.196,106
15062069,117.732,117
15062071,117.925,132
15062080,117.64,117
15062092,117.349,132
15062094,116.516,106
15062097,116.912,117
15062099,117.104,117
15062100,117.448,117
15062101,117.284,118
15062102,118.603,128
15062103,117.469,132
15062105,116.511,117
15062106,117.259,117
15062107,116.738,132
15062108,117.232,117
15062109,116.6,115
15062111,117.236,132
15062112,116.502,106
15062114,116.577,115
15062117,116.601,118
15062118,116.601,118
15062122,117.177,118
15062124,116.875,106
15062126,116.71,106
15062130,116.456,106
15062136,118.092,128
15062137,117.239,117
15062138,116.519,106
15062139,118.629,117
15062142,116.778,106
15062145,117.261,117
15062146,116.911,115
15062149,118.631,132
15062150,117.618,117
15062151,117.214,117
15062152,117.236,117
15062153,117.234,118
15062331,116.799,70
15062332,116.978,118
15062333,117.324,117
15062334,116.988,128
15062335,117.517,132
15062337,116.599,118
15062338,116.598,117
15062346,116.773,117
15062347,116.783,106
15062348,116.599,117
15062349,117.448,132
15062350,117.073,117
15062351,117.496,106
15062353,117.013,128
15062354,116.598,107
15062356,116.908,124
15062357,116.51,118
15062358,117.256,128
15062360,117.197,116
15062361,117.239,128
15062363,117.688,117
15062366,118.296,118
15062367,116.576,115
15062368,116.6,106
15062369,118.64,117
15062370,117.447,117
