,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,219.123,217.727,222.328,217.453,223.685,210.4,219.60616,218.385,222.082,221.541,284.453,253.586
15060039,167.972,172.109,163.022,169.488,161.413,180.931,171.17665,173.251,168.88,162.615,263.659,259.358
15060056,229.365,222.879,237.494,225.411,242.62,209.629,242.94344,230.254,272.391,261.609,304.11,274.482
15060063,230.17,219.074,239.75,225.18,247.529,209.333,247.21139,231.715,243.78,269.528,304.107,281.939
15060070,182.931,185.58,180.848,186.411,179.516,195.969,183.10518,188.524,178.713,180.456,279.728,272.14
15060072,228.104,218.366,241.954,220.176,251.272,205.104,288.09459,238.182,229.707,291.703,330.087,306.637
15060081,220.46,217.711,227.635,217.046,235.055,209.469,234.43632,224.986,266.965,258.269,330.114,305.926
15060082,211.203,212.56,217.753,210.536,223.808,203.862,213.65465,214.554,209.622,225.426,178.754,129.479
15060085,242.304,230.774,258.823,232.763,275.71,211.621,266.64706,245.054,296.849,294.536,330.163,319.62
15060087,183.349,185.951,181.584,186.698,180.668,195.969,183.71262,188.586,178.713,181.818,294.5,309.09
15060090,193.765,193.146,194.996,195.038,194.054,196.525,198.30073,196.271,198.785,193.873,200.489,246.699
15060097,152.03,157.818,141.874,158.687,128.202,178.229,84.09961,152.329,88.385,107.922,54.956,93.159
15060101,202.624,199.691,204.005,204.405,205.558,201.373,210.0687,205.775,203.609,210.249,304.094,287.393
15060102,202.188,203.33,202.306,202.073,202.918,201.736,202.39641,203.045,219.874,202.743,304.117,255.083
15060114,223.763,221.206,232.298,221.557,235.388,209.131,248.87526,237.385,246.322,241.324,166.137,161.171
15060120,205.536,207.234,213.408,206.118,215.986,202.25,219.0527,212.676,233.451,223.411,304.102,296.25
15060122,194.201,193.438,195.919,195.534,195.023,196.729,197.61064,196.45,198.785,195.706,304.124,232.857
15060138,216.635,208.309,226.043,214.32,237.268,205.468,230.51946,220.044,213.508,251.039,304.101,267.222
15060160,202.208,197.505,208.937,202.124,207.629,198.964,242.92635,218.736,260.983,247.613,330.112,271.409
15060188,191.345,192.767,194.642,192.538,195.755,198.09,197.42374,198.528,201.921,213.441,304.142,251.983
15060190,230.028,223.195,244.829,225.412,254.768,209.505,247.20663,232.194,251.791,271.583,304.14,275.284
15060191,208.434,203.425,208.595,208.886,206.346,207.822,200.04709,201.472,183.553,195.301,301.689,247.299
15060215,224.131,220.194,232.559,222,236.016,209.269,250.95134,239.298,239.643,246.297,304.039,291.022
15060313,219.807,215.378,231.205,216.868,233.819,206.601,256.9807,234.471,248.844,270.688,304.148,304.466
15060320,186.634,190.146,181.904,191.514,173.435,200.678,176.42072,185.762,163.623,167.691,54.921,111.714
15060345,205.456,207.016,207.825,206.584,207.874,203.523,206.42855,204.639,213.623,207.153,297.932,261.643
15060383,220.089,216.777,231.361,216.674,233.722,207.077,255.5811,233.95,256.77,269.747,304.129,304.893
15060420,207.301,207.754,210.614,208.029,211.576,203.809,209.12295,205.977,213.623,211.663,304.047,280.693
15060536,236.631,225.142,247.933,227.991,262.875,209.481,266.30818,236.928,240.381,284.859,304.117,298.541
15060543,226.326,221.797,234.308,224.431,241.828,207.356,248.75014,233.144,257.96,259.161,304.166,307.977
15060797,234.763,226.558,249.22,229.476,254.583,212.146,253.35676,233.269,251.778,272.504,304.145,272.561
15060846,193.971,193.207,194.932,195.571,193.944,197.409,195.4901,194.662,194.284,193.981,90.309,109.553
15060907,236.886,225.517,248.152,227.994,262.796,209.627,266.70996,237.3,259.757,289.03,304.132,291.876
15060909,158.236,165.655,151.305,163.562,148.806,178.566,135.79901,153.01,136.518,137.223,54.834,106.567
15060910,209.194,206.198,210.251,212.297,208.246,205.299,202.87091,203.218,217.478,196.824,269.277,224.7
15060933,226.611,222.031,234.87,224.409,242.288,207.511,250.83066,234.043,260.661,260.942,304.083,307.767
15060964,230.455,221.875,245.171,227.03,257.258,210.476,254.07728,237.085,291.898,279.416,304.038,296.071
15061007,230.709,221.901,245.537,227.29,257.526,210.626,253.70723,236.662,290.251,278.597,304.054,296.585
15061122,194.565,193.454,196.09,195.937,195.48,196.849,198.67608,196.778,198.222,196.05,304.115,263.26
15061204,203.574,206.64,192.289,205.633,181.49,204.208,148.03354,186.142,188.838,135.579,54.875,101.031
15061213,168,172.032,162.37,169.229,160.311,180.904,167.75634,172.949,168.88,160.945,74.067,101.067
15061215,168.449,172.08,163.023,169.79,161.625,181.107,168.82104,172.927,165.053,162.579,80.046,105.03
15061225,226.126,222.818,236.439,223.607,240.558,209.652,254.46184,239.462,252.937,253.537,304.142,282.627
15061226,207.461,200.623,200.141,207.153,196.072,203.676,181.00986,194.301,107.31,157.292,54.962,118.142
15061228,212.554,207.465,220.245,210.981,231.028,202.526,232.17118,218.889,246.227,252.531,304.082,269.984
15061237,225.306,220.927,233.27,223.551,240.181,206.854,248.75236,232.628,251.539,256.428,304.098,305.576
15061256,245.133,233.662,261.064,238.942,274.715,213.432,264.55256,243.069,281.551,291.597,304.185,300.941
15061257,199.462,196.062,188.244,200.034,178.81,203.46,169.38976,188.832,166.854,148.205,54.966,93.397
15061258,188.027,191.597,186.625,190.914,180.772,198.637,185.47249,187.369,188.091,178.387,153.826,234.32
15061259,183.186,185.575,181.187,186.662,179.995,196.066,182.9955,188.428,178.713,180.966,198.986,82.977
15061260,218.026,215.782,220.528,216.638,221.378,209.846,218.78922,217.626,213.831,217.987,243.779,105.413
15061261,218.657,216.322,221.402,217.07,223.11,210.085,219.67317,218.477,221.747,221.73,304.048,279.547
15061262,202.216,198.876,202.76,203.908,204.154,201.212,208.80887,204.969,203.284,205.892,241.26,137.411
15061263,201.221,199.266,202.143,202.307,203.211,200.066,216.81548,211.476,253.383,213.167,304.121,262.553
15061264,203.577,201.975,202.38,205.566,200.996,201.756,194.47643,195.41,184.093,186.405,54.924,117.266
15061265,215.971,213.906,225.052,214.29,235.348,205.071,234.18198,228.079,266.166,255.922,331.919,309.366
15061270,203.406,201.496,200.904,203.383,198.475,203.772,198.09233,198.964,191.63,192.05,249.367,243.843
15061273,215.894,213.085,224.919,214.293,235.625,204.93,233.73032,228.422,258.24,257.593,339.127,317.557
15061274,205.181,208.627,217.772,205.791,223.705,202.262,225.13049,217.724,242.209,239.498,304.167,297.552
15061277,202.052,200.908,207.34,202.518,215.476,198.873,229.75164,217.152,224.306,237.144,304.057,272.715
15061279,218.999,215.741,229.145,217.896,238.371,205.52,231.84466,228.581,249.271,246.574,321.512,285.588
15061283,191.913,192.805,191.072,193.871,193.244,199.336,192.13534,195.289,188.805,193.495,315.56,284.299
15061286,235.3,227.63,245.16,229.661,257.98,206.87,261.20528,243.884,255.119,270.952,332.15,320.665
15061288,168.375,172.628,163.051,169.551,160.824,180.848,169.17254,173.094,168.88,161.338,66.654,119.771
15061289,167.513,171.458,161.795,169.027,159.819,180.885,168.49618,172.72,168.074,160.479,136.258,129.263
15061290,220.507,213.023,231.139,212.609,246.398,201.446,256.72463,216.92,264.577,265.896,304.109,277.923
15061291,180.917,179.209,165.447,186.334,156.722,201.01,156.75873,171.832,118.565,127.684,50.658,54.979
15061293,203.544,202.094,201.137,203.977,201.879,202.607,193.07697,197.754,213.691,195.731,54.864,93.375
