,PREDICTED,ACTUAL
15060021,29.928,27
15060025,36.973,42
15060027,33.135,30
15060039,35.769,32
15060042,32.948,27
15060056,33.368,27
15060063,37.971,41
15060070,30.467,31
15060081,36.441,30
15060085,30.925,27
15060087,30.345,30
15060097,40.493,42
15060102,30.823,37
15060112,34.535,33
15060114,33.023,30
15060120,36.097,42
15060121,35.498,29
15060122,35.361,43
15060138,35.222,37
15060160,37.152,42
15060187,32.195,27
15060188,31.354,27
15060190,37.707,37
15060191,37.437,42
15060214,38.19,42
15060313,38.04,50
15060320,38.118,42
15060345,37.08,37
15060383,38.025,41
15060420,37.114,42
15060543,36.508,41
15060570,35.738,42
15060797,33.228,31
15060846,35.251,42
15060907,34.202,30
15060910,37.598,41
15060933,36.621,50
15060964,34.79,33
15061007,34.577,37
15061011,37.034,43
15061122,35.38,27
15061204,33.843,31
15061213,35.749,30
15061215,35.819,30
15061216,36.147,43
15061225,32.729,27
15061226,34.299,29
15061228,32.76,29
15061237,36.574,33
15061256,32.971,31
15061257,34.696,30
15061259,30.402,31
15061260,36.956,31
15061262,31.162,29
15061263,30.82,27
15061264,31.562,30
15061265,36.66,30
15061270,34.224,42
15061273,36.747,50
15061274,35.638,36
15061277,39.162,42
15061282,32.963,33
15061283,34.575,36
15061286,37.445,41
15061288,35.712,27
15061289,35.893,42
15061290,38.038,37
15061291,35.09,30
15061293,33.135,31
15061295,33.127,31
15061296,33.525,27
15061298,36.449,41
15061299,33.122,37
15061303,39.254,36
15061307,32.872,30
15061312,35.184,31
15061313,37.504,43
15061314,37.076,42
15061317,31.138,27
15061318,35.845,42
15061319,36.987,30
15061320,40.966,43
15061323,33.225,27
15061324,34.416,27
15061329,35.273,36
15061334,34.026,31
15061335,34.479,36
15061337,34.646,37
15061338,30.398,29
15061340,30.451,36
15061344,34.831,43
15061345,37.313,42
15061346,37.122,42
15061347,32.662,36
15061348,34.554,33
15061349,34.965,30
15061350,35.206,42
15061352,33.267,27
15061353,34.553,30
15061355,34.635,42
15061356,35.317,27
15061357,35.347,43
15061358,36.996,31
15061360,34.517,37
15061364,34.556,36
15061365,35.837,42
15061367,35.822,42
15061369,35.461,42
15061376,37.117,30
15061378,34.564,30
15061380,32.661,30
15061382,32.93,37
15061383,34.495,30
15061384,30.376,31
