,PREDICTED,ACTUAL
15060021,29.471,27
15060025,36.597,42
15060027,33.534,30
15060039,36.432,32
15060042,34.065,27
15060056,33.251,27
15060063,39.414,41
15060070,30.369,31
15060081,37.155,30
15060085,33.047,27
15060087,30.376,30
15060097,40.593,42
15060102,31.542,37
15060112,34.776,33
15060114,33.229,30
15060120,33.992,42
15060121,35.002,29
15060122,35.691,43
15060138,36.329,37
15060160,36.422,42
15060187,34.356,27
15060188,31.414,27
15060190,35.608,37
15060191,37.527,42
15060214,37.563,42
15060313,37.073,50
15060320,36.499,42
15060345,36.83,37
15060383,37.105,41
15060420,36.834,42
15060543,36.571,41
15060570,35.994,42
15060797,33.416,31
15060846,35.623,42
15060907,33.891,30
15060910,38.233,41
15060933,36.594,50
15060964,35.446,33
15061007,34.367,37
15061011,36.57,43
15061122,35.671,27
15061204,35.116,31
15061213,36.403,30
15061215,36.489,30
15061216,35.375,43
15061225,33.182,27
15061226,36.64,29
15061228,32.719,29
15061237,36.843,33
15061256,32.571,31
15061257,34.296,30
15061259,30.364,31
15061260,36.608,31
15061262,32.273,29
15061263,32.77,27
15061264,32.672,30
15061265,34.866,30
15061270,33.762,42
15061273,34.884,50
15061274,34.478,36
15061277,38.544,42
15061282,33.232,33
15061283,34.814,36
15061286,38.02,41
15061288,36.365,27
15061289,36.481,42
15061290,37.314,37
15061291,34.445,30
15061293,32.409,31
15061295,35.497,31
15061296,34.664,27
15061298,34.543,41
15061299,33.279,37
15061303,38.901,36
15061307,32.725,30
15061312,34.496,31
15061313,37.544,43
15061314,36.809,42
15061317,32.257,27
15061318,34.79,42
15061319,36.605,30
15061320,40.595,43
15061323,33.311,27
15061324,32.332,27
15061329,35.974,36
15061334,32.427,31
15061335,34.052,36
15061337,35.845,37
15061338,30.356,29
15061340,30.365,36
15061344,34.639,43
15061345,38.017,42
15061346,36.845,42
15061347,32.952,36
15061348,34.731,33
15061349,36.904,30
15061350,34.601,42
15061352,33.113,27
15061353,34.776,30
15061355,34.779,42
15061356,35.682,27
15061357,35.971,43
15061358,36.589,31
15061360,34.774,37
15061364,34.804,36
15061365,36.463,42
15061367,36.441,42
15061369,36.068,42
15061376,36.835,30
15061378,34.065,30
15061380,32.951,30
15061382,33.245,37
15061383,34.775,30
15061384,30.375,31
15061388,33.04,37
15061390,33.154,33
15061391,33.115,27
15061392,32.995,30
15061394,32.228,29
15061396,32.253,27
15061404,33.139,32
15061406,34.775,33
15061410,40.576,42
15061411,32.532,37
15061414,33.136,42
15061415,37.879,43
15061417,33.122,50
15061418,33.142,42
15061419,30.376,31
15061420,40.595,43
15061421,36.866,41
15061422,38.092,43
15061424,35.548,32
15061425,36.829,43
15061428,36.836,42
15061430,36.843,36
15061435,33.777,42
15061436,36.474,42
15061437,34.236,30
15061439,34.224,42
15061441,33.226,30
15061442,32.468,33
15061444,35.654,30
15061445,33.23,41
15061447,35.421,31
15061449,35.025,42
15061454,34.972,42
15061458,36.837,30
15061459,33.127,27
15061461,36.833,42
15061463,36.489,42
15061469,34.653,31
15061470,35.663,31
15061471,35.64,30
15061475,36.686,43
15061476,34.404,30
15061478,30.375,31
15061479,38.165,42
15061480,33.225,27
15061481,37.547,30
15061484,33.756,30
15061485,36.412,41
15061486,37.321,30
15061489,33.112,31
15061490,33.109,29
15061491,33.128,30
15061492,33.11,30
15061493,32.971,30
15061494,35.302,37
15061495,32.953,27
15061496,32.863,27
15061499,37.525,42
15061500,36.472,31
15061501,33.866,43
15061503,36.054,42
15061504,33.273,27
15061505,38.02,31
15061507,32.504,30
15061508,32.49,37
15061509,31.462,27
15061511,31.501,27
15061515,32.262,29
15061516,33.875,27
15061517,34.793,50
15061518,36.063,30
15061521,32.902,30
15061522,31.618,31
15061524,35.298,42
15061525,32.502,37
15061526,34.938,50
15061528,32.905,33
15061529,31.478,31
15061530,32.506,32
15061533,32.274,33
15061534,29.376,33
15061535,32.223,31
15061536,32.239,27
15061540,37.556,43
15061542,37.725,36
15061543,35.352,37
15061544,30.422,27
15061546,30.471,27
15061548,35.118,33
15061549,33.724,36
15061550,35.536,33
15061553,39.15,42
15061555,35.479,33
15061556,35.069,31
15061560,40.275,42
15061561,35.207,31
15061564,36.979,30
15061565,37.095,31
15061566,30.373,27
15061568,39.045,42
15061571,35.784,29
15061575,33.759,27
15061576,35.65,27
15061577,35.944,37
15061578,35.971,32
15061579,33.222,27
15061580,34.787,30
15061583,33.23,27
15061584,31.862,27
15061585,35.669,43
15061586,35.637,37
15061588,36.477,31
15061600,37.73,43
15061602,37.311,36
15061603,30.375,27
15061604,38.222,41
15061605,35.022,30
15061608,35.623,42
15061609,30.373,29
15061610,34.775,33
15061612,34.671,30
15061613,33.234,33
15061619,33.119,42
15061621,33.854,27
15061622,36.372,27
15061623,36.589,30
15061624,30.446,42
15061628,31.478,27
15061631,29.377,27
15061632,33.264,36
15061637,36.586,42
15061638,36.634,43
15061639,34.266,31
15061640,36.496,42
15061642,36.548,27
15061645,35.443,42
15061646,32.238,27
15061647,36.611,27
15061648,36.806,37
15061649,37.926,42
15061650,37.651,42
15061651,32.503,30
15061653,36.827,42
15061654,33.275,32
15061655,36.015,41
15061658,33.809,32
15061659,35.769,31
15061661,33.276,41
15061662,35.003,27
15061665,40.492,50
15061668,40.59,43
15061670,34.401,37
15061671,36.797,43
15061673,32.654,29
15061677,33.24,42
15061678,33.119,30
15061679,33.783,31
15061680,34.307,27
15061682,36.65,42
15061683,34.777,27
15061684,41.287,43
15061686,34.776,27
15061687,35.273,42
15061688,34.777,37
15061689,33.127,42
15061704,36.61,42
15061706,33.728,27
15061709,36.51,41
15061712,35.042,37
15061713,36.605,30
15061714,37.838,42
15061717,35.632,42
15061718,35.04,29
15061720,38.14,42
15061723,33.859,33
15061724,33.882,27
15061725,37.853,50
15061726,38.21,30
15061729,35.567,37
15061730,35.548,43
15061733,33.112,42
15061734,33.142,30
15061735,37.841,42
15061736,35.545,42
15061737,35.548,42
15061738,33.111,30
15061740,35.14,42
15061742,37.399,42
15061744,37.809,37
15061747,32.258,27
15061751,35.676,27
15061752,35.121,27
15061753,33.181,42
15061754,38.511,43
15061755,31.068,31
15061756,31.134,27
15061757,33.76,27
15061758,34.609,42
15061759,34.226,37
15061760,35.573,31
15061762,32.997,30
15061765,31.459,30
15061766,37.4,41
15061767,34.977,31
15061769,37.582,41
15061771,33.095,27
15061772,34.993,37
15061773,35.402,30
15061777,33.798,27
15061778,33.115,30
15061784,33.099,33
15061785,37.294,41
15061788,35.283,30
15061790,33.754,42
15061795,29.373,27
15061797,33.11,27
15061798,35.969,27
15061800,34.885,30
15061801,36.312,37
15061808,37.453,50
15061811,36.588,41
15061813,36.45,43
15061815,33.317,42
15061826,37.001,43
15061905,36.414,37
15061906,32.725,27
15061908,33.888,29
15061909,33.028,30
15061910,33.25,27
15061911,38.915,37
15061912,37.005,43
15061915,38.925,50
15061917,36.843,30
15061918,35.649,42
15061926,33.257,30
15061927,36.523,43
15061928,34.228,30
15061929,34.39,27
15061930,35.628,31
15061933,34.786,42
15061934,35.581,27
15061935,38.904,31
15061937,34.807,37
15061939,33.131,27
15061941,36.441,41
15061942,34.648,31
15061944,37.373,36
15061945,36.829,43
15061946,32.967,31
15061948,34.776,43
15061949,34.841,42
15061951,36.833,43
15061952,35.559,30
15061953,30.36,27
15061958,35.914,41
15061960,32.651,37
15061961,30.365,27
15061962,39.135,42
15061963,33.128,31
15061965,34.103,42
15061966,33.71,30
15061967,33.264,30
15061968,33.753,37
15062036,34.059,37
15062038,36.938,36
15062039,36.396,30
15062046,36.995,42
15062050,40.009,42
15062051,36.83,31
15062067,37.463,41
15062069,35.193,33
15062071,32.282,30
15062080,34.806,32
15062092,34.756,27
15062094,30.414,43
15062097,36.604,42
15062099,34.664,37
15062100,35.205,41
15062101,33.859,27
15062102,36.277,42
15062103,33.615,31
15062105,30.387,27
15062106,33.106,30
15062107,32.514,42
