,PREDICTED,ACTUAL
15060021,47.061,37
15060025,52.658,52
15060027,42.072,36
15060039,43.57,36
15060042,50.913,45
15060056,76.381,89
15060063,39.366,36
15060070,45.456,36
15060081,52.562,52
15060085,37.672,33
15060087,45.559,41
15060097,55.555,58
15060102,86.249,89
15060112,43.551,41
15060114,48.237,48
15060120,53.184,57
15060121,55.047,52
15060122,54.872,66
15060138,38.495,36
15060160,43.589,36
15060187,42.326,39
15060188,47.824,45
15060190,46.316,36
15060191,47.292,36
15060214,43.297,36
15060313,50.782,36
15060320,45.056,45
15060345,48.641,48
15060383,51.53,61
15060420,48.698,57
15060543,51.367,57
15060570,43.243,42
15060797,41.956,36
15060846,54.255,56
15060907,45.225,43
15060910,42.987,36
15060933,51.22,43
15060964,41.681,36
15061007,41.9,43
15061011,51.767,43
15061122,53.289,41
15061204,54.967,53
15061213,44.218,36
15061215,44.074,43
15061216,77.74,89
15061225,46.639,36
15061226,43.503,41
15061228,51.315,43
15061237,51.434,54
15061256,43.098,36
15061257,45.803,41
15061259,45.552,48
15061260,52.535,57
15061262,84.699,88
15061263,82.984,92
15061264,82.579,92
15061265,44.326,52
15061270,44.96,54
15061273,44.232,41
15061274,46.443,43
15061277,52.534,54
15061282,48.886,43
15061283,43.642,31
15061286,40.346,36
15061288,44.086,48
15061289,43.976,45
15061290,53.516,54
15061291,54.729,49
15061293,52.1,53
15061295,56.104,54
15061296,53.21,54
15061298,55.972,61
15061299,48.509,61
15061303,50.753,57
15061307,51.5,61
15061312,54.918,61
15061313,47.366,43
15061314,48.396,57
15061317,84.57,92
15061318,41.51,36
15061319,52.82,49
15061320,41.807,43
15061323,48.341,43
15061324,46.431,43
15061329,45.403,36
15061334,46.371,45
15061335,44.376,36
15061337,43.575,49
15061338,45.835,54
15061340,45.875,54
15061344,50.354,54
15061345,48.355,36
15061346,48.461,61
15061347,41.128,42
15061348,43.561,43
15061349,52.508,61
15061350,54.92,63
15061352,44.261,36
15061353,43.506,36
15061355,43.402,36
15061356,54.254,61
15061357,45.577,43
15061358,52.434,48
15061360,43.437,36
15061364,43.603,43
15061365,44.685,61
15061367,44.737,54
15061369,55.081,52
15061376,48.525,36
15061378,44.324,49
15061380,40.998,43
15061382,47.685,33
15061383,43.637,49
15061384,45.703,43
15061388,54.703,61
15061390,44.843,45
15061391,44.529,36
15061392,53.476,52
15061394,84.282,92
15061396,83.854,43
15061404,44.407,36
15061406,43.486,43
15061410,43.712,36
15061411,36.062,42
15061414,44.613,61
15061415,44.614,41
15061417,44.777,57
15061418,44.921,57
15061419,45.645,41
15061420,41.807,36
15061421,54.791,65
15061422,54.322,52
15061424,50.928,57
15061425,48.523,54
15061428,48.667,54
15061430,48.432,41
15061435,46.666,43
15061436,44.099,57
15061437,36.16,36
15061439,36.109,36
15061441,44.074,42
15061442,36.189,31
15061444,40.085,36
15061445,43.835,42
15061447,55.286,57
15061449,50.391,58
15061454,50.045,43
15061458,48.608,67
15061459,44.634,49
15061461,48.747,58
15061463,56.126,61
15061469,50.241,49
15061470,54.675,61
15061471,54.152,59
15061475,54.088,70
15061476,53.661,49
15061478,45.725,61
15061479,53.39,43
15061480,44.112,52
15061481,47.619,43
15061484,44.691,42
15061485,43.073,38
15061486,46.633,58
15061489,44.247,36
15061490,44.757,43
15061491,44.654,43
15061492,44.883,61
15061493,41.144,43
15061494,45.631,43
15061495,41.244,43
15061496,41.245,33
15061499,47.631,66
15061500,43.771,36
15061501,42.024,43
15061503,54.4,58
15061504,48.83,54
15061505,40.56,36
15061507,36.338,36
15061508,36.27,36
15061509,86.775,92
15061511,86.408,92
15061515,84.087,92
15061516,42.11,41
15061517,43.459,43
15061518,53.244,43
15061521,52.47,61
15061522,44.603,43
15061524,45.671,61
15061525,36.084,31
15061526,51.688,49
15061528,41.753,43
15061529,86.574,92
15061530,36.211,36
15061533,35.495,26
15061534,47.236,54
15061535,43.666,49
15061536,37.113,36
15061540,47.78,43
15061542,47.736,57
15061543,44.607,45
15061544,50.89,66
15061546,47.975,45
15061548,46.514,36
15061549,42.143,36
15061550,51.225,67
15061553,68.542,75
15061555,56.922,65
15061556,44.123,43
15061560,64.579,61
15061561,44.867,43
15061564,55.319,61
15061565,51.286,54
15061566,45.468,49
15061568,44.51,43
15061571,52.745,61
15061575,44.794,41
15061576,54.898,67
15061577,45.219,43
15061578,45.683,61
15061579,43.714,43
15061580,44.025,59
15061583,49.561,59
15061584,47.647,43
15061585,55.003,66
15061586,54.747,67
15061588,44.03,42
15061600,55.301,63
15061602,64.058,66
15061603,45.552,42
15061604,50.566,49
15061605,58.369,61
15061608,54.723,56
15061609,45.694,43
15061610,43.556,36
15061612,47.605,43
15061613,49.179,54
15061619,44.398,43
15061621,42.15,39
15061622,50.674,52
15061623,52.667,38
15061624,45.414,38
15061628,86.816,92
15061631,47.056,43
15061632,48.808,43
15061637,52.424,43
15061638,52.664,54
15061639,46.74,61
15061640,47.179,38
15061642,52.994,54
15061645,47.63,54
15061646,84.405,92
15061647,52.732,52
15061648,48.376,43
15061649,53.649,54
15061650,54.735,52
15061651,36.347,43
15061653,48.688,52
15061654,48.448,43
15061655,61.928,66
15061658,50.047,59
15061659,53.858,43
15061661,49.244,67
15061662,50.323,49
15061665,44.246,43
15061668,44.374,49
15061670,45.139,36
15061671,48.259,52
15061673,52.378,54
15061677,44.891,52
15061678,44.672,36
15061679,46.4,36
15061680,45.099,36
15061682,53.241,59
15061683,43.989,43
15061684,61.726,67
15061686,43.551,36
15061687,47.035,43
15061688,43.526,43
15061689,44.401,36
