X7.25,X6.06,X6.92,X7.93,X6.84,X0.59,X11.2,X4.63,X2.34,X1.38,X1.02,X12.09
7.25,6.06,6.92,7.93,6.84,0.59,11.2,4.63,2.34,1.38,1.02,12.09
