,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,44.034,43.973,43.481,43.941,43.218,44.318,43.50644,44.008,44.569,44.992,44.176,43.833
15060039,49.957,50.232,50.293,50.002,50.308,50.192,50.59338,50.104,50.503,49.933,54.176,53.037
15060056,46.517,45.675,45.688,46.238,45.29,47.796,45.59525,47.172,45.872,47.526,40.827,43.023
15060063,49.955,50.497,50.14,49.869,50.424,50.994,50.82745,50.292,50.866,49.798,54.176,52.316
15060070,50.377,50.37,50.528,50.414,50.613,50.104,50.46903,50.317,49.982,50.018,55.821,52.035
15060072,47.506,47.204,47.602,47.478,47.642,48.358,48.42905,48.159,46.946,47.588,56.176,51.038
15060081,44.114,43.469,43.41,44.001,43.117,43.995,44.39337,44.934,42.957,44.879,45.825,44.926
15060082,47.993,47.62,47.578,47.797,47.399,48.337,47.98107,48.36,48.394,48.485,42.766,44.861
15060085,51.09,51.153,51.723,51.054,52.307,50.733,52.35752,51.03,50.045,50.245,57.176,55.629
15060087,50.431,50.399,50.618,50.476,50.698,50.104,50.56529,50.373,49.982,50.064,56.283,54.51
15060090,48.643,48.822,48.734,48.656,48.826,48.72,49.07298,49.002,49.018,48.561,48.846,55.163
15060097,45.271,45.638,44.481,45.168,44.113,45.038,43.79986,46.421,46.494,45.868,45.824,45.43
15060101,50.705,50.568,51,50.707,51.088,50.744,51.35114,50.561,49.643,50.218,57.18,55.471
15060102,46.057,46.109,45.292,45.994,45.056,46.277,45.01342,45.732,46.517,46.825,41.297,35.475
15060114,48.928,49.291,49.045,48.923,49.05,49.185,49.42468,49.16,49.47,48.941,47.535,44.446
15060120,47.591,47.729,47.255,47.422,47.198,47.29,47.15717,47.501,48.602,47.79,45.175,45.477
15060122,48.61,48.84,48.704,48.621,48.755,48.706,48.71924,48.918,49.018,48.578,45.241,41.916
15060138,48.958,49.492,48.784,48.997,48.588,48.068,48.12178,48.142,50.554,48.86,39.823,43.095
15060160,47.703,47.778,47.51,47.695,47.29,47.26,44.96998,47.024,47.747,47.645,39.826,40.659
15060188,49.992,49.975,50.114,49.994,50.246,49.338,50.38187,50.054,49.452,49.814,56.177,52.868
15060190,45.058,44.816,43.966,44.824,43.548,44.906,44.29114,45.202,45.47,46.114,39.822,41.747
15060191,49.825,50.303,50.498,49.999,50.855,49.628,51.10658,50.262,50.341,49.257,55.824,54.426
15060215,48.895,49.274,49.05,48.907,49.042,49.2,49.41691,49.119,49.47,48.915,55.717,52.748
15060313,47.842,47.379,47.929,47.855,47.907,47.193,48.66596,48.261,46.633,48.039,50.82,50.659
15060320,50.858,51.194,51.47,51.058,51.711,50.962,51.70482,51.337,50.446,50.466,56.175,55.716
15060345,50.572,50.751,50.741,50.626,50.803,50.59,50.67858,50.616,50.697,50.331,50.089,45.455
15060383,47.808,47.316,47.924,47.838,47.849,47.139,48.51914,48.224,46.633,48.026,45.812,46.706
15060420,50.58,50.73,50.752,50.632,50.779,50.55,50.71128,50.609,50.697,50.33,49.006,49.065
15060536,48.178,47.374,47.948,47.921,47.92,46.557,47.17797,47.698,47.639,47.758,36.824,43.268
15060543,46.675,46.795,46.323,46.661,46.287,47.162,46.73648,47.417,47.334,47.191,46.169,46.873
15060797,47.305,47.64,46.802,47.289,46.805,47.851,45.78731,47.053,47.802,47.928,39.825,42.128
15060846,48.723,48.901,48.885,48.745,48.984,48.769,49.19136,49.064,49.018,48.623,48.821,50.406
15060907,48.19,47.326,48.012,47.956,48.029,46.497,47.71202,47.909,47.071,47.808,57.173,51.334
15060909,48.536,48.284,48.512,48.489,48.472,48.518,48.28459,48.315,48.038,48.32,44.936,45.208
15060910,49.23,48.791,49.681,49.193,50.188,49.257,51.55383,50.124,48.236,48.927,55.825,53.942
15060933,46.728,46.836,46.404,46.701,46.385,47.185,46.86602,47.5,47.334,47.212,48.856,51.634
15060964,49.361,49.428,49.528,49.275,49.509,48.636,48.82802,48.987,49.405,49.129,46.469,45.507
15061007,49.322,49.426,49.432,49.216,49.416,48.603,48.8623,48.969,49.405,49.096,51.046,51.687
15061122,48.642,48.857,48.791,48.661,48.866,48.711,49.19764,49.081,49.018,48.574,54.286,55.621
15061204,46.427,46.152,45.814,46.288,45.452,46.723,45.21962,46.732,46.904,46.773,43.824,43.568
15061213,49.97,50.223,50.343,50.051,50.384,50.371,50.64896,50.163,50.503,50.006,53.943,52.584
15061215,49.984,50.264,50.317,50.05,50.358,50.307,50.63021,50.18,50.503,50.003,56.561,54.823
