,PREDICTED,ACTUAL
15061769,318.728,339
15061771,303.051,308
15061772,314.062,307
15061773,314.777,307
15061777,313.669,307
15061778,302.908,322
15061784,302.846,307
15061785,313.394,322
15061788,315.962,307
15061790,313.509,329
15061795,313.902,314
15061797,302.898,41
15061798,316.496,303
15061800,316.872,314
15061801,323.818,352
15061808,323.793,352
15061811,312.854,314
15061813,319.624,315
15061815,316.307,312
15061826,316.376,352
15061905,321.578,336
15061906,310.754,307
15061908,314.847,327
15061909,314.932,307
15061910,316.283,307
15061911,321.442,336
15061912,319.227,341
15061915,321.443,343
15061917,321.139,307
15061918,319.199,324
15061926,316.314,316
15061927,315.758,304
15061928,315.348,303
15061929,316.222,307
15061930,318.942,324
15061933,311.656,307
15061934,311.965,307
15061935,321.494,347
15061937,313.836,307
15061939,302.71,41
15061941,317.558,328
15061942,313.823,314
15061944,317.437,317
15061945,321.157,336
15061946,313.966,307
15061948,311.563,323
15061949,313.053,307
15061951,321.17,336
15061952,311.96,314
15061953,311.587,307
15061958,313.678,336
15061960,310.64,307
15061961,311.745,307
15061962,321.491,328
15061963,302.852,334
15061965,313.835,307
15061966,315.502,307
15061967,316.121,307
15061968,313.573,306
15062036,317.146,323
15062038,321.184,341
15062039,321.634,324
15062046,319.27,341
15062050,320.376,307
15062051,321.259,338
15062067,323.831,346
15062069,315.926,307
15062071,314.065,307
15062080,312.476,323
15062092,311.609,306
15062094,311.69,314
15062097,312.844,307
15062099,313.531,308
15062100,319.908,328
15062101,313.93,307
15062102,318.976,320
15062103,302.906,316
15062105,311.766,307
15062106,302.842,307
15062107,311.167,314
15062108,302.926,314
15062109,321.111,332
15062111,314.726,307
15062112,311.652,307
15062114,311.475,308
15062117,321.107,339
15062118,321.198,339
15062122,317.03,307
15062124,314.316,314
15062126,312.444,307
15062130,312.486,352
15062136,319.173,314
15062137,302.78,329
15062138,311.748,306
15062139,320.941,336
15062142,321.398,327
15062145,311.853,306
15062146,313.901,307
15062149,320.896,341
15062150,316.216,307
15062151,313.511,307
15062152,303.042,307
15062153,302.941,322
15062331,319.029,322
15062332,318.833,307
15062333,312.318,307
15062334,319.213,307
15062335,318.019,332
15062337,321.229,338
15062338,321.147,339
15062346,311.369,301
15062347,313.983,307
15062348,321.188,320
15062349,314.032,306
15062350,313.049,308
15062351,314.067,307
15062353,317.729,341
15062354,321.196,339
15062356,313.791,307
15062357,311.662,307
15062358,302.773,329
15062360,323.625,317
15062361,314.765,314
15062363,321.544,346
15062366,316.156,314
15062367,311.331,314
15062368,321.239,336
15062369,320.845,336
15062370,313.934,307
