,PREDICTED,ACTUAL
15061771,29.89,22
15061772,30.936,37
15061776,31.541,33
15061777,29.688,22
15061778,29.901,28
15061784,29.91,30
15061788,29.674,26
15061789,31.572,39
15061790,29.683,38
15061797,29.898,28
15061798,31.91,37
15061799,29.697,22
15061800,31.51,34
15061801,32.404,36
15061808,32.377,28
15061811,31.604,22
15061813,31.564,22
15061815,32.479,33
15061826,31.952,30
15061905,33.237,39
15061907,32.396,36
15061908,31.144,22
15061909,29.412,22
15061910,32.455,28
15061911,32.73,43
15061912,31.357,43
15061915,32.715,37
15061917,31.356,28
15061918,32.382,36
15061927,30.995,38
15061928,30.72,28
15061929,30.851,30
15061932,32.743,34
15061933,31.053,38
15061934,30.519,33
15061935,32.717,34
15061939,29.896,33
15061941,30.143,22
15061942,30.413,36
15061944,30.314,30
15061945,31.338,33
15061946,29.445,28
15061948,31.036,43
15061949,30.329,22
15061951,31.365,28
15061952,30.509,28
15061953,28.641,22
15061954,31.366,34
15061957,31.763,36
15061960,29.655,26
15061961,28.711,22
15061962,32.745,28
15061963,29.888,28
15061965,30.673,33
15061967,31.247,28
15061968,29.69,36
15061969,32.357,36
15062036,30.871,34
15062038,31.362,22
15062039,33.216,36
15062046,31.375,28
15062050,30.865,22
15062051,31.342,36
15062052,31.33,28
15062053,33.022,36
15062063,31.023,22
15062069,29.627,34
15062071,30.503,22
15062080,30.538,23
15062081,30.122,22
15062092,31.046,22
15062094,28.679,38
15062097,31.627,33
15062098,31.358,33
15062099,31.698,33
15062100,32.476,36
15062101,30.672,33
15062102,31.75,33
15062103,29.531,23
15062104,31.219,36
15062105,28.676,22
15062106,29.926,28
15062107,30.444,34
15062108,29.896,28
15062109,31.351,28
15062111,31.219,22
15062112,28.672,22
15062114,29.272,28
15062115,29.275,28
15062117,31.331,34
15062118,31.356,36
15062119,31.22,36
15062124,30.174,22
15062126,29.43,22
15062130,31.187,36
15062137,29.9,28
15062138,29.1,22
15062139,29.664,30
15062142,31.559,28
15062143,30.646,30
15062144,28.685,36
15062145,30.952,23
15062150,31.522,33
15062151,30.486,28
15062152,29.89,33
15062153,29.893,28
15062331,32.306,22
15062332,32.291,22
15062333,29.89,22
15062334,32.37,28
15062335,31.252,36
15062337,31.374,37
15062338,31.358,36
15062344,30.771,36
15062348,31.344,28
15062349,31.254,33
15062351,29.468,22
15062353,30.185,34
15062354,31.359,36
15062357,28.662,22
15062359,31.574,33
15062360,32.396,36
15062361,31.21,28
15062363,33.237,39
15062366,31.869,28
15062367,29.266,22
15062370,31.207,22
15062371,32.332,33
15062372,31.496,33
