X6.93,X5.42,X6.49,X7.69,X5.95,X0.73,X8.27,X3.83,X1.39,X1.22,X0.51,X5.54
6.93,5.42,6.49,7.69,5.95,0.73,8.27,3.83,1.39,1.22,0.51,5.54
