X27.92,X21.9,X24.04,X31.87,X27.77,X3.22,X41.97,X18.28,X4.29,X8.27,X3.68,X84.32
27.92,21.9,24.04,31.87,27.77,3.22,41.97,18.28,4.29,8.27,3.68,84.32
