,PREDICTED,ACTUAL
15060021,40.647,26
15060025,46.164,48
15060027,45.969,44
15060039,43.663,28
15060042,44.097,48
15060056,46.323,48
15060063,45.875,50
15060070,44.896,44
15060081,45.105,32
15060085,45.968,45
15060087,44.9,28
15060097,44.515,45
15060102,46.66,44
15060112,45.321,26
15060114,43.296,44
15060120,44.189,50
15060121,48.184,45
15060122,40.806,26
15060138,43.721,26
15060160,40.961,45
15060187,43.631,44
15060188,44.851,45
15060190,47.243,50
15060191,46.31,59
15060214,45.826,44
15060313,37.951,28
15060320,47.653,48
15060345,48.905,50
15060383,37.936,38
15060420,48.962,45
15060543,48.419,44
15060570,43.564,44
15060797,44.907,44
15060846,40.862,28
15060907,43.662,44
15060910,41.239,26
15060933,48.418,48
15060964,44.369,38
15061007,44.407,44
15061011,46.095,44
15061122,40.976,44
15061204,44.72,44
15061213,43.567,32
15061215,43.708,44
15061216,45.246,48
15061225,43.588,48
15061226,43.832,32
15061228,44.405,45
15061237,48.513,75
15061256,45.625,44
15061257,46.999,48
15061259,44.948,26
15061260,46.173,45
15061262,44.128,45
15061263,44.735,45
15061264,44.025,44
15061265,46.717,48
15061270,46.484,44
15061273,46.717,44
15061274,43.885,26
15061277,44.155,45
15061282,43.388,32
15061283,45.361,48
15061286,44.906,44
15061288,43.624,48
15061289,43.688,48
15061290,45.489,45
15061291,45.921,44
15061293,45.813,48
15061295,46.461,50
15061296,46.918,48
15061298,46.163,48
15061299,43.477,44
15061303,45.791,48
15061307,44.47,44
15061312,46.042,59
15061313,46.367,59
15061314,46.226,75
15061317,44.132,48
15061318,44.931,44
15061319,46.249,45
15061320,43.813,45
15061323,43.428,44
15061324,44.735,44
15061329,45.583,44
15061334,47.119,48
15061335,46.119,48
15061337,45.303,44
15061338,44.921,48
15061340,44.937,44
15061344,42.797,50
15061345,48.939,59
15061346,48.865,44
15061347,44.695,44
15061348,45.337,45
15061349,46.466,45
15061350,46.043,45
15061352,45.812,48
15061353,45.323,44
15061355,45.281,44
15061356,40.899,44
15061357,45.594,44
15061358,46.204,38
15061360,45.299,44
15061364,45.398,75
15061365,43.646,44
15061367,43.648,44
15061369,48.168,48
15061376,48.941,44
15061378,46.214,44
15061380,44.659,44
15061382,43.323,28
15061383,45.317,28
15061384,44.968,44
15061388,46.128,45
15061390,45.846,44
15061391,45.753,44
15061392,45.748,44
15061394,44.22,48
15061396,44.181,48
15061404,45.817,48
15061406,45.297,44
15061410,48.119,44
15061411,46.134,28
15061414,45.799,48
15061415,44.174,38
15061417,45.73,45
15061418,45.837,48
15061419,44.973,44
15061420,43.813,44
15061421,46.252,48
15061422,44.617,44
15061424,44.312,44
15061425,48.957,44
15061428,48.894,48
15061430,48.894,44
15061435,46.811,44
15061436,43.128,28
15061437,46.612,50
15061439,46.65,44
15061441,46.536,48
15061442,46.106,48
15061444,46.21,43
15061445,46.535,44
15061447,44.975,38
15061449,46.931,59
15061454,46.88,44
15061458,48.906,48
15061459,45.761,28
15061461,48.916,59
15061463,45.051,44
15061469,42.872,32
15061470,40.875,48
15061471,40.889,44
15061475,46.27,50
15061476,45.759,50
15061478,44.91,44
15061479,44.536,48
15061480,46.556,44
15061481,46.368,44
15061484,46.476,45
15061485,43.06,50
15061486,45.76,44
15061489,45.836,48
15061490,45.711,48
15061491,45.774,59
15061492,45.713,44
15061493,44.726,44
15061494,45.068,44
15061495,44.746,45
15061496,44.698,44
15061499,46.358,59
15061500,42.988,28
15061501,46.104,28
15061503,44.544,48
15061504,43.374,44
15061505,44.972,48
15061507,46.09,59
15061508,46.081,48
15061509,46.62,48
15061511,46.588,28
15061515,44.163,32
15061516,46.209,48
15061517,45.367,44
15061518,44.907,48
15061521,43.986,48
15061522,43.994,48
15061524,45.023,43
15061525,46.161,45
15061526,44.236,44
15061528,44.63,48
15061529,46.603,48
15061530,46.09,48
15061533,46.196,38
15061534,40.704,28
15061535,44.737,44
15061536,46.288,59
15061540,46.165,45
15061542,46.176,28
15061543,43.667,48
15061544,45.008,28
15061546,44.961,44
15061548,44.869,44
15061549,43.085,38
15061550,44.36,44
15061553,44.082,44
15061555,46.203,44
15061556,43.093,44
15061560,44.33,48
15061561,44.747,44
15061564,44.635,38
15061565,37.734,26
15061566,44.899,28
15061568,45.371,44
15061571,48.948,59
15061575,46.487,48
15061576,40.808,44
15061577,45.577,44
15061578,45.54,44
15061579,46.512,45
15061580,45.341,48
15061583,43.39,44
15061584,43.833,48
15061585,40.84,38
15061586,40.872,48
15061588,43.052,44
15061600,44.764,44
15061602,44.355,38
15061603,44.911,48
15061604,43.424,45
15061605,43.369,48
15061608,40.829,38
15061609,44.946,44
15061610,45.296,48
15061612,46.057,44
15061613,43.383,45
15061619,45.755,38
15061621,46.222,59
15061622,45.689,44
15061623,46.21,48
