,PREDICTED,ACTUAL
15061619,59.353,53
15061621,61.247,69
15061622,60.559,54
15061623,60.834,66
15061626,59.012,54
15061628,60.839,69
15061629,60.814,76
15061630,60.527,62
15061631,60.578,66
15061632,56.053,54
15061638,60.849,54
15061640,58.997,54
15061641,57.086,54
15061642,60.844,54
15061645,59.034,69
15061646,59.57,54
15061648,58.996,66
15061650,59.944,66
15061651,60.913,69
15061654,56.123,54
15061656,59.427,58
15061658,56.08,54
15061661,56.133,53
15061662,58.16,54
15061666,59.928,66
15061667,61.395,62
15061668,59.499,69
15061669,61.385,58
15061670,57.111,53
15061671,59.019,54
15061676,58.469,58
15061677,59.382,54
15061678,59.392,69
15061679,59.449,76
15061680,57.072,66
15061682,60.842,71
15061683,58.583,68
15061684,56.965,50
15061685,61.364,71
15061686,58.545,69
15061687,58.877,54
15061688,58.527,54
15061689,59.341,69
15061690,59.319,54
15061702,59.126,50
15061704,60.855,76
15061707,58.809,54
15061709,61.387,69
15061710,60.55,69
15061712,58.183,54
15061713,60.841,50
15061714,58.251,54
15061718,58.14,53
15061719,59.581,72
15061720,58.368,58
15061721,61.199,69
15061722,60.24,69
15061723,61.209,66
15061724,60.286,69
15061725,58.237,54
15061726,55.211,54
15061731,59.369,66
15061733,59.379,50
15061734,59.371,54
15061735,58.216,71
15061736,59.564,62
15061738,59.389,54
15061740,59.484,58
15061742,63.406,63
15061744,61.303,69
15061747,59.566,54
15061753,59.475,66
15061754,61.259,69
15061756,58.614,54
15061758,61.549,69
15061759,61.579,69
15061760,59.597,66
15061762,59.495,50
15061763,59.429,53
15061764,60.888,66
15061765,60.843,66
15061767,62.877,69
15061768,60.935,66
15061771,59.444,69
15061772,63.014,66
15061776,59.316,54
15061777,59.402,69
15061778,59.329,54
15061784,59.354,54
15061788,58.989,54
15061789,59.34,66
15061790,59.405,66
15061797,59.355,54
15061798,58.643,53
15061799,59.43,50
15061800,59.192,54
15061801,56.102,66
15061808,56.149,66
15061811,60.804,54
15061813,59.33,54
15061815,56.079,66
15061826,58.656,54
15061905,59.487,69
15061907,55.69,44
15061908,57.892,50
15061909,60.628,71
15061910,56.085,54
15061911,59.345,54
15061912,58.373,54
15061915,59.386,54
15061917,61.393,69
15061918,58.21,69
15061927,61.676,69
15061928,58.927,54
15061929,57.69,54
15061932,59.398,58
15061933,58.567,44
15061934,59.533,53
15061935,59.429,69
15061939,59.423,66
15061941,61.351,71
15061942,60.684,66
15061944,61.885,69
15061945,61.432,66
15061946,59.533,54
15061948,58.55,54
15061949,60.119,54
15061951,61.375,69
15061952,59.551,66
15061953,59.351,69
15061954,61.395,53
15061957,57.475,50
15061960,59.769,54
15061961,59.321,69
15061962,59.372,54
15061963,59.367,58
15061965,60.124,66
15061967,59.779,54
15061968,59.35,44
15061969,56.112,44
15062036,58.989,53
15062038,61.439,58
15062039,59.505,53
15062046,58.248,54
15062050,57.745,53
15062051,61.385,54
15062052,61.355,69
15062053,59.393,53
15062063,58.558,66
15062069,58.95,54
15062071,59.598,53
15062080,58.329,54
15062081,61.332,71
15062092,58.535,53
15062094,59.329,69
15062097,60.819,54
15062098,61.393,66
15062099,57.915,54
15062100,57.084,54
15062101,61.417,66
15062102,58.993,58
15062103,58.377,53
15062104,59.16,58
15062105,59.306,54
15062106,59.33,54
15062107,60.89,53
15062108,59.416,54
15062109,61.403,71
15062111,57.827,53
15062112,59.35,69
15062114,61.427,71
15062115,61.374,66
15062117,61.394,66
15062118,61.382,66
15062119,59.111,66
15062124,60.787,69
15062126,59.332,69
15062130,62.543,69
15062137,59.341,54
15062138,59.681,69
15062139,58.306,54
15062142,59.542,69
15062143,61.405,54
15062144,59.325,58
15062145,58.867,54
15062150,58.645,54
15062151,59.291,54
15062152,59.5,54
15062153,59.411,66
15062331,58.399,77
15062332,58.302,66
15062333,59.027,54
15062334,58.252,58
15062335,59.527,53
15062337,61.365,66
15062338,61.388,54
15062344,58.88,54
15062348,61.445,54
15062349,59.121,53
15062351,59.604,69
15062353,61.332,58
15062354,61.407,76
15062357,59.348,66
15062359,59.422,54
15062360,56.079,44
15062361,57.847,58
15062363,59.502,54
15062366,58.984,66
15062367,61.365,71
15062370,59.112,54
15062371,58.269,54
15062372,58.962,54
