X8.77,X6.85,X8.22,X9.92,X7.07,X0.76,X10.43,X4.76,X2.14,X1.56,X0.88,X13.19
8.77,6.85,8.22,9.92,7.07,0.76,10.43,4.76,2.14,1.56,0.88,13.19
