,PREDICTED,ACTUAL
15060021,43.395,26
15060025,45.989,48
15060027,45.775,44
15060039,44.311,28
15060042,44.274,48
15060056,45.801,48
15060063,45.204,50
15060070,45.453,44
15060081,45.44,32
15060085,45.406,45
15060087,45.451,28
15060097,43.938,45
15060102,45.683,44
15060112,45.654,26
15060114,43.596,44
15060120,44.655,50
15060121,46.76,45
15060122,42.056,26
15060138,45.254,26
15060160,41.656,45
15060187,44.135,44
15060188,45.194,45
15060190,46.149,50
15060191,45.797,59
15060214,45.74,44
15060313,41.689,28
15060320,46.034,48
15060345,47.281,50
15060383,41.726,38
15060420,47.292,45
15060543,46.375,44
15060570,44.432,44
15060797,45.098,44
15060846,42.069,28
15060907,43.67,44
15060910,43.105,26
15060933,46.422,48
15060964,44.908,38
15061007,44.965,44
15061011,45.967,44
15061122,42.136,44
15061204,44.649,44
15061213,44.247,32
15061215,44.312,44
15061216,45.108,48
15061225,43.667,48
15061226,44.808,32
15061228,44.897,45
15061237,46.44,75
15061256,45.26,44
15061257,46.223,48
15061259,45.461,26
15061260,45.985,45
15061262,44.832,45
15061263,45.27,45
15061264,44.648,44
15061265,45.897,48
15061270,45.914,44
15061273,45.882,44
15061274,44.36,26
15061277,44.528,45
15061282,43.636,32
15061283,45.678,48
15061286,45.227,44
15061288,44.288,48
15061289,44.308,48
15061290,45.053,45
15061291,46.105,44
15061293,45.782,48
15061295,45.46,50
15061296,46.028,48
15061298,45.463,48
15061299,43.655,44
15061303,45.345,48
15061307,44.897,44
15061312,46.11,59
15061313,45.831,59
15061314,45.743,75
15061317,44.833,48
15061318,45.519,44
15061319,46.008,45
15061320,44.302,45
15061323,43.675,44
15061324,44.376,44
15061329,45.931,44
15061334,46.158,48
15061335,46.009,48
15061337,45.656,44
15061338,45.456,48
15061340,45.468,44
15061344,43.726,50
15061345,47.292,59
15061346,47.272,44
15061347,44.978,44
15061348,45.66,45
15061349,45.744,45
15061350,46.115,45
15061352,45.905,48
15061353,45.655,44
15061355,45.66,44
15061356,42.096,44
15061357,45.939,44
15061358,45.992,38
15061360,45.653,44
15061364,45.661,75
15061365,44.273,44
15061367,44.27,44
15061369,46.757,48
15061376,47.289,44
15061378,46.076,44
15061380,44.972,44
15061382,43.613,28
15061383,45.655,28
15061384,45.482,44
15061388,45.364,45
15061390,45.904,44
15061391,45.892,44
15061392,45.618,44
15061394,44.843,48
15061396,44.85,48
15061404,45.902,48
15061406,45.653,44
