,PREDICTED,ACTUAL
15060021,318.45,344
15060025,320.403,344
15060027,322.72,344
15060039,314.509,342
15060042,313.44,344
15060056,296.142,344
15060063,280.491,12
15060070,334.931,324
15060081,314.096,344
15060085,290.349,316
15060087,334.607,345
15060097,302.895,344
15060102,320.102,331
15060112,321.283,331
15060114,291.835,333
15060120,305.461,344
15060121,320.637,344
15060122,299.958,12
15060138,314.094,328
15060160,282.197,10
15060187,306.721,344
15060188,326.815,344
15060190,312.901,316
15060191,318.363,344
15060214,325.361,344
15060313,263.751,344
15060320,315.225,344
15060345,298.487,344
15060383,263.195,345
15060420,298.707,345
15060543,317.933,331
15060570,303.259,346
15060797,280.264,10
15060846,299.558,346
15060907,307.013,345
15060910,246.548,12
15060933,317.834,316
15060964,313.215,329
15061007,313.471,344
15061011,320.366,344
15061122,300.332,345
15061204,288.493,331
15061213,314.104,344
15061215,313.729,328
15061216,274.381,10
15061225,291.959,344
15061226,302.074,316
15061228,314.765,346
15061237,317.262,331
15061256,309.752,324
15061257,317.763,344
15061259,334.841,324
15061260,320.222,333
15061262,320.056,324
15061263,321.333,344
15061264,312.243,345
15061265,318.875,344
15061270,320.574,345
15061273,318.432,333
15061274,302.886,342
15061277,305.367,345
15061282,291.441,12
15061283,321.22,331
15061286,287.87,344
15061288,314.273,345
15061289,313.967,344
15061290,304.715,324
15061291,318.493,316
15061293,321.022,324
15061295,315.906,324
15061296,316.96,334
15061298,314.417,345
15061299,291.929,345
15061303,322.603,344
15061307,314.636,346
15061312,317.327,344
15061313,318.488,344
15061314,282.048,10
15061317,319.345,344
15061318,313.459,345
15061319,320.677,345
15061320,297.383,345
15061323,291.77,324
15061324,293.368,316
15061329,307.395,321
15061334,312.339,344
15061335,318.483,346
15061337,320.791,345
15061338,335.024,333
15061340,334.391,344
15061344,317.388,316
15061345,298.367,346
15061346,298.939,10
15061347,318.461,346
15061348,321.652,346
15061349,312.325,344
15061350,317.679,328
15061352,329.029,345
15061353,321.355,345
15061355,321.455,346
15061356,300.144,344
15061357,307.668,334
15061358,320.187,333
15061360,321.614,345
15061364,321.41,344
15061365,314.146,346
15061367,314.147,344
15061369,320.114,324
15061376,298.736,345
15061378,318.36,344
15061380,317.763,344
15061382,291.966,346
15061383,321.264,344
15061384,334.811,324
15061388,318.958,344
15061390,329.527,344
15061391,329.028,344
15061392,309.04,346
15061394,320.364,344
15061396,319.933,344
15061404,329.479,328
15061406,321.682,10
15061410,288.337,10
15061411,326.671,344
15061414,329.047,346
15061415,290.088,342
15061417,329.383,342
15061418,329.024,346
