,PREDICTED,ACTUAL
15060025,82.79622,52
15060039,83.48583,71
15060056,78.75484,71
15060063,85.05197,90
15060070,75.80943,71
15060072,89.49704,94
15060081,79.06419,52
15060082,77.60769,71
15060085,77.85517,52
15060087,75.87319,52
15060090,75.74942,52
15060097,61.12384,52
15060101,89.34603,71
15060102,83.82241,71
15060114,72.96178,71
15060120,75.77324,71
15060122,76.42065,90
15060138,81.33039,71
15060160,82.23974,90
15060188,74.73945,52
15060190,85.90113,90
15060191,84.56687,94
15060215,73.01103,71
15060313,90.27021,90
15060320,83.03534,90
15060345,90.58236,94
15060383,90.37357,96
15060420,90.78908,90
15060536,80.86642,90
15060543,72.27156,94
15060797,85.82209,93
15060846,75.95104,71
15060907,80.08925,71
15060909,76.64722,71
15060910,88.74826,90
15060933,72.07646,52
15060964,82.78696,84
15061007,82.76823,84
15061122,75.89333,71
15061204,86.36983,90
15061213,83.48772,85
15061215,83.64116,90
15061225,72.71836,71
15061226,76.00992,71
15061228,83.48596,90
15061237,71.87548,52
15061256,86.67077,88
15061257,80.02543,90
15061258,86.56609,71
15061259,75.94174,71
15061260,83.11219,71
15061261,83.39982,96
15061262,89.68099,90
15061263,90.27641,94
15061264,88.10492,94
15061265,83.11534,71
15061270,89.10296,90
15061273,83.24049,94
15061274,82.17572,90
15061277,80.18364,71
15061279,88.82325,94
15061283,85.7821,90
15061286,87.72049,94
15061288,83.18675,71
15061289,83.68493,90
15061290,76.06225,71
15061291,84.67747,90
15061293,84.1643,90
15061295,78.77582,71
15061297,86.69543,95
15061298,85.71854,90
15061301,85.67366,90
15061302,85.3456,94
15061303,76.80434,71
15061305,80.21711,71
15061308,85.16052,93
15061312,84.66198,71
15061313,84.7827,90
15061314,89.06788,90
15061317,89.72148,94
15061318,79.48839,71
15061319,83.06286,71
15061320,80.09986,90
15061323,73.40546,71
15061324,88.89938,94
15061327,82.86836,71
15061330,87.98818,94
15061331,81.77675,71
15061333,85.96238,90
15061334,86.01298,94
15061335,85.84458,90
15061336,84.91101,90
15061340,75.90284,90
15061342,85.83844,90
15061346,90.56284,94
15061347,85.00087,90
15061348,85.83774,90
15061349,84.7048,90
15061350,84.70747,93
15061352,85.31929,94
15061353,85.8343,71
15061355,85.84253,90
15061356,76.17382,88
15061357,87.22949,90
15061360,85.86675,90
15061365,83.492,90
15061367,83.46603,71
15061368,86.82883,94
15061369,86.82933,71
15061370,90.56539,90
15061376,90.74326,94
15061377,83.30812,94
15061378,86.07374,90
15061380,84.7357,90
15061382,72.98,71
15061384,75.98235,71
15061385,76.0168,71
15061386,86.82176,90
15061388,80.37838,71
15061389,85.25958,90
15061390,85.20085,90
15061391,85.23988,90
15061392,86.71436,94
15061404,85.23666,90
15061405,73.21255,71
15061406,85.86577,90
15061410,80.78923,71
15061411,73.11105,52
15061414,85.11017,90
15061415,77.36373,90
15061417,85.26482,85
15061418,85.21836,71
15061419,76.02074,71
15061420,80.25317,71
15061421,83.29509,90
15061422,79.90165,71
15061424,86.8403,94
15061425,90.75204,90
15061428,90.71137,90
15061430,90.7427,90
15061434,77.53818,90
15061436,78.81559,71
15061437,84.04533,71
15061438,85.03541,71
15061439,84.0973,90
15061441,85.75251,90
15061442,73.30523,71
15061443,79.04523,90
15061444,80.22786,71
15061445,85.7817,90
15061447,80.10529,71
15061449,82.48588,90
15061454,82.31014,90
15061458,90.69305,94
15061459,85.177,71
15061461,90.78089,94
15061463,82.12488,96
15061469,87.728,96
15061470,75.84247,71
15061471,75.93281,71
15061475,83.46996,90
15061476,78.60876,71
15061478,76.06399,96
15061479,80.59113,96
15061480,85.81837,94
15061481,84.62192,71
15061484,89.0413,94
15061485,79.0603,90
15061486,81.36012,88
15061489,85.25149,90
15061490,85.20878,94
15061491,85.14262,90
15061492,85.13867,93
15061494,78.81047,71
15061495,84.89117,90
15061498,84.79401,90
15061499,84.63705,90
15061501,84.10131,71
15061503,80.77066,94
15061504,73.05906,71
15061505,87.66013,94
15061508,73.27296,71
15061509,83.97348,90
15061511,83.97578,71
15061514,83.43957,90
15061515,89.33837,90
15061517,85.73756,90
15061518,79.68571,71
15061520,82.8513,93
15061522,82.50616,71
15061523,75.77967,71
15061524,78.7956,71
15061525,73.23919,71
15061526,86.31503,94
15061528,85.27377,90
15061530,73.49341,71
15061533,72.84628,71
15061536,73.08199,71
15061537,89.6264,94
15061538,75.94834,71
15061539,75.90702,90
15061540,85.07229,90
15061543,83.52771,90
15061544,75.40535,71
15061546,75.4389,71
15061548,86.82896,94
15061549,88.9133,90
15061551,77.4717,71
15061553,89.34217,90
15061555,83.36411,90
15061556,77.83452,71
15061557,83.23026,90
15061560,89.24851,90
15061561,87.28515,90
15061564,79.16215,71
15061565,90.54538,94
15061568,86.48723,90
15061571,78.88372,71
15061576,76.13472,90
15061579,85.54531,71
15061580,85.80049,90
15061583,73.013,71
