X5.37,X4.23,X5.19,X5.88,X4.42,X0.58,X7.17,X2.78,X1.26,X1.09,X0.7,X6.9
5.37,4.23,5.19,5.88,4.42,0.58,7.17,2.78,1.26,1.09,0.7,6.9
