,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,83.077,83.219,83.108,83.191,83.137,82.732,82.78293,82.902,83.179,83.057,81.915,64.756
15060039,83.021,81.598,82.772,83.025,82.933,82.418,83.43311,83.151,80.804,82.509,83.371,78.633
15060056,79.978,80.808,80.537,80.415,79.494,81.85,78.84826,79.229,82.394,81.281,72.112,75.514
15060063,84.748,83.926,84.158,84.234,84.275,84.554,84.90138,84.117,83.957,83.416,88.888,86.017
15060070,76.001,76.439,76.388,76.277,75.971,76.784,75.7543,75.839,77.63,77.329,71.461,70.853
15060072,88.021,88.015,87.245,87.308,88.119,89.249,89.76954,87.031,85.047,87.364,92.888,90.406
15060081,79.298,79.872,80.205,80.076,79.719,79.503,78.77986,77.301,82.116,80.742,53.112,63.621
15060082,76.818,78.732,77.938,77.671,76.972,77.622,77.33536,78.158,78.298,79.613,72.11,72.911
15060085,78.419,82.448,79.23,78.869,78.367,79.466,77.94196,78.529,85.448,80.251,81.129,66.842
15060087,75.954,76.495,76.373,76.281,75.959,76.784,75.80437,75.847,77.63,77.361,70.915,63.715
15060090,76.398,75.99,76.496,76.357,76.317,75.998,75.82048,76.004,77.826,76.642,73.018,65.595
15060097,70.447,69.904,71.98,71.615,70.754,69.938,61.91139,69.561,74.013,71.49,53.11,62.277
15060101,89.383,89.572,88.818,89.096,89.245,89.591,89.43698,89.051,87.969,88.677,88.593,81.092
15060102,83.567,84.293,83.508,83.622,83.487,83.899,83.92044,83.905,84.973,83.544,87.226,79.931
15060114,73.859,73.693,74.26,74.141,73.841,73.601,72.94335,73.643,75.875,74.144,71.48,71.67
15060120,75.926,74.045,76.843,76.617,75.76,76.66,75.72668,76.73,74.864,78.001,72.11,72.232
15060122,76.745,76.416,76.677,76.615,76.627,76.907,76.59139,76.429,77.826,76.952,80.63,84.018
15060138,81.642,78.54,82.341,82.093,81.815,82.779,81.33916,81.483,82.533,82.872,72.109,74.63
15060160,76.568,76.861,76.796,76.343,77.098,77.911,81.99727,80.897,75.476,77.298,88.891,86.201
15060188,73.873,72.705,74.969,74.704,74.188,74.609,74.49828,73.807,76.313,76.389,53.111,61.693
15060190,85.69,85.928,85.378,85.654,85.487,86.83,86.14017,85.938,86.1,85.415,88.89,86.482
15060191,85.247,86.229,85.106,85.4,85.192,84.647,84.73208,84.528,85.792,85.298,89.059,88.795
15060215,73.848,73.743,74.134,74.184,73.815,74.259,73.26713,73.835,74.978,74.509,72.108,71.307
