,PREDICTED,ACTUAL
15060025,116.383,118
15060039,116.15,115
15060056,116.625,118
15060063,116.324,115
15060070,116.69,117
15060072,116.266,115
15060081,116.197,112
15060082,116.507,116
15060085,116.491,117
15060087,116.688,115
15060090,116.096,118
15060097,116.332,116
15060101,116.049,115
15060102,116.704,117
15060114,116.625,117
15060120,116.266,115
15060122,116.092,116
15060138,116.527,116
15060160,116.233,117
15060188,116.619,117
15060190,116.417,115
15060191,115.696,116
15060215,116.623,117
15060313,116.177,115
15060320,116.317,118
15060345,116.858,115
15060383,116.174,115
15060420,116.863,117
15060536,116.451,117
15060543,116.625,117
15060797,116.622,117
15060846,116.098,117
15060907,116.459,117
15060909,116.433,117
15060910,116.439,116
15060933,116.623,118
15060964,116.384,115
15061007,116.397,117
15061122,116.084,115
15061204,116.282,115
15061213,116.143,111
15061215,116.146,117
15061225,116.628,118
15061226,116.094,112
15061228,116.348,117
15061237,116.618,116
15061256,116.617,117
15061257,116.647,118
15061258,116.6,117
15061259,116.694,116
15061260,116.386,117
15061261,116.386,117
15061262,116.052,117
15061263,116.227,117
15061264,116.189,117
15061265,116.694,118
15061270,116.486,117
15061273,116.696,117
15061274,116.335,116
15061277,116.31,116
15061279,116.319,117
15061283,116.709,118
15061286,116.51,117
15061288,116.157,117
15061289,116.149,118
15061290,116.224,115
15061291,116.702,117
15061293,116.621,118
15061295,116.374,115
15061297,116.618,117
15061298,116.759,118
15061301,116.76,117
15061302,116.699,118
15061303,116.433,118
15061305,116.655,118
15061308,116.884,117
15061312,116.705,118
15061313,115.688,111
15061314,116.59,116
15061317,116.052,118
15061318,116.611,117
15061319,116.382,115
15061320,116.299,115
15061323,116.621,117
15061324,116.413,117
15061327,116.393,117
15061330,116.362,116
15061331,116.714,117
15061333,116.573,117
15061334,116.772,118
15061335,116.733,118
15061336,116.662,117
15061340,116.69,117
15061342,116.709,117
15061346,116.863,117
15061347,116.459,117
15061348,116.71,117
15061349,116.582,117
15061350,116.705,117
15061352,116.883,118
15061353,116.709,117
15061355,116.711,117
15061356,116.096,117
15061357,116.569,117
15061360,116.707,117
15061365,116.15,117
15061367,116.153,117
15061368,116.687,117
15061369,116.684,118
15061370,116.862,117
15061376,116.862,117
15061377,116.388,117
15061378,116.736,117
15061380,116.465,117
15061382,116.617,115
15061384,116.691,117
15061385,116.691,117
15061386,116.685,118
15061388,116.737,118
15061389,116.883,118
15061390,116.88,117
15061391,116.885,117
15061392,116.625,117
15061404,116.884,118
15061405,116.623,115
15061406,116.709,117
15061410,116.562,117
15061411,116.425,115
15061414,116.884,118
15061415,116.328,115
15061417,116.882,117
15061418,116.881,118
15061419,116.691,117
15061420,116.299,117
15061421,116.395,118
15061422,116.483,117
15061424,116.607,117
15061425,116.86,117
15061428,116.861,118
15061430,116.861,117
15061434,116.329,116
15061436,116.311,115
15061437,116.333,115
15061438,116.881,117
15061439,116.337,117
15061441,116.595,118
15061442,116.438,118
15061443,116.316,115
15061444,116.373,115
15061445,116.598,117
15061447,116.358,112
15061449,116.298,115
15061454,116.305,117
15061458,116.861,118
15061459,116.882,115
15061461,116.862,117
15061463,116.491,117
15061469,116.136,112
15061470,116.093,118
15061471,116.097,117
15061475,116.39,115
15061476,116.466,115
15061478,116.696,117
15061479,116.501,118
15061480,116.597,117
15061481,115.699,117
15061484,116.488,115
15061485,116.316,117
15061486,116.674,117
15061489,116.888,118
15061490,116.88,118
15061491,116.883,117
15061492,116.879,117
15061494,116.496,117
15061495,116.467,115
15061498,116.857,117
15061499,115.697,117
15061501,116.621,115
15061503,116.491,118
15061504,116.623,117
15061505,116.512,118
15061508,116.437,118
15061509,116.702,118
15061511,116.697,115
15061514,116.386,118
15061515,116.047,112
15061517,116.713,117
15061518,116.483,118
15061520,116.413,115
15061522,116.422,118
15061523,116.669,115
15061524,116.498,115
15061525,116.434,115
15061526,116.52,117
15061528,116.469,118
15061530,116.44,118
15061533,116.4,115
15061536,116.384,115
15061537,116.051,115
15061538,116.692,117
15061539,116.691,117
15061540,115.698,115
15061543,116.162,118
15061544,116.624,115
15061546,116.66,117
15061548,116.499,117
15061549,116.313,112
15061551,116.322,117
15061553,116.313,117
15061555,116.386,117
15061556,116.308,117
15061557,116.383,115
15061560,116.278,118
15061561,116.67,117
15061564,116.46,115
15061565,116.176,116
15061568,116.633,117
15061571,116.431,116
15061576,116.091,117
15061579,116.598,115
15061580,116.706,118
15061583,116.631,117
15061584,116.535,118
15061585,116.094,115
15061588,116.315,117
15061600,116.466,117
15061601,116.707,116
15061602,116.273,115
15061603,116.688,118
15061604,116.283,117
15061605,116.514,118
15061608,116.088,112
15061609,116.691,117
15061612,116.502,117
15061613,116.623,117
15061619,116.881,115
15061621,116.621,117
15061622,116.379,117
15061623,116.386,118
15061626,116.589,117
15061628,116.702,117
15061629,116.26,115
15061630,116.509,116
15061631,116.515,118
15061632,116.629,117
15061638,116.39,117
15061640,116.415,117
15061641,116.553,117
15061642,116.385,117
15061645,116.406,115
15061646,116.051,117
15061648,116.591,118
15061650,116.522,118
15061651,116.435,117
15061654,116.623,117
15061656,116.514,118
15061658,116.627,117
15061661,116.624,115
15061662,116.303,115
15061666,116.666,118
15061667,116.487,116
15061668,116.567,117
15061669,116.314,112
15061670,116.551,115
15061671,116.594,117
15061676,116.701,117
15061677,116.883,117
15061678,116.888,117
15061679,116.531,116
15061680,116.557,118
15061682,116.387,115
15061683,116.701,115
15061684,116.23,115
15061685,116.485,115
15061686,116.709,116
15061687,116.591,117
15061688,116.705,117
15061689,116.881,117
15061690,116.883,117
15061702,116.416,115
15061704,116.381,112
15061707,116.701,117
15061709,116.311,116
15061710,116.512,117
15061712,116.303,117
15061713,116.38,115
15061714,116.33,117
15061718,116.302,117
