X25.98,X19.29,X24.68,X28.71,X23.35,X3.71,X34.44,X14.64,X6.69,X6.29,X3.96,X71.82
25.98,19.29,24.68,28.71,23.35,3.71,34.44,14.64,6.69,6.29,3.96,71.82
