,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,264.17,247.907,265.464,263.316,266.413,264.476,266.36116,262.28,260.656,265.59,347.759,308.031
15060025,123.509,121.934,122.665,123.342,123.056,126.618,123.76777,124.743,124.869,124.914,123.694,117.656
15060027,257.2,235.846,258.983,256.316,261.076,247.089,258.46324,257.544,250.652,259.992,347.795,325.422
15060039,128.685,138.166,129.109,129.061,129.239,130.029,126.86927,127.695,136.545,128.567,128.175,118.565
15060042,235.192,233.182,235.974,235.463,236.61,230.427,244.83595,245.793,219.118,237.741,347.79,287.167
15060056,143.41,145.583,145.873,148.52,147.598,149.123,144.02882,145.387,174.227,140.55,128.213,136.151
15060063,224.609,231.663,224.937,224.522,223.458,227.471,216.65407,213.305,242.284,227.139,278.806,251.256
15060070,248.99,251.88,249.417,248.078,250.005,247.233,248.62684,251.012,245.722,247.96,347.77,332.58
15060081,134.069,134.536,132.462,132.385,131.144,146.329,138.35769,140.689,142.281,134.651,128.235,119.9
15060085,152.65,147.255,150.919,153.915,150.737,145.849,150.64857,155.436,151.086,151.55,128.2,125.926
15060087,249.496,252.351,249.876,248.501,250.345,247.233,248.76296,251.113,245.722,248.749,347.765,332.266
15060097,80.701,92.4,83.036,82.342,81.803,94.377,89.83748,111.982,78.256,86.538,128.231,128.849
15060102,143.788,139.503,142.513,144.812,143.394,156.113,141.12319,144.287,142.838,146.437,127.231,117.879
15060112,173.491,175.288,173.125,172.875,171.861,175.52,168.70924,169.453,179.621,174.327,128.2,141.343
15060114,119.925,115.916,118.467,119.963,119.399,121.118,118.41878,118.759,114.257,119.383,105.805,113.92
15060120,291.701,271.485,293.118,288.264,295.415,276.299,288.10692,282.835,285.235,292.784,347.798,301.009
15060121,140.075,141.176,137.168,141.975,138.815,139.678,140.70357,140.76,134.454,141.033,127.904,117.188
15060122,139.28,139.833,139.576,140.077,139.251,138.101,139.17296,136.32,138.278,137.667,128.178,122.257
15060138,219.938,185.483,221.913,220.401,219.902,207.472,227.76243,222.89,214.553,216.828,347.85,289.592
15060160,127.805,145.04,125.681,129.206,122.868,126.55,113.82511,124.471,166.167,127.581,128.242,187.109
15060187,227.424,226.12,223.922,227.357,228.978,232.867,228.71342,217.916,224.628,228.349,200.153,251.265
15060188,228.146,212.188,227.071,228.213,228.206,232.277,224.98226,221.242,223.198,227.502,128.241,152.634
15060190,175.526,177.46,174.245,173.711,178.554,173.041,179.53359,178.235,165.13,178.701,128.236,193.053
15060191,118.578,111.013,117.416,121.361,118.332,111.72,122.86565,119.843,100.416,116.71,126.519,116.914
15060214,115.039,90.12,112.542,119.1,119.569,120.737,123.46962,122.499,88.432,116.689,128.238,126.377
15060313,149.545,162.042,150.374,152.044,151.159,145.133,142.49783,146.333,152.976,150.903,128.216,128.608
15060320,156.504,162.074,157.271,158.015,155.067,149.359,154.63652,151.506,165.894,155.262,127.607,117.643
15060345,125.262,131.175,125.362,126.408,125.692,125.166,125.18996,125.063,131.654,126.308,123.345,117
15060383,149.39,160.967,149.39,151.936,151.037,143.706,141.41464,146.188,152.976,150.333,128.213,128.55
15060420,125.839,131.338,126.131,127.25,126.625,127.261,125.55648,125.685,131.654,127.435,125.989,117
15060543,147.579,140.922,147.026,149.764,148.939,152.742,148.24657,148.965,138.997,148.517,128.214,121.367
15060570,200.279,218.807,200.018,200.969,200.088,199.476,187.02607,177.684,180.997,195.858,128.245,149.078
15060797,180.008,172.119,181.808,180.457,179.687,181.54,170.67205,166.548,152.674,175.269,128.217,140.337
15060846,137.267,138.735,137.17,137.705,136.99,137.558,137.76456,137.024,138.278,137.401,128.166,121.863
15060907,228.782,226.69,228.25,226.714,230.137,241.485,255.77146,226.433,214.501,240.977,347.815,281.746
15060910,193.14,211.086,197.65,189.272,198.093,204.86,241.01975,231.034,217.123,212.098,347.837,321.955
15060933,147.367,140.24,146.863,149.593,148.877,152.811,147.83484,148.529,138.997,149.272,128.212,121.937
15060964,150.714,166.891,150.335,150.842,147.961,136.797,151.25642,153.691,146.527,148.721,128.223,125.382
15061007,151.672,167.061,151.143,151.74,148.519,139.034,151.66474,154.265,146.662,150.658,128.188,127.132
15061011,124.844,122.362,123.871,124.388,124.555,129.296,124.60443,126.26,124.869,125.451,119.881,117.097
15061122,137.073,139.465,136.975,137.696,136.825,136.7,137.45033,136.686,138.278,136.274,127.938,123.505
15061204,147.275,184.588,145.19,149.546,147.878,166.065,137.31813,144.84,181.167,155.33,128.215,146.841
15061213,130.312,138.751,130.223,130.077,130.112,131.718,124.80203,125.903,136.545,128.997,127.525,117.994
15061215,129.427,139.457,129.839,129.415,129.373,129.566,124.84659,126.075,136.545,128.842,127.303,120.511
15061216,167.562,188.342,164.122,166.031,164.924,169.045,157.35487,154.347,186.204,166.827,128.214,157.204
15061225,115.977,113.217,113.243,116.107,115.279,114.353,115.63637,117.685,111.639,115.233,105.789,116.419
15061226,146.147,179.352,147.286,149.049,144.539,156.534,146.78507,157.189,175.316,157.408,128.232,143.625
15061228,253.011,261.03,255.087,247.821,253.834,252.822,274.14134,258.871,263.103,265.439,347.775,328.115
15061237,145.323,139.344,144.805,147.78,146.867,150.55,145.67448,147.987,138.997,147.549,128.163,121.436
15061256,141.401,132.162,140.775,144.375,141.516,139.194,146.02408,153.576,135.411,144.675,128.183,138.89
15061257,204.469,215.8,208.544,205.293,208.446,200.819,222.65058,206.109,215.326,204.944,347.85,286.82
15061259,249.071,252.158,249.275,248.11,249.994,246.403,248.74334,250.502,245.722,247.632,347.761,330.686
15061260,122.968,121.679,121.974,122.643,122.329,127.4,122.97228,124.553,124.869,124.2,123.073,117.626
15061262,142.614,138.102,143.69,143.881,144.338,147.665,145.06512,144.389,143.804,144.71,128.179,142.651
15061263,133.783,156.056,134.495,134.215,130.329,129.438,137.61691,133.647,145.917,129.891,128.211,158.663
15061264,144.116,141.361,142.909,143.143,142.098,147.789,143.18514,146.233,149.259,143.16,128.179,127.574
15061265,143.434,149.764,141.742,142.655,140.67,138.71,143.38115,145.386,137.998,145.458,128.21,122.489
15061270,180.445,178.38,180.23,179.656,180.655,183.346,179.346,176.045,199.665,178.61,139.406,155.556
15061273,143.815,150.267,142.177,142.887,141.008,140.158,143.03066,145.573,137.998,145.816,128.161,120.585
15061274,175.026,166.42,175.52,179.538,179.029,200.343,175.64743,180.719,165.224,184.751,128.203,145.791
15061277,128.277,138.566,126.302,130.939,126.302,119.06,134.02069,131.328,133.238,120.694,128.177,132.802
15061282,118.074,111.965,116.476,118.693,118.057,118.874,117.38186,117.36,110.207,117.164,120.498,115.297
15061283,174.201,175.601,173.502,173.176,172.464,174.978,169.00227,169.06,179.621,174.45,128.202,121.655
15061286,151.519,164.11,152.471,153.639,147.738,157.966,148.55884,149.423,149.829,150.547,128.222,125.535
15061288,131.863,139.511,132.086,131.821,131.526,131.686,126.87391,126.694,137.342,130.92,128.234,118.159
15061289,129.567,139.788,129.808,129.568,130.017,128.4,126.37736,127.271,136.545,129.198,128.181,117.279
15061290,112.809,108.631,114.496,115.746,111.694,121.914,117.04653,123.696,106.933,111.682,128.221,133.737
