,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,26.981,28.138,26.938,28.901,26.355,28.275,26.5557,27.982,29.439,27.912,22.737,23.493
15060025,33.536,33.347,33.527,33.327,33.659,33.411,33.42055,33.314,33.009,33.478,33.954,33.253
15060027,33.33,33.085,33.211,33.045,33.364,33.101,33.70434,33.33,32.375,33.022,36.265,35.931
15060039,33.456,33.219,33.457,33.091,33.648,33.372,34.02167,33.665,32.434,33.337,38.406,38.892
15060042,29.937,30.122,29.89,30.777,29.577,30.578,29.95617,30.656,30.239,30.345,27.656,27.332
15060056,31.578,31.683,31.661,32.038,31.147,31.735,31.19398,31.944,32.573,31.785,28.735,29.73
15060063,32.522,32.454,32.404,32.227,32.417,32.796,31.82024,32.33,31.962,32.505,36.265,32.733
15060070,29.047,29.921,29.027,29.967,28.715,29.91,28.89823,29.199,30.954,29.621,26.171,29.606
15060081,32.264,32.429,32.49,32.645,32.258,32.392,31.97541,31.961,32.451,32.444,22.733,26.059
15060085,32.195,32.205,32.019,32.325,32.064,32.762,32.04297,32.41,33.206,32.488,30.802,30.892
15060087,28.965,29.911,28.97,29.935,28.639,29.91,28.87147,29.177,30.954,29.587,26.113,27.848
15060097,33.006,33.38,32.911,33.243,32.673,33.378,28.88827,31.686,33.163,33.045,22.735,27.026
15060102,29.574,30.504,29.519,30.726,29.108,30.329,29.22315,29.821,30.644,29.975,25.421,34.933
15060112,34.081,33.773,34.119,33.687,34.218,33.899,34.02786,33.813,33.219,33.843,33.513,31.26
15060114,34.314,34.533,34.326,33.99,34.433,34.421,34.56527,34.234,33.882,34.466,35.266,35.49
15060120,31.176,31.558,31.172,31.653,30.886,31.973,31.47473,31.754,31.781,31.513,32.263,32.713
15060121,32.331,32.206,32.33,32.476,32.337,32.412,32.52886,32.432,32.301,32.434,34.646,28.937
15060122,32.039,31.982,31.973,32.022,31.982,31.869,32.09804,32.14,32.497,31.97,35.263,33.775
15060138,34.935,34.348,34.944,33.723,35.406,33.969,35.14494,34.323,32.981,34.038,42.265,40.218
15060160,32.864,31.988,32.813,32.477,33.162,32.52,34.00223,33.294,32.097,32.673,35.266,37.963
15060187,31.432,31.48,31.629,31.876,31.525,30.852,30.94524,31.357,31.475,31.33,28.735,28.591
15060188,29.478,29.956,29.504,30.33,29.206,30.044,29.59731,29.558,30.523,29.503,29.264,28.682
15060190,34.087,33.181,34.143,33.572,34.496,33.537,34.41936,33.981,32.731,33.781,36.736,36.262
15060191,28.517,29.15,28.557,29.821,28.206,29.244,27.95479,28.533,29.699,28.712,26.165,26.535
15060214,31.663,31.802,31.629,31.926,31.815,31.567,32.49494,32.486,31.396,31.864,35.266,35.179
15060313,32.596,32.849,32.628,32.623,32.706,33.02,32.18913,32.786,32.634,32.693,35.265,33.806
15060320,31.38,31.798,31.384,31.999,31.14,31.991,31.388,31.627,32.6,31.886,31.599,29.038
15060345,34.6,34.087,34.588,34.062,34.718,34.286,34.76124,34.696,33.807,34.353,33.95,28.362
15060383,32.668,32.92,32.706,32.647,32.789,33.151,32.19774,32.809,32.634,32.757,33.266,33.187
15060420,34.637,34.107,34.607,34.067,34.788,34.239,34.85725,34.723,33.807,34.361,35.265,34.891
15060543,33.45,33.341,33.412,32.792,33.681,33.309,34.26522,33.686,33.354,33.394,36.735,36.187
15060570,33.73,32.657,33.828,33.238,33.968,33.237,33.99981,33.219,32.669,33.342,35.265,34.693
15060797,32.267,32.564,32.39,32.151,32.432,32.23,33.04763,32.819,33.022,32.222,35.262,34.554
15060846,31.995,31.834,31.927,32.013,31.959,31.771,32.10412,32.065,32.497,31.898,36.749,35.733
15060907,32.334,32.386,32.299,32.377,32.151,32.803,31.2794,32.182,32.081,32.221,28.738,29.484
15060910,35.405,34.982,35.388,34.372,35.731,34.328,35.0155,34.352,33.775,35.024,37.266,36.655
15060933,33.422,33.318,33.381,32.761,33.634,33.284,34.26192,33.68,33.354,33.382,37.267,36.922
15060964,32.891,33.284,32.95,32.631,32.898,33.195,33.29525,32.922,33.726,32.893,35.265,34.5
15061007,32.891,33.288,32.954,32.633,32.899,33.147,33.26043,32.962,33.726,32.928,34.736,33.779
15061011,33.453,33.261,33.431,33.281,33.535,33.279,33.33616,33.208,33.009,33.398,34.237,34.262
15061122,32.025,31.938,31.983,32.034,31.951,31.829,32.07849,32.103,32.497,31.954,33.732,32.768
15061204,33.287,32.451,33.242,32.84,33.242,32.612,33.15089,33.107,31.519,32.812,33.265,33.884
15061213,33.316,33.129,33.328,33.039,33.518,33.295,33.81859,33.584,32.434,33.224,33.063,32.4
15061215,33.38,33.146,33.376,33.075,33.563,33.282,33.80155,33.609,32.434,33.261,31.23,30.138
15061216,32.48,32.644,32.419,32.266,32.367,32.274,32.31315,32.555,33.38,32.412,32.267,32.577
15061225,34.356,34.502,34.374,33.993,34.515,34.519,34.58871,34.278,33.882,34.49,35.313,36.171
15061226,34.896,34.019,34.989,33.898,35.096,34.372,34.84153,33.841,33.782,34.532,35.265,35.036
15061228,29.502,30.066,29.507,30.765,28.979,30.088,28.61225,30.099,30.012,29.804,25.035,25.927
15061237,33.364,33.286,33.321,32.74,33.62,33.288,34.2859,33.641,33.354,33.343,36.737,36.299
15061256,32.905,32.909,33.016,32.742,33.034,32.825,32.94779,32.776,32.575,32.789,32.688,33.23
15061257,31.825,32.426,31.68,32.043,31.481,32.589,31.29081,31.934,33.054,32.213,26.732,29.021
15061259,29.06,29.922,29.046,29.981,28.752,29.893,28.91648,29.193,30.954,29.63,25.229,28.992
15061260,33.472,33.276,33.459,33.309,33.582,33.303,33.35218,33.293,33.009,33.452,33.688,33.064
15061262,27.637,28.605,27.685,29.002,27.273,28.032,26.77238,27.671,30.696,27.901,22.735,22.954
15061263,29.042,30.152,29.11,29.657,29.108,29.235,29.63544,30.586,32.514,29.587,36.266,33.87
15061264,29.368,29.672,29.397,30.288,29.096,29.459,28.40312,28.704,31.834,29.214,22.737,25.247
15061265,33.046,32.787,32.863,33.162,32.662,33.174,32.33739,32.274,32.154,32.888,27.625,28.257
15061270,33.835,33.575,33.804,33.269,34.101,33.314,34.09538,33.586,33.352,33.515,35.265,35.672
15061273,32.92,32.708,32.749,33.103,32.525,33.067,32.21544,32.227,32.154,32.818,28.735,28.618
15061274,32.988,32.468,33.144,32.718,33.216,32.292,33.23577,32.842,31.781,32.745,35.265,34.912
15061277,32.752,33.456,32.734,32.53,32.649,32.766,32.54469,32.859,32.629,32.603,33.266,32.652
15061282,34.263,34.465,34.244,33.946,34.336,34.273,34.43989,34.222,33.882,34.393,35.987,35.023
15061283,34.106,33.792,34.137,33.689,34.276,33.933,34.04685,33.835,33.219,33.857,35.085,36.926
15061286,33.43,33.359,33.369,32.779,33.667,32.5,34.08872,33.409,33.228,33.048,35.261,35.607
15061288,33.311,33.147,33.327,32.998,33.488,33.284,33.81456,33.601,32.434,33.206,30.737,31.556
15061289,33.352,33.129,33.364,33.046,33.553,33.313,33.95726,33.626,32.434,33.232,36.674,36.528
15061290,30.527,30.762,30.595,31.699,30.163,30.693,28.57309,30.702,32.1,30.135,22.734,27.774
15061291,33.195,33.256,33.226,32.707,33.523,32.756,33.74037,33.514,33.648,33.025,32.266,31.401
15061293,32.858,33.209,32.969,32.698,32.918,32.697,32.93462,32.802,33.302,32.927,35.264,34.778
15061295,31.79,31.95,31.891,31.86,31.847,31.65,31.79642,31.889,31.272,31.798,32.263,31.646
15061296,32.631,32.729,32.579,32.546,32.654,32.439,32.35402,32.146,32.494,32.446,30.744,29.777
15061298,32.712,32.787,32.809,32.506,32.864,32.232,33.14425,32.755,32.737,32.569,33.236,33.21
15061299,34.437,34.565,34.437,34.061,34.564,34.45,34.57741,34.234,33.882,34.521,35.267,36.061
15061303,31.919,32.862,31.946,32.394,31.589,32.345,31.25114,32.143,32.702,32.281,30.317,27.31
15061307,29.532,30.027,29.544,30.79,29.039,30.073,28.73129,30.088,29.882,29.79,27.265,27.318
15061312,33.332,33.257,33.35,32.781,33.656,32.765,33.85543,33.564,33.648,33.092,31.85,28.675
15061313,28.544,29.148,28.586,29.833,28.228,29.252,27.89246,28.529,29.699,28.735,22.735,23.179
15061314,35.503,34.472,35.521,34.318,35.878,34.236,35.79535,34.849,33.858,34.751,36.735,37.35
15061317,27.772,28.691,27.834,29.08,27.431,28.209,26.89146,27.696,30.567,27.964,22.737,23.774
15061318,33.003,33.043,32.982,32.769,33.079,33.046,33.20762,33.102,32.652,32.916,35.268,35.331
15061319,33.546,33.349,33.544,33.337,33.661,33.403,33.45667,33.339,33.009,33.496,33.273,32.684
15061320,34.643,33.745,34.665,33.605,34.776,33.617,35.4796,33.981,32.91,34.094,35.265,35.861
15061323,34.195,34.519,34.204,33.936,34.28,34.294,34.27709,34.106,33.882,34.332,31.031,28.51
15061324,30.524,30.96,30.745,31.561,30.134,30.694,27.93403,31.037,31.431,30.796,23.732,28.431
15061329,33.17,33.269,33.072,33.021,32.989,32.823,32.9371,32.944,33.141,32.962,35.981,36.018
15061334,32.496,32.728,32.355,32.795,32.086,33.035,31.7475,32.278,33.63,32.756,22.732,26.862
15061335,33.606,32.725,33.519,33.018,33.735,33.291,33.54974,33.247,32.163,33.089,35.265,35.237
15061337,34.065,33.77,34.118,33.683,34.195,33.939,33.99912,33.8,33.219,33.841,34.043,34.172
15061338,29.037,29.809,29.027,29.954,28.692,29.788,28.83608,29.163,30.954,29.598,23.732,24.827
15061340,28.985,29.922,28.976,29.922,28.651,29.787,28.81408,29.159,30.954,29.574,26.421,26.739
15061344,33.672,33.405,33.594,33.102,33.937,33.664,34.05391,33.751,32.62,33.928,35.289,35.64
15061345,34.722,34.115,34.719,34.121,34.913,34.38,34.88185,34.775,33.807,34.422,35.438,47.115
15061346,34.67,34.111,34.645,34.085,34.816,34.302,34.8517,34.734,33.807,34.386,34.047,40.993
15061347,31.913,32.431,31.923,31.894,31.906,31.743,31.76002,31.717,32.747,31.885,34.774,34.066
15061348,34.052,33.773,34.091,33.66,34.191,33.898,34.01436,33.794,33.219,33.822,33.614,32.171
15061349,32.19,32.558,32.134,32.65,31.599,32.869,31.48369,32.084,32.269,32.419,22.736,26.785
15061350,33.378,33.278,33.403,32.805,33.743,32.887,33.9318,33.62,33.648,33.134,33.417,44.911
15061352,32.327,32.275,32.377,32.477,32.243,32.471,32.05214,32.017,32.171,32.388,31.33,36.003
15061353,34.087,33.777,34.127,33.692,34.228,33.899,34.02553,33.814,33.219,33.845,34.101,33.966
15061355,34.115,33.806,34.16,33.709,34.272,33.898,34.08265,33.829,33.219,33.851,34.979,38.369
15061356,32.074,31.975,32.003,32.05,32.023,31.857,32.0446,32.105,32.497,31.99,32.865,33.009
15061357,33.261,33.299,33.147,33.067,33.112,32.885,33.01974,32.974,33.141,33.034,35.545,34.781
15061358,33.445,33.268,33.44,33.287,33.561,33.266,33.33517,33.263,33.009,33.419,33.185,30.776
15061360,34.088,33.778,34.134,33.693,34.232,33.898,34.05879,33.821,33.219,33.842,34.636,39.595
15061364,34.1,33.793,34.147,33.694,34.251,33.923,34.06664,33.829,33.219,33.868,32.582,31.041
15061365,33.376,33.144,33.384,33.06,33.58,33.192,33.93577,33.643,32.434,33.221,36.201,38.316
15061367,33.312,33.13,33.321,33.033,33.506,33.171,33.90107,33.606,32.434,33.189,35.267,35.949
15061369,32.429,32.227,32.43,32.546,32.465,32.437,32.60292,32.513,32.301,32.498,36.264,35.586
15061376,34.652,34.111,34.629,34.081,34.806,34.264,34.82932,34.741,33.807,34.376,34.836,33.782
15061378,33.523,32.659,33.414,32.97,33.635,33.139,33.49479,33.22,32.163,33.03,35.637,35.402
15061380,31.86,32.425,31.885,31.873,31.819,31.768,31.68727,31.684,32.747,31.859,32.007,30.778
15061382,34.245,34.509,34.268,33.969,34.35,34.379,34.4073,34.171,33.882,34.386,37.268,35.631
15061383,34.077,33.774,34.122,33.681,34.22,33.899,34.00299,33.818,33.219,33.842,33.364,28.723
15061384,29.052,29.919,29.049,29.977,28.757,29.93,28.90213,29.201,30.954,29.629,26.429,30.552
15061388,32.975,32.841,32.987,32.743,33.07,32.701,33.35206,33.162,32.925,32.778,37.266,36.495
15061390,32.381,32.296,32.449,32.507,32.31,32.557,32.09058,32.092,32.171,32.466,33.734,35.297
15061391,32.36,32.284,32.398,32.499,32.277,32.519,32.01539,32.019,32.171,32.414,30.55,27.42
15061392,33.779,33.584,33.915,33.063,33.902,33.449,33.7878,33.396,33.802,33.457,35.265,34.581
15061394,27.616,28.559,27.678,28.995,27.266,28.006,26.73416,27.634,30.567,27.857,22.665,23.198
