X43.34,X34.28,X40.31,X48.27,X32.63,X4.7,X53.99,X20.96,X19.25,X9.31,X4.97,X70.58
43.34,34.28,40.31,48.27,32.63,4.7,53.99,20.96,19.25,9.31,4.97,70.58
