,PREDICTED,ACTUAL
15060025,32.8,30
15060039,33.413,30
15060056,32.945,27
15060063,34.845,41
15060070,30.866,31
15060072,34.441,42
15060081,33.442,50
15060082,34.07,31
15060085,32.897,27
15060087,30.908,30
15060090,33.092,27
15060097,34.394,43
15060101,31.559,30
15060102,32.373,37
15060114,30.643,27
15060120,34.228,30
15060122,33.091,41
15060138,32.214,27
15060160,33.413,30
15060188,31.176,31
15060190,32.472,27
15060191,32.083,27
15060215,30.616,27
15060313,33.709,43
15060320,34.005,43
15060345,33.821,42
15060383,33.699,42
15060420,33.836,37
15060536,32.737,31
15060543,31.889,32
15060797,32.445,27
15060846,33.064,27
15060907,32.737,30
15060909,33.923,30
15060910,32.698,30
15060933,31.913,27
15060964,32.013,27
15061007,31.944,27
15061122,33.073,30
15061204,34.384,36
15061213,33.425,27
15061215,33.425,30
15061225,30.607,27
15061226,34.73,43
15061228,33.743,42
15061237,31.937,30
15061256,31.853,31
15061257,32.602,27
15061258,33.956,29
15061259,30.839,31
15061260,32.794,42
15061261,32.781,29
15061262,31.537,30
15061263,31.435,36
15061264,31.63,43
15061265,32.609,27
15061270,32.658,30
15061273,32.597,30
15061274,33.131,30
15061277,33.758,42
15061279,32.194,31
15061283,31.691,30
15061286,33.836,30
15061288,33.415,30
15061289,33.397,27
15061290,33.672,29
15061291,32.847,27
15061293,32.19,32
15061295,32.652,31
15061297,31.835,28
15061298,32.749,42
15061301,32.713,27
15061302,32.151,27
15061303,33.967,42
15061305,32.977,37
15061308,33.762,33
15061312,32.893,29
15061313,32.11,31
15061314,33.692,50
15061317,31.531,30
15061318,32.103,27
15061319,32.792,30
15061320,34.197,42
15061323,30.738,27
15061324,33.436,30
15061327,32.793,31
15061330,32.997,31
15061331,33.012,31
15061333,33.625,41
15061334,33.22,27
15061335,32.782,37
15061336,32.708,27
15061340,30.861,27
15061342,31.706,31
15061346,33.797,30
15061347,32.353,31
15061348,31.698,27
15061349,33.433,42
15061350,32.905,43
15061352,33.77,27
15061353,31.694,29
15061355,31.693,29
15061356,33.074,42
15061357,34.245,43
15061360,31.671,27
15061365,33.385,33
15061367,33.422,37
15061368,34.611,37
15061369,34.642,43
15061370,33.806,27
15061376,33.83,31
15061377,32.801,27
15061378,32.781,30
15061380,32.348,27
15061382,30.657,27
15061384,30.854,31
15061385,30.836,29
15061386,34.653,31
15061388,33.219,41
15061389,33.773,30
15061390,33.768,30
15061391,33.769,29
15061392,33.014,30
15061404,33.763,32
15061405,30.687,27
15061406,31.676,37
15061410,34.704,27
15061411,31.124,27
15061414,33.771,42
15061415,32.676,30
15061417,33.774,50
15061418,33.77,42
15061419,30.843,31
15061420,34.197,31
15061421,32.823,41
15061422,33.544,29
15061424,33.966,32
15061425,33.827,42
15061428,33.823,30
15061430,33.823,27
15061434,32.632,31
15061436,32.261,27
15061437,33.538,43
15061438,33.77,50
15061439,33.479,27
15061441,32.234,37
15061442,31.09,27
15061443,32.24,37
15061444,32.604,28
15061445,32.247,31
15061447,33.495,43
15061449,31.766,31
15061454,31.76,33
15061458,33.791,41
15061459,33.782,37
15061461,33.814,42
15061463,33.641,42
15061469,32.673,42
15061470,33.059,31
15061471,33.045,27
15061475,32.788,42
15061476,33.117,37
15061478,30.828,31
15061479,33.675,42
15061480,32.248,30
15061481,32.102,27
15061484,32.659,27
15061485,32.248,30
15061486,33.78,42
15061489,33.768,27
15061490,33.776,30
15061491,33.764,30
15061492,33.778,30
15061494,32.352,31
15061495,32.379,33
15061498,33.552,42
15061499,32.09,50
15061501,33.454,42
15061503,33.622,31
15061504,30.652,27
15061505,33.817,27
15061508,31.117,33
15061509,32.324,27
15061511,32.319,27
15061514,32.813,30
15061515,31.525,27
15061517,31.691,29
15061518,33.562,27
15061520,32.514,30
15061522,32.469,29
15061523,30.756,29
15061524,32.306,31
15061525,31.054,30
15061526,33.457,32
15061528,32.456,42
15061530,31.082,31
15061533,30.946,27
15061536,30.855,27
15061537,31.524,30
15061538,30.837,27
15061539,30.836,30
15061540,32.058,27
15061543,33.161,27
15061544,30.757,27
15061546,30.712,27
15061548,32.492,27
15061549,32.222,36
15061551,32.005,30
15061553,32.993,30
15061555,32.566,27
15061556,32.145,27
15061557,32.75,27
15061560,33.337,29
15061561,34.231,31
15061564,33.719,30
15061565,33.717,27
15061568,32.111,30
15061571,32.639,27
15061576,33.082,30
15061579,32.199,27
15061580,31.7,27
15061583,30.686,30
15061584,32.813,29
15061585,33.044,27
15061588,32.268,27
15061600,33.574,41
15061601,31.717,31
15061602,33.016,42
15061603,30.88,27
15061604,34.417,30
15061605,32.634,29
15061608,33.046,42
15061609,30.825,29
15061612,34.191,43
15061613,30.664,30
15061619,33.791,42
15061621,33.448,27
15061622,33.078,27
15061623,32.792,31
15061626,32.885,27
15061628,32.331,41
15061629,34.22,42
15061630,31.69,27
15061631,31.719,27
15061632,30.704,32
15061638,32.81,43
15061640,34.168,31
15061641,33.41,31
15061642,32.783,32
15061645,34.108,42
15061646,31.528,31
15061648,33.708,30
15061650,34.62,42
15061651,31.118,27
15061654,30.677,27
15061656,34.745,42
15061658,30.86,27
15061661,30.685,42
15061662,31.75,27
15061666,33.686,27
15061667,32.672,43
15061668,34.762,43
15061669,34.003,42
15061670,33.44,33
15061671,33.7,36
15061676,31.678,31
15061677,33.777,42
15061678,33.779,27
15061679,33.124,31
15061680,33.368,31
15061682,32.766,27
15061683,31.65,27
15061684,33.734,31
15061685,32.657,27
15061686,31.714,28
15061687,32.977,42
15061688,31.7,31
15061689,33.773,42
15061690,33.776,42
15061702,34.195,41
15061704,32.805,42
15061707,33.233,33
15061709,34.016,29
15061710,31.708,30
15061712,31.786,30
15061713,32.769,27
15061714,32.681,50
15061718,31.744,27
15061719,31.475,27
15061720,32.74,27
15061721,33.42,27
15061722,33.517,37
15061723,33.413,42
15061724,34.007,42
15061725,32.618,33
15061726,32.59,27
15061731,33.771,42
15061733,33.738,50
15061734,33.776,29
15061735,32.641,30
15061736,33.938,50
15061738,33.76,30
15061740,32.398,27
15061742,32.067,30
15061744,33.141,27
15061747,31.506,27
15061753,33.77,42
15061754,33.988,29
15061756,32.03,27
15061758,33.519,36
15061759,33.521,50
15061760,33.953,37
15061762,32.445,37
15061763,33.087,32
15061764,32.354,37
15061765,32.381,30
15061767,34.607,36
15061768,31.131,27
15061771,33.73,27
15061772,34.597,42
15061776,32.315,31
15061777,33.114,27
15061778,33.782,30
15061784,33.773,30
15061788,32.268,30
15061789,32.236,50
15061790,33.124,50
15061797,33.77,30
15061798,33.493,33
15061799,33.135,30
15061800,33.978,42
15061801,34.309,29
15061808,34.301,42
15061811,32.747,27
15061813,32.314,30
15061815,30.703,30
15061826,33.499,30
15061905,33.416,42
15061907,33.548,30
15061908,32.323,42
15061909,32.903,43
15061910,30.655,27
15061911,33.984,29
15061912,35.889,50
15061915,33.956,41
15061917,33.824,30
15061918,33.043,31
15061927,34.287,43
15061928,32.767,27
15061929,32.954,27
15061932,33.941,42
15061933,31.739,43
15061934,33.942,43
15061935,33.958,27
15061939,33.811,30
15061941,33.981,31
15061942,32.863,32
15061944,34.532,43
15061945,33.829,42
15061946,32.348,29
15061948,31.694,42
15061949,32.129,27
15061951,33.81,30
15061952,33.99,27
15061953,30.86,27
15061954,33.784,37
15061957,33.132,31
15061960,32.797,27
15061961,30.816,27
15061962,33.976,31
15061963,33.788,31
15061965,32.222,30
15061967,33.115,30
15061968,33.157,30
15061969,34.311,42
15062036,32.648,29
15062038,33.814,36
15062039,33.429,42
15062046,35.929,42
15062050,33.127,30
15062051,33.803,30
15062052,33.799,29
15062053,33.634,30
15062063,31.673,27
15062069,32.282,33
15062071,31.528,30
15062080,33.549,27
15062081,33.034,43
15062092,31.688,32
15062094,30.887,43
15062097,32.758,29
15062098,33.843,30
15062099,32.684,30
15062100,34.233,43
15062101,32.677,33
15062102,32.929,29
15062103,33.744,31
15062104,34.24,37
15062105,30.813,27
15062106,33.766,30
15062107,31.113,31
15062108,33.776,30
15062109,33.808,27
15062111,32.18,27
15062112,30.872,27
15062114,32.214,27
15062115,32.258,42
15062117,33.838,36
15062118,33.814,37
15062119,34.244,42
15062124,32.263,27
15062126,31.806,27
15062130,32.643,31
15062137,33.819,30
15062138,31.277,27
15062139,32.695,30
15062142,34.774,37
15062143,32.673,27
15062144,30.837,42
15062145,33.228,31
15062150,33.446,31
15062151,32.2,28
15062152,33.745,27
15062153,33.789,27
15062331,33.052,37
15062332,33.022,30
15062333,33.058,33
15062334,33.094,31
15062335,33.847,42
15062337,33.813,37
15062338,33.807,29
15062344,32.619,27
15062348,33.855,27
15062349,34.222,30
15062351,32.379,31
15062353,34.024,43
15062354,33.845,50
15062357,30.813,27
15062359,34.732,41
15062360,34.305,42
