,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,32.776,32.768,32.786,32.789,32.786,32.751,32.7786,32.745,33.008,32.78,30.633,34.492
15060039,33.426,33.369,33.485,33.436,33.4,33.362,33.32369,33.346,33.156,33.34,30.632,31.757
15060056,32.836,32.871,32.821,33.044,32.744,32.892,32.21285,32.396,33.026,32.918,27.634,29.855
15060063,34.943,34.112,35.192,33.959,35.619,33.498,35.75729,34.357,33.439,33.426,40.367,38.787
15060070,30.825,31.659,30.724,31.517,30.574,32.007,30.53014,30.913,32.321,32.076,29.166,30.148
15060072,34.528,33.913,34.603,33.875,34.684,33.642,35.23662,33.925,33.035,33.594,41.365,37.749
15060081,33.549,33.065,33.561,33.07,33.71,33.01,33.97001,33.753,33.036,32.973,49.367,42.233
15060082,34.172,33.539,34.298,33.53,34.544,33.277,34.27285,33.811,33.241,33.205,31.632,34.525
15060085,32.837,32.97,32.857,32.887,32.763,33.042,33.46988,33.228,33.055,32.964,31.057,32.496
15060087,30.868,31.692,30.767,31.536,30.617,32.007,30.58767,30.927,32.321,32.077,29.368,30.106
15060090,33.104,33.063,33.065,33.12,33.09,33.081,32.93963,33.072,32.879,33.041,30.789,30.497
15060097,34.556,34.055,34.659,33.845,34.835,33.723,37.172,34.388,32.902,33.709,42.366,39.506
15060101,31.486,31.899,31.451,31.926,31.331,32.261,31.00846,31.495,32.159,32.283,29.366,29.264
15060102,32.453,32.54,32.37,32.557,32.24,32.775,32.33559,32.44,32.494,32.7,30.982,35.24
15060114,30.518,31.289,30.403,31.377,30.186,31.717,29.55085,30.412,31.805,31.762,27.632,27.636
15060120,34.282,33.568,34.492,33.508,34.726,33.242,34.26746,33.837,33.456,33.214,31.982,33.841
15060122,33.115,33.079,33.091,33.126,33.094,33.086,33.01377,33.106,32.879,33.041,35.205,36.438
15060138,32.182,32.686,32.102,32.59,31.965,32.473,31.98824,32.156,32.925,32.618,27.633,29.403
15060160,33.253,33.296,33.23,33.298,33.109,33.217,32.23165,32.786,32.852,33.143,30.636,32.845
15060188,31.07,31.887,30.985,31.756,30.832,32.149,30.93485,31.329,32.6,32.183,30.368,31.135
15060190,32.381,32.895,32.372,32.789,32.183,32.856,32.05698,32.551,32.904,32.801,27.634,29.831
15060191,32.068,32.267,32.066,32.316,31.955,32.314,32.05943,32.243,32.729,32.454,28.34,29.713
15060215,30.509,31.332,30.378,31.37,30.196,31.736,29.59433,30.479,31.805,31.775,27.631,27.714
15060313,33.733,33.221,33.955,33.191,34.092,33.093,35.56456,34.183,32.84,33.051,42.262,39.348
15060320,34.202,33.501,34.43,33.371,34.671,33.27,34.82174,34.208,33.121,33.165,42.099,40.636
15060345,33.908,33.554,33.933,33.574,34.013,33.369,34.09751,33.853,33.215,33.255,32.184,38.37
15060383,33.718,33.226,33.943,33.195,34.063,33.08,35.57425,34.188,32.84,33.048,41.369,39.708
15060420,33.923,33.565,33.937,33.575,34.034,33.377,34.10867,33.851,33.215,33.255,32.4,35.702
15060536,32.707,33.042,32.56,33.02,32.376,33.232,31.87986,32.54,34.41,33.017,31.042,31.654
15060543,31.691,32.587,31.569,32.469,31.373,32.84,31.13287,32.148,33.622,32.776,31.37,30.662
15060797,32.31,32.819,32.24,32.804,31.992,32.769,31.40813,32.119,32.887,32.807,27.633,29.825
15060846,33.051,33.061,33.024,33.111,33.033,33.063,32.88793,33.061,32.879,33.03,27.635,30.613
15060907,32.679,32.993,32.538,33.015,32.35,33.209,31.7694,32.505,34.41,32.993,30.633,31.641
15060909,34.003,33.746,34.054,33.746,34.09,33.667,34.24968,33.936,33.325,33.613,30.634,33.092
15060910,32.648,32.836,32.684,32.676,32.578,32.781,31.8613,32.329,32.895,32.713,29.368,30.199
15060933,31.716,32.598,31.602,32.486,31.405,32.846,31.08825,32.155,33.622,32.784,27.637,29.235
15060964,31.931,32.393,31.795,32.612,31.569,32.908,31.05639,32.129,32.617,32.782,27.631,27.948
15061007,31.88,32.346,31.727,32.596,31.479,32.916,31.01241,32.11,32.617,32.782,27.631,27.991
15061122,33.086,33.057,33.06,33.116,33.072,33.072,32.8598,33.086,32.879,33.039,30.635,30.486
15061204,34.492,33.921,34.424,33.924,34.89,33.341,34.7466,33.736,33.7,33.412,35.369,36.101
