,PREDICTED,ACTUAL
15060021,94.771,95
15060025,95.075,95
15060027,93.999,95
15060039,94.367,95
15060042,94.947,94
15060056,94.132,95
15060063,89.794,95
15060070,94.591,95
15060081,94.571,95
15060085,95.022,95
15060087,94.595,95
15060097,95.27,94
15060102,94.317,95
15060112,94.447,95
15060114,95.452,94
15060120,93.379,95
15060121,93.193,95
15060122,94.587,95
15060138,93.16,95
15060160,94.42,95
15060187,93.965,96
15060188,94.715,95
15060190,93.698,95
15060191,95.429,95
15060214,94.904,95
15060313,95.269,95
15060320,93.219,94
15060345,93.995,95
15060383,95.268,96
15060420,94.014,95
15060543,94.222,96
15060570,93.791,96
15060797,94.024,96
15060846,94.627,94
15060907,93.402,95
15060910,95.493,96
15060933,94.243,96
15060964,94.911,96
15061007,94.88,96
15061011,95.077,95
15061122,94.635,96
15061204,93.941,94
15061213,94.291,94
15061215,94.291,94
15061216,93.657,96
15061225,95.43,96
15061226,94.113,94
15061228,94.928,95
15061237,94.13,96
15061256,95.325,95
15061257,94.847,96
15061259,94.578,94
15061260,95.089,94
15061262,95.132,94
15061263,95.936,96
15061264,95.111,94
15061265,91.923,95
15061270,94.475,96
15061273,91.914,44
15061274,93.966,96
15061277,94.443,96
15061282,95.478,96
15061283,94.465,95
15061286,90.197,39
15061288,94.269,94
15061289,94.296,94
15061290,94.475,95
15061291,93.645,94
15061293,94.124,94
15061295,94.214,96
15061296,93.73,95
15061298,92.376,94
15061299,95.462,96
15061303,94.476,94
15061307,94.91,94
15061312,93.647,94
15061313,95.421,96
15061314,93.242,96
15061317,95.147,94
15061318,93.654,94
15061319,95.096,95
15061320,95.454,94
15061323,95.444,96
15061324,94.918,95
15061329,93.95,94
15061334,92.937,96
15061335,93.646,96
15061337,94.401,94
15061338,94.535,96
15061340,94.596,96
15061344,94.769,96
15061345,93.983,94
15061346,93.986,94
15061347,95.568,96
15061348,94.405,96
15061349,93.6,96
15061350,93.632,94
15061352,87.785,43
15061353,94.432,96
15061355,94.43,94
15061356,94.655,96
15061357,93.998,94
15061358,95.082,96
15061360,94.441,94
15061364,94.443,95
15061365,94.309,96
15061367,94.275,94
15061369,93.185,96
15061376,93.998,96
15061378,93.653,96
15061380,95.602,95
15061382,95.46,96
15061383,94.455,96
15061384,94.599,96
15061388,94.946,94
15061390,87.838,94
15061391,87.805,33
15061392,94.009,96
15061394,95.18,96
15061396,95.124,94
15061404,87.863,35
15061406,94.43,96
15061410,95.034,96
15061411,94.905,94
15061414,87.818,94
15061415,94.52,96
15061417,87.846,95
15061418,87.862,94
15061419,94.591,94
15061420,95.454,96
15061421,95.074,96
15061422,94.368,94
15061424,94.897,96
15061425,93.99,96
15061428,94.018,94
15061430,93.999,94
15061435,93.471,94
15061436,94.392,94
15061437,94.938,96
15061439,94.988,94
15061441,93.729,96
15061442,94.93,94
15061444,94.879,94
15061445,93.716,94
15061447,94.832,94
15061449,95.059,96
15061454,95.075,94
15061458,93.987,96
15061459,87.818,95
15061461,94.003,96
15061463,94.801,94
15061469,94.764,94
15061470,94.637,94
15061471,94.656,96
15061475,95.07,96
15061476,93.472,94
15061478,94.571,94
15061479,94.288,94
15061480,93.717,96
15061481,95.428,95
15061484,94.489,95
15061485,94.397,94
15061486,95.155,96
15061489,87.814,94
15061490,87.835,94
15061491,87.845,95
15061492,87.847,94
15061493,95.567,95
15061494,94.741,94
15061495,95.553,96
15061496,95.588,96
15061499,95.424,96
15061500,94.412,94
15061501,94.75,96
15061503,94.287,96
15061504,95.447,95
15061505,90.188,96
15061507,94.907,94
15061508,94.94,94
15061509,94.29,94
15061511,94.338,94
15061515,95.117,96
15061516,94.77,95
15061517,94.416,96
15061518,94.363,94
15061521,94.822,96
15061522,94.097,94
15061524,94.747,94
15061525,94.926,96
15061526,94.778,95
15061528,95.723,96
15061529,94.332,96
15061530,94.921,94
15061533,94.951,96
15061534,94.746,95
15061535,95.668,96
15061536,95.002,96
15061540,95.298,94
15061542,95.393,95
15061543,94.403,94
15061544,94.474,94
15061546,94.644,96
15061548,92.637,96
15061549,94.352,94
